Cost,Prob,Real_Goal,Results,Time
0.14518383145332336/0.5649901628494263/0.289825975894928/,0.14518383145332336/0.5649901628494263/0.289825975894928/,1.0,1/,0.0006589889526367188
0.28399908542633057/0.5618588924407959/0.15414200723171234/,0.28399908542633057/0.5618588924407959/0.15414200723171234/,1.0,1/,0.0006699562072753906
0.276345819234848/0.4757920503616333/0.2478620857000351/,0.276345819234848/0.4757920503616333/0.2478620857000351/,2.0,1/,0.0011169910430908203
0.4460510015487671/0.355800986289978/0.1981479376554489/,0.4460510015487671/0.355800986289978/0.1981479376554489/,2.0,0/,0.0007481575012207031
0.11656297743320465/0.7983942627906799/0.08504270762205124/,0.11656297743320465/0.7983942627906799/0.08504270762205124/,2.0,1/,0.0007538795471191406
0.03877725824713707/0.7729147672653198/0.18830791115760803/,0.03877725824713707/0.7729147672653198/0.18830791115760803/,2.0,1/,0.0008137226104736328
0.03596578538417816/0.8460634350776672/0.11797082424163818/,0.03596578538417816/0.8460634350776672/0.11797082424163818/,2.0,1/,0.0010440349578857422
0.48054054379463196/0.26114189624786377/0.2583175301551819/,0.48054054379463196/0.26114189624786377/0.2583175301551819/,0.0,0/,0.00043702125549316406
0.6259215474128723/0.23186329007148743/0.14221525192260742/,0.6259215474128723/0.23186329007148743/0.14221525192260742/,0.0,0/,0.0005202293395996094
0.7318068146705627/0.2117621749639511/0.05643097683787346/,0.7318068146705627/0.2117621749639511/0.05643097683787346/,0.0,0/,0.0005927085876464844
0.8350803852081299/0.12295731902122498/0.04196222499012947/,0.8350803852081299/0.12295731902122498/0.04196222499012947/,0.0,0/,0.0007259845733642578
0.8076879382133484/0.15630893409252167/0.036003146320581436/,0.8076879382133484/0.15630893409252167/0.036003146320581436/,0.0,0/,0.0006129741668701172
0.25810256600379944/0.37018731236457825/0.37171006202697754/,0.25810256600379944/0.37018731236457825/0.37171006202697754/,1.0,2/,0.0005776882171630859
0.3269050717353821/0.17955447733402252/0.4935404360294342/,0.3269050717353821/0.17955447733402252/0.4935404360294342/,1.0,2/,0.0006098747253417969
0.1349509060382843/0.2152317315340042/0.6498173475265503/,0.1349509060382843/0.2152317315340042/0.6498173475265503/,1.0,2/,0.001171112060546875
0.329751193523407/0.20934121310710907/0.46090757846832275/,0.329751193523407/0.20934121310710907/0.46090757846832275/,1.0,2/,0.0007710456848144531
0.7983986735343933/0.16138754785060883/0.04021378979086876/,0.7983986735343933/0.16138754785060883/0.04021378979086876/,1.0,0/,0.0008711814880371094
0.16817155480384827/0.25586947798728943/0.5759589076042175/,0.16817155480384827/0.25586947798728943/0.5759589076042175/,2.0,2/,0.0005779266357421875
0.059768546372652054/0.15897932648658752/0.7812521457672119/,0.059768546372652054/0.15897932648658752/0.7812521457672119/,2.0,2/,0.0005588531494140625
0.06767504662275314/0.13628114759922028/0.7960438132286072/,0.06767504662275314/0.13628114759922028/0.7960438132286072/,2.0,2/,0.0006232261657714844
0.011599074117839336/0.056732550263404846/0.9316684007644653/,0.011599074117839336/0.056732550263404846/0.9316684007644653/,2.0,2/,0.0006620883941650391
0.015166962519288063/0.8508682250976562/0.13396483659744263/,0.015166962519288063/0.8508682250976562/0.13396483659744263/,2.0,1/,0.0010561943054199219
0.5002697706222534/0.2895723581314087/0.21015790104866028/,0.5002697706222534/0.2895723581314087/0.21015790104866028/,0.0,0/,0.0005161762237548828
0.7833107709884644/0.08139924705028534/0.13529005646705627/,0.7833107709884644/0.08139924705028534/0.13529005646705627/,0.0,0/,0.00047469139099121094
0.7388813495635986/0.137698695063591/0.12341990321874619/,0.7388813495635986/0.137698695063591/0.12341990321874619/,0.0,0/,0.0005109310150146484
0.43808355927467346/0.10372445732355118/0.45819196105003357/,0.43808355927467346/0.10372445732355118/0.45819196105003357/,0.0,2/,0.0009379386901855469
0.6302122473716736/0.15882840752601624/0.2109593003988266/,0.6302122473716736/0.15882840752601624/0.2109593003988266/,0.0,0/,0.0009059906005859375
0.519214928150177/0.27651697397232056/0.20426802337169647/,0.519214928150177/0.27651697397232056/0.20426802337169647/,1.0,0/,0.0004699230194091797
0.4325600564479828/0.331206738948822/0.23623321950435638/,0.4325600564479828/0.331206738948822/0.23623321950435638/,1.0,0/,0.0004470348358154297
0.31276625394821167/0.23940695822238922/0.4478267431259155/,0.31276625394821167/0.23940695822238922/0.4478267431259155/,1.0,2/,0.0010292530059814453
0.24457916617393494/0.21372319757938385/0.54169762134552/,0.24457916617393494/0.21372319757938385/0.54169762134552/,1.0,2/,0.0010497570037841797
0.4505966305732727/0.2517129182815552/0.29769039154052734/,0.4505966305732727/0.2517129182815552/0.29769039154052734/,1.0,0/,0.0008451938629150391
0.3877851665019989/0.266262024641037/0.3459528684616089/,0.3877851665019989/0.266262024641037/0.3459528684616089/,2.0,0/,0.0005540847778320312
0.36023929715156555/0.1298195719718933/0.5099411606788635/,0.36023929715156555/0.1298195719718933/0.5099411606788635/,2.0,2/,0.0006988048553466797
0.49531298875808716/0.231173574924469/0.27351343631744385/,0.49531298875808716/0.231173574924469/0.27351343631744385/,2.0,0/,0.0006110668182373047
0.30671513080596924/0.1311229020357132/0.5621619820594788/,0.30671513080596924/0.1311229020357132/0.5621619820594788/,2.0,2/,0.0006558895111083984
0.09087182581424713/0.09130512177944183/0.817823052406311/,0.09087182581424713/0.09130512177944183/0.817823052406311/,2.0,2/,0.0013990402221679688
0.5535820722579956/0.16502560675144196/0.28139233589172363/,0.5535820722579956/0.16502560675144196/0.28139233589172363/,0.0,0/,0.0004191398620605469
0.7496788501739502/0.05638739466667175/0.19393381476402283/,0.7496788501739502/0.05638739466667175/0.19393381476402283/,0.0,0/,0.0005040168762207031
0.7515730857849121/0.05677289888262749/0.1916540414094925/,0.7515730857849121/0.05677289888262749/0.1916540414094925/,0.0,0/,0.0004878044128417969
0.8357766270637512/0.1472661793231964/0.01695721596479416/,0.8357766270637512/0.1472661793231964/0.01695721596479416/,0.0,0/,0.0009379386901855469
0.7783073782920837/0.21318598091602325/0.0085065308958292/,0.7783073782920837/0.21318598091602325/0.0085065308958292/,0.0,0/,0.000675201416015625
0.5499144792556763/0.06909094005823135/0.3809944987297058/,0.5499144792556763/0.06909094005823135/0.3809944987297058/,1.0,0/,0.0004858970642089844
0.22301091253757477/0.1972847878932953/0.5797043442726135/,0.22301091253757477/0.1972847878932953/0.5797043442726135/,1.0,2/,0.0005609989166259766
0.18743747472763062/0.06429903954267502/0.7482634782791138/,0.18743747472763062/0.06429903954267502/0.7482634782791138/,1.0,2/,0.0007817745208740234
0.1694478541612625/0.18737313151359558/0.6431790590286255/,0.1694478541612625/0.18737313151359558/0.6431790590286255/,1.0,2/,0.0011031627655029297
0.19219473004341125/0.614016056060791/0.19378919899463654/,0.19219473004341125/0.614016056060791/0.19378919899463654/,1.0,1/,0.0015370845794677734
0.1488581746816635/0.1483355462551117/0.702806293964386/,0.1488581746816635/0.1483355462551117/0.702806293964386/,2.0,2/,0.0006382465362548828
0.08237197995185852/0.05831265076994896/0.8593153357505798/,0.08237197995185852/0.05831265076994896/0.8593153357505798/,2.0,2/,0.0005681514739990234
0.07477373629808426/0.06844621151685715/0.8567799925804138/,0.07477373629808426/0.06844621151685715/0.8567799925804138/,2.0,2/,0.0005519390106201172
0.043590400367975235/0.05784137547016144/0.8985682129859924/,0.043590400367975235/0.05784137547016144/0.8985682129859924/,2.0,2/,0.0005478858947753906
0.018370915204286575/0.06375047564506531/0.9178785681724548/,0.018370915204286575/0.06375047564506531/0.9178785681724548/,2.0,2/,0.0007150173187255859
0.5898503661155701/0.16410045325756073/0.24604922533035278/,0.5898503661155701/0.16410045325756073/0.24604922533035278/,0.0,0/,0.0004611015319824219
0.5902965068817139/0.12574274837970734/0.28396075963974/,0.5902965068817139/0.12574274837970734/0.28396075963974/,0.0,0/,0.0005257129669189453
0.4991820156574249/0.12511059641838074/0.37570738792419434/,0.4991820156574249/0.12511059641838074/0.37570738792419434/,0.0,0/,0.0005300045013427734
0.6228693127632141/0.33070072531700134/0.04642998427152634/,0.6228693127632141/0.33070072531700134/0.04642998427152634/,0.0,0/,0.0006489753723144531
0.017820850014686584/0.9608797430992126/0.021299483254551888/,0.017820850014686584/0.9608797430992126/0.021299483254551888/,0.0,1/,0.0012030601501464844
0.21251341700553894/0.30708038806915283/0.4804061949253082/,0.21251341700553894/0.30708038806915283/0.4804061949253082/,1.0,2/,0.0004642009735107422
0.14447420835494995/0.07746591418981552/0.7780598402023315/,0.14447420835494995/0.07746591418981552/0.7780598402023315/,1.0,2/,0.0004439353942871094
0.30448201298713684/0.14025315642356873/0.5552647709846497/,0.30448201298713684/0.14025315642356873/0.5552647709846497/,1.0,2/,0.0007431507110595703
0.7018730640411377/0.18886122107505798/0.10926571488380432/,0.7018730640411377/0.18886122107505798/0.10926571488380432/,1.0,0/,0.0008451938629150391
0.8306609392166138/0.1590493768453598/0.010289697907865047/,0.8306609392166138/0.1590493768453598/0.010289697907865047/,1.0,0/,0.0006167888641357422
0.16059449315071106/0.19834397733211517/0.641061544418335/,0.16059449315071106/0.19834397733211517/0.641061544418335/,2.0,2/,0.0004458427429199219
0.02873971126973629/0.24630720913410187/0.7249530553817749/,0.02873971126973629/0.24630720913410187/0.7249530553817749/,2.0,2/,0.0007081031799316406
0.0055867815390229225/0.06043567508459091/0.9339775443077087/,0.0055867815390229225/0.06043567508459091/0.9339775443077087/,2.0,2/,0.0007688999176025391
0.037604983896017075/0.07943384349346161/0.8829611539840698/,0.037604983896017075/0.07943384349346161/0.8829611539840698/,2.0,2/,0.0007429122924804688
0.04401989281177521/0.33894583582878113/0.6170342564582825/,0.04401989281177521/0.33894583582878113/0.6170342564582825/,2.0,2/,0.0006990432739257812
0.5415220260620117/0.10442184656858444/0.35405609011650085/,0.5415220260620117/0.10442184656858444/0.35405609011650085/,0.0,0/,0.0006232261657714844
0.7182358503341675/0.08966708928346634/0.19209709763526917/,0.7182358503341675/0.08966708928346634/0.19209709763526917/,0.0,0/,0.0006339550018310547
0.22580380737781525/0.14107581973075867/0.6331203579902649/,0.22580380737781525/0.14107581973075867/0.6331203579902649/,0.0,2/,0.0009059906005859375
0.11849772930145264/0.11506004631519318/0.7664422988891602/,0.11849772930145264/0.11506004631519318/0.7664422988891602/,0.0,2/,0.0008449554443359375
0.039213914424180984/0.5156491994857788/0.4451369047164917/,0.039213914424180984/0.5156491994857788/0.4451369047164917/,0.0,1/,0.0010399818420410156
0.6697714924812317/0.125086709856987/0.2051417976617813/,0.6697714924812317/0.125086709856987/0.2051417976617813/,1.0,0/,0.0007290840148925781
0.059245456010103226/0.25568804144859314/0.6850665211677551/,0.059245456010103226/0.25568804144859314/0.6850665211677551/,1.0,2/,0.0010459423065185547
0.011106486432254314/0.11142098903656006/0.8774725794792175/,0.011106486432254314/0.11142098903656006/0.8774725794792175/,1.0,2/,0.0009047985076904297
0.007916560396552086/0.11639991402626038/0.8756835460662842/,0.007916560396552086/0.11639991402626038/0.8756835460662842/,1.0,2/,0.006175041198730469
0.030583657324314117/0.2423725724220276/0.7270438075065613/,0.030583657324314117/0.2423725724220276/0.7270438075065613/,1.0,2/,0.0008230209350585938
0.8897859454154968/0.053797975182533264/0.056416094303131104/,0.8897859454154968/0.053797975182533264/0.056416094303131104/,2.0,0/,0.001016855239868164
0.757422924041748/0.10271374136209488/0.13986334204673767/,0.757422924041748/0.10271374136209488/0.13986334204673767/,2.0,0/,0.0006091594696044922
0.011781914159655571/0.10991529375314713/0.8783027529716492/,0.011781914159655571/0.10991529375314713/0.8783027529716492/,2.0,2/,0.0009191036224365234
0.01111930888146162/0.04041069373488426/0.9484699964523315/,0.01111930888146162/0.04041069373488426/0.9484699964523315/,2.0,2/,0.0006799697875976562
0.049941498786211014/0.42941534519195557/0.5206431150436401/,0.049941498786211014/0.42941534519195557/0.5206431150436401/,2.0,2/,0.0007991790771484375
0.46647971868515015/0.2974236309528351/0.23609665036201477/,0.46647971868515015/0.2974236309528351/0.23609665036201477/,0.0,0/,0.0004467964172363281
0.1644856482744217/0.48483675718307495/0.3506775498390198/,0.1644856482744217/0.48483675718307495/0.3506775498390198/,0.0,1/,0.0005691051483154297
0.1395217925310135/0.33328697085380554/0.5271912217140198/,0.1395217925310135/0.33328697085380554/0.5271912217140198/,0.0,2/,0.0008370876312255859
0.1238831952214241/0.3374882638454437/0.5386285185813904/,0.1238831952214241/0.3374882638454437/0.5386285185813904/,0.0,2/,0.0006558895111083984
0.4021947979927063/0.22533516585826874/0.37247008085250854/,0.4021947979927063/0.22533516585826874/0.37247008085250854/,0.0,0/,0.0009601116180419922
0.5747348666191101/0.21766255795955658/0.20760264992713928/,0.5747348666191101/0.21766255795955658/0.20760264992713928/,1.0,0/,0.0008139610290527344
0.6097735166549683/0.11551070213317871/0.274715781211853/,0.6097735166549683/0.11551070213317871/0.274715781211853/,1.0,0/,0.0005190372467041016
0.8191587328910828/0.06388116627931595/0.11696013808250427/,0.8191587328910828/0.06388116627931595/0.11696013808250427/,1.0,0/,0.0011279582977294922
0.8061392903327942/0.14469820261001587/0.049162447452545166/,0.8061392903327942/0.14469820261001587/0.049162447452545166/,1.0,0/,0.0011739730834960938
0.9537500143051147/0.024140946567058563/0.022109031677246094/,0.9537500143051147/0.024140946567058563/0.022109031677246094/,1.0,0/,0.0007319450378417969
0.14217913150787354/0.3545900583267212/0.5032308101654053/,0.14217913150787354/0.3545900583267212/0.5032308101654053/,2.0,2/,0.0004899501800537109
0.04335997998714447/0.14827442169189453/0.8083655834197998/,0.04335997998714447/0.14827442169189453/0.8083655834197998/,2.0,2/,0.0006289482116699219
0.0345706082880497/0.09216688573360443/0.8732624650001526/,0.0345706082880497/0.09216688573360443/0.8732624650001526/,2.0,2/,0.0006010532379150391
0.015519503504037857/0.019982770085334778/0.9644977450370789/,0.015519503504037857/0.019982770085334778/0.9644977450370789/,2.0,2/,0.000598907470703125
0.15238916873931885/0.11127245426177979/0.7363383769989014/,0.15238916873931885/0.11127245426177979/0.7363383769989014/,2.0,2/,0.0007021427154541016
0.45975884795188904/0.2102692574262619/0.32997187972068787/,0.45975884795188904/0.2102692574262619/0.32997187972068787/,0.0,0/,0.0003769397735595703
0.19604997336864471/0.4155111312866211/0.3884388506412506/,0.19604997336864471/0.4155111312866211/0.3884388506412506/,0.0,1/,0.0005881786346435547
0.2902410924434662/0.4861390292644501/0.22361992299556732/,0.2902410924434662/0.4861390292644501/0.22361992299556732/,0.0,1/,0.0007450580596923828
0.3393501937389374/0.5230541229248047/0.13759566843509674/,0.3393501937389374/0.5230541229248047/0.13759566843509674/,0.0,1/,0.0006010532379150391
0.16267360746860504/0.4576900899410248/0.37963634729385376/,0.16267360746860504/0.4576900899410248/0.37963634729385376/,0.0,1/,0.0006999969482421875
0.2001972794532776/0.02058274857699871/0.7792199850082397/,0.2001972794532776/0.02058274857699871/0.7792199850082397/,1.0,2/,0.0007328987121582031
0.13111144304275513/0.012821078300476074/0.8560674786567688/,0.13111144304275513/0.012821078300476074/0.8560674786567688/,1.0,2/,0.0013623237609863281
0.4523656964302063/0.03180025890469551/0.5158340334892273/,0.4523656964302063/0.03180025890469551/0.5158340334892273/,1.0,2/,0.0008120536804199219
0.26144668459892273/0.3436121940612793/0.3949410915374756/,0.26144668459892273/0.3436121940612793/0.3949410915374756/,1.0,2/,0.001146078109741211
0.02057560347020626/0.16428184509277344/0.8151425123214722/,0.02057560347020626/0.16428184509277344/0.8151425123214722/,1.0,2/,0.0012059211730957031
0.468113511800766/0.10393476486206055/0.42795175313949585/,0.468113511800766/0.10393476486206055/0.42795175313949585/,2.0,0/,0.0004341602325439453
0.201168030500412/0.09134086966514587/0.7074911594390869/,0.201168030500412/0.09134086966514587/0.7074911594390869/,2.0,2/,0.0007121562957763672
0.07599091529846191/0.09819469600915909/0.825814425945282/,0.07599091529846191/0.09819469600915909/0.825814425945282/,2.0,2/,0.0007748603820800781
0.04602197930216789/0.07603367418050766/0.8779443502426147/,0.04602197930216789/0.07603367418050766/0.8779443502426147/,2.0,2/,0.0006079673767089844
0.07131043821573257/0.13632185757160187/0.792367696762085/,0.07131043821573257/0.13632185757160187/0.792367696762085/,2.0,2/,0.0006518363952636719
0.16567157208919525/0.5056869387626648/0.32864147424697876/,0.16567157208919525/0.5056869387626648/0.32864147424697876/,0.0,1/,0.000331878662109375
0.0948394387960434/0.10591870546340942/0.7992419004440308/,0.0948394387960434/0.10591870546340942/0.7992419004440308/,0.0,2/,0.000885009765625
0.0734739750623703/0.08253736793994904/0.8439887166023254/,0.0734739750623703/0.08253736793994904/0.8439887166023254/,0.0,2/,0.0005879402160644531
0.31351613998413086/0.1923074722290039/0.4941764175891876/,0.31351613998413086/0.1923074722290039/0.4941764175891876/,0.0,2/,0.0006022453308105469
0.38648781180381775/0.3444313108921051/0.2690809369087219/,0.38648781180381775/0.3444313108921051/0.2690809369087219/,0.0,0/,0.0008080005645751953
0.16335289180278778/0.4947372078895569/0.34190985560417175/,0.16335289180278778/0.4947372078895569/0.34190985560417175/,1.0,1/,0.0013377666473388672
0.1769251525402069/0.443855881690979/0.3792189359664917/,0.1769251525402069/0.443855881690979/0.3792189359664917/,1.0,1/,0.0005109310150146484
0.09432214498519897/0.3117052912712097/0.5939725041389465/,0.09432214498519897/0.3117052912712097/0.5939725041389465/,1.0,2/,0.0005917549133300781
0.34924784302711487/0.2609080672264099/0.38984403014183044/,0.34924784302711487/0.2609080672264099/0.38984403014183044/,1.0,2/,0.0006260871887207031
0.6989018321037292/0.22642405331134796/0.07467406988143921/,0.6989018321037292/0.22642405331134796/0.07467406988143921/,1.0,0/,0.0008120536804199219
0.4525984525680542/0.37110620737075806/0.17629532516002655/,0.4525984525680542/0.37110620737075806/0.17629532516002655/,2.0,0/,0.00044798851013183594
0.13491764664649963/0.4846418797969818/0.38044044375419617/,0.13491764664649963/0.4846418797969818/0.38044044375419617/,2.0,1/,0.0006079673767089844
0.16456253826618195/0.16902318596839905/0.6664142608642578/,0.16456253826618195/0.16902318596839905/0.6664142608642578/,2.0,2/,0.0007760524749755859
0.13691580295562744/0.05656865984201431/0.8065155148506165/,0.13691580295562744/0.05656865984201431/0.8065155148506165/,2.0,2/,0.0006499290466308594
0.5318657159805298/0.17832951247692108/0.2898047864437103/,0.5318657159805298/0.17832951247692108/0.2898047864437103/,2.0,0/,0.0008130073547363281
0.4645311236381531/0.2985541820526123/0.23691469430923462/,0.4645311236381531/0.2985541820526123/0.23691469430923462/,0.0,0/,0.0005550384521484375
0.3399501442909241/0.09003576636314392/0.5700140595436096/,0.3399501442909241/0.09003576636314392/0.5700140595436096/,0.0,2/,0.0007081031799316406
0.07077259570360184/0.2536664605140686/0.6755609512329102/,0.07077259570360184/0.2536664605140686/0.6755609512329102/,0.0,2/,0.0006279945373535156
0.5279598236083984/0.28852134943008423/0.1835189014673233/,0.5279598236083984/0.28852134943008423/0.1835189014673233/,0.0,0/,0.0008778572082519531
0.2686585783958435/0.6493650674819946/0.08197639137506485/,0.2686585783958435/0.6493650674819946/0.08197639137506485/,0.0,1/,0.0008792877197265625
0.4652862250804901/0.14201587438583374/0.39269787073135376/,0.4652862250804901/0.14201587438583374/0.39269787073135376/,1.0,0/,0.0007219314575195312
0.3074367046356201/0.24815361201763153/0.44440963864326477/,0.3074367046356201/0.24815361201763153/0.44440963864326477/,1.0,2/,0.0010602474212646484
0.30608296394348145/0.2841484248638153/0.40976858139038086/,0.30608296394348145/0.2841484248638153/0.40976858139038086/,1.0,2/,0.0005848407745361328
0.21999403834342957/0.1640523076057434/0.6159536838531494/,0.21999403834342957/0.1640523076057434/0.6159536838531494/,1.0,2/,0.0005679130554199219
0.31612110137939453/0.23662516474723816/0.4472537934780121/,0.31612110137939453/0.23662516474723816/0.4472537934780121/,1.0,2/,0.0006959438323974609
0.2679930627346039/0.18138346076011658/0.5506234765052795/,0.2679930627346039/0.18138346076011658/0.5506234765052795/,2.0,2/,0.00047206878662109375
0.16508546471595764/0.059235282242298126/0.7756792306900024/,0.16508546471595764/0.059235282242298126/0.7756792306900024/,2.0,2/,0.0005209445953369141
0.10540679842233658/0.0838923528790474/0.8107008337974548/,0.10540679842233658/0.0838923528790474/0.8107008337974548/,2.0,2/,0.0005898475646972656
0.056253280490636826/0.04755111783742905/0.896195650100708/,0.056253280490636826/0.04755111783742905/0.896195650100708/,2.0,2/,0.0005710124969482422
0.25728553533554077/0.01502261869609356/0.7276918888092041/,0.25728553533554077/0.01502261869609356/0.7276918888092041/,2.0,2/,0.0008771419525146484
0.5882800817489624/0.2601339519023895/0.1515859216451645/,0.5882800817489624/0.2601339519023895/0.1515859216451645/,0.0,0/,0.0005257129669189453
0.7930216789245605/0.11618572473526001/0.09079259634017944/,0.7930216789245605/0.11618572473526001/0.09079259634017944/,0.0,0/,0.0005321502685546875
0.6050922870635986/0.3254186809062958/0.06948905438184738/,0.6050922870635986/0.3254186809062958/0.06948905438184738/,0.0,0/,0.0005409717559814453
0.7140235304832458/0.25630226731300354/0.02967430278658867/,0.7140235304832458/0.25630226731300354/0.02967430278658867/,0.0,0/,0.0006661415100097656
0.719651460647583/0.2335498034954071/0.046798769384622574/,0.719651460647583/0.2335498034954071/0.046798769384622574/,0.0,0/,0.0008029937744140625
0.4576222598552704/0.37403228878974915/0.16834548115730286/,0.4576222598552704/0.37403228878974915/0.16834548115730286/,1.0,0/,0.0006041526794433594
0.0819801613688469/0.6911814212799072/0.22683843970298767/,0.0819801613688469/0.6911814212799072/0.22683843970298767/,1.0,1/,0.0005159378051757812
0.16121117770671844/0.3374003469944/0.5013885498046875/,0.16121117770671844/0.3374003469944/0.5013885498046875/,1.0,2/,0.0005908012390136719
0.13943777978420258/0.466265469789505/0.39429670572280884/,0.13943777978420258/0.466265469789505/0.39429670572280884/,1.0,1/,0.002128124237060547
0.12284743785858154/0.6607954502105713/0.2163570672273636/,0.12284743785858154/0.6607954502105713/0.2163570672273636/,1.0,1/,0.0006892681121826172
0.3503734767436981/0.2540084421634674/0.3956180810928345/,0.3503734767436981/0.2540084421634674/0.3956180810928345/,2.0,2/,0.0004279613494873047
0.12607043981552124/0.2639067769050598/0.6100227236747742/,0.12607043981552124/0.2639067769050598/0.6100227236747742/,2.0,2/,0.0006737709045410156
0.037737101316452026/0.09314273297786713/0.869120180606842/,0.037737101316452026/0.09314273297786713/0.869120180606842/,2.0,2/,0.0005459785461425781
0.07120756059885025/0.020650947466492653/0.9081414341926575/,0.07120756059885025/0.020650947466492653/0.9081414341926575/,2.0,2/,0.0005919933319091797
0.08144540339708328/0.12108734250068665/0.7974672913551331/,0.08144540339708328/0.12108734250068665/0.7974672913551331/,2.0,2/,0.0008132457733154297
0.37264323234558105/0.49310433864593506/0.13425250351428986/,0.37264323234558105/0.49310433864593506/0.13425250351428986/,0.0,1/,0.0008170604705810547
0.33998510241508484/0.5232187509536743/0.13679617643356323/,0.33998510241508484/0.5232187509536743/0.13679617643356323/,0.0,1/,0.0005171298980712891
0.4061669707298279/0.38607022166252136/0.20776276290416718/,0.4061669707298279/0.38607022166252136/0.20776276290416718/,0.0,0/,0.0005280971527099609
0.6723928451538086/0.2697928547859192/0.05781418830156326/,0.6723928451538086/0.2697928547859192/0.05781418830156326/,0.0,0/,0.0006561279296875
0.35189056396484375/0.6118159294128418/0.03629340976476669/,0.35189056396484375/0.6118159294128418/0.03629340976476669/,0.0,1/,0.001049041748046875
0.4563208222389221/0.23379473388195038/0.3098844885826111/,0.4563208222389221/0.23379473388195038/0.3098844885826111/,1.0,0/,0.00044798851013183594
0.2513217329978943/0.25247687101364136/0.49620145559310913/,0.2513217329978943/0.25247687101364136/0.49620145559310913/,1.0,2/,0.00048804283142089844
0.08633310347795486/0.13341961801052094/0.7802472114562988/,0.08633310347795486/0.13341961801052094/0.7802472114562988/,1.0,2/,0.0007328987121582031
0.12176339328289032/0.14386098086833954/0.7343755960464478/,0.12176339328289032/0.14386098086833954/0.7343755960464478/,1.0,2/,0.0009250640869140625
0.6137097477912903/0.19479848444461823/0.1914917528629303/,0.6137097477912903/0.19479848444461823/0.1914917528629303/,1.0,0/,0.000762939453125
0.3634378910064697/0.38472723960876465/0.251834899187088/,0.3634378910064697/0.38472723960876465/0.251834899187088/,2.0,1/,0.0007836818695068359
0.7530111074447632/0.11634660512208939/0.13064223527908325/,0.7530111074447632/0.11634660512208939/0.13064223527908325/,2.0,0/,0.0006129741668701172
