Cost,Prob,Real_Goal,Results,Time
0.3992530405521393/0.25408339500427246/0.34666353464126587/,0.3992530405521393/0.25408339500427246/0.34666353464126587/,1.0,0/,0.0004189014434814453
0.32002484798431396/0.2525300085544586/0.42744511365890503/,0.32002484798431396/0.2525300085544586/0.42744511365890503/,1.0,2/,0.0004680156707763672
0.24474231898784637/0.25787895917892456/0.4973788261413574/,0.24474231898784637/0.25787895917892456/0.4973788261413574/,1.0,2/,0.0005309581756591797
0.23375709354877472/0.26082274317741394/0.5054201483726501/,0.23375709354877472/0.26082274317741394/0.5054201483726501/,1.0,2/,0.0005419254302978516
0.41255322098731995/0.2999684512615204/0.28747835755348206/,0.41255322098731995/0.2999684512615204/0.28747835755348206/,1.0,0/,0.0016810894012451172
0.5046872496604919/0.23813371360301971/0.25717893242836/,0.5046872496604919/0.23813371360301971/0.25717893242836/,2.0,0/,0.0005311965942382812
0.4060983657836914/0.24864758551120758/0.3452540934085846/,0.4060983657836914/0.24864758551120758/0.3452540934085846/,2.0,0/,0.0005922317504882812
0.2946774661540985/0.2673366069793701/0.43798592686653137/,0.2946774661540985/0.2673366069793701/0.43798592686653137/,2.0,2/,0.0007550716400146484
0.2161315232515335/0.2651737332344055/0.5186946988105774/,0.2161315232515335/0.2651737332344055/0.5186946988105774/,2.0,2/,0.0009069442749023438
0.20770083367824554/0.33529314398765564/0.45700603723526/,0.20770083367824554/0.33529314398765564/0.45700603723526/,2.0,2/,0.00113677978515625
0.5213643908500671/0.3340080678462982/0.14462748169898987/,0.5213643908500671/0.3340080678462982/0.14462748169898987/,0.0,0/,0.00047707557678222656
0.6443962454795837/0.24772684276103973/0.10787693411111832/,0.6443962454795837/0.24772684276103973/0.10787693411111832/,0.0,0/,0.0007531642913818359
0.33721327781677246/0.35286110639572144/0.3099256753921509/,0.33721327781677246/0.35286110639572144/0.3099256753921509/,0.0,1/,0.0009539127349853516
0.266009658575058/0.34714171290397644/0.3868485689163208/,0.266009658575058/0.34714171290397644/0.3868485689163208/,0.0,2/,0.0009109973907470703
0.3688969910144806/0.3877231776714325/0.2433798611164093/,0.3688969910144806/0.3877231776714325/0.2433798611164093/,0.0,1/,0.001567840576171875
0.4718693792819977/0.33412325382232666/0.1940072923898697/,0.4718693792819977/0.33412325382232666/0.1940072923898697/,1.0,0/,0.0006768703460693359
0.11899469792842865/0.24065309762954712/0.6403521299362183/,0.11899469792842865/0.24065309762954712/0.6403521299362183/,1.0,2/,0.0007109642028808594
0.2232387363910675/0.31478598713874817/0.4619752764701843/,0.2232387363910675/0.31478598713874817/0.4619752764701843/,1.0,2/,0.0007708072662353516
0.11128009855747223/0.2283099740743637/0.6604099273681641/,0.11128009855747223/0.2283099740743637/0.6604099273681641/,1.0,2/,0.0011420249938964844
0.17184410989284515/0.5251821279525757/0.3029737174510956/,0.17184410989284515/0.5251821279525757/0.3029737174510956/,1.0,1/,0.0019419193267822266
0.5067799687385559/0.33245036005973816/0.16076970100402832/,0.5067799687385559/0.33245036005973816/0.16076970100402832/,2.0,0/,0.000560760498046875
0.2133057713508606/0.2984597086906433/0.4882345199584961/,0.2133057713508606/0.2984597086906433/0.4882345199584961/,2.0,2/,0.0005741119384765625
0.15814755856990814/0.28396308422088623/0.5578894019126892/,0.15814755856990814/0.28396308422088623/0.5578894019126892/,2.0,2/,0.001004934310913086
0.0813036784529686/0.16689059138298035/0.7518056631088257/,0.0813036784529686/0.16689059138298035/0.7518056631088257/,2.0,2/,0.0010192394256591797
0.09072331339120865/0.30350786447525024/0.6057687997817993/,0.09072331339120865/0.30350786447525024/0.6057687997817993/,2.0,2/,0.0012710094451904297
0.12722140550613403/0.16826604306697845/0.7045125365257263/,0.12722140550613403/0.16826604306697845/0.7045125365257263/,0.0,2/,0.0004699230194091797
0.0711442232131958/0.16387642920017242/0.7649793028831482/,0.0711442232131958/0.16387642920017242/0.7649793028831482/,0.0,2/,0.0006511211395263672
0.07107439637184143/0.1721360832452774/0.7567895650863647/,0.07107439637184143/0.1721360832452774/0.7567895650863647/,0.0,2/,0.0006279945373535156
0.15359356999397278/0.21126167476177216/0.6351447105407715/,0.15359356999397278/0.21126167476177216/0.6351447105407715/,0.0,2/,0.0007908344268798828
0.627866804599762/0.2957524359226227/0.07638081908226013/,0.627866804599762/0.2957524359226227/0.07638081908226013/,0.0,0/,0.0011970996856689453
0.19745281338691711/0.18022096157073975/0.6223261952400208/,0.19745281338691711/0.18022096157073975/0.6223261952400208/,1.0,2/,0.00047278404235839844
0.16551943123340607/0.15361544489860535/0.6808651089668274/,0.16551943123340607/0.15361544489860535/0.6808651089668274/,1.0,2/,0.0006480216979980469
0.14256754517555237/0.20405977964401245/0.6533726453781128/,0.14256754517555237/0.20405977964401245/0.6533726453781128/,1.0,2/,0.0007479190826416016
0.047094400972127914/0.14301331341266632/0.8098922371864319/,0.047094400972127914/0.14301331341266632/0.8098922371864319/,1.0,2/,0.0013451576232910156
0.13367724418640137/0.392604798078537/0.47371795773506165/,0.13367724418640137/0.392604798078537/0.47371795773506165/,1.0,2/,0.001878976821899414
0.2174881398677826/0.2651468813419342/0.5173649191856384/,0.2174881398677826/0.2651468813419342/0.5173649191856384/,2.0,2/,0.0005040168762207031
0.08829756826162338/0.17627960443496704/0.7354228496551514/,0.08829756826162338/0.17627960443496704/0.7354228496551514/,2.0,2/,0.0006327629089355469
