Cost,Prob,Real_Goal,Results,Time
0.05900196731090546/0.28603610396385193/0.654961884021759/,0.05900196731090546/0.28603610396385193/0.654961884021759/,2.0,2/,0.001116037368774414
0.02972395345568657/0.10480789840221405/0.8654681444168091/,0.02972395345568657/0.10480789840221405/0.8654681444168091/,2.0,2/,0.0012848377227783203
0.35293957591056824/0.4128267467021942/0.23423372209072113/,0.35293957591056824/0.4128267467021942/0.23423372209072113/,0.0,1/,0.0004169940948486328
0.6803573966026306/0.28560641407966614/0.03403618559241295/,0.6803573966026306/0.28560641407966614/0.03403618559241295/,0.0,0/,0.0005080699920654297
0.8257999420166016/0.15742814540863037/0.016771912574768066/,0.8257999420166016/0.15742814540863037/0.016771912574768066/,0.0,0/,0.0005838871002197266
0.8749078512191772/0.11752275377511978/0.00756940757855773/,0.8749078512191772/0.11752275377511978/0.00756940757855773/,0.0,0/,0.0005619525909423828
0.5338444113731384/0.4140133857727051/0.0521421954035759/,0.5338444113731384/0.4140133857727051/0.0521421954035759/,0.0,0/,0.0006771087646484375
0.08237335830926895/0.3221663236618042/0.5954602956771851/,0.08237335830926895/0.3221663236618042/0.5954602956771851/,1.0,2/,0.0003948211669921875
0.05310043320059776/0.24365279078483582/0.7032467722892761/,0.05310043320059776/0.24365279078483582/0.7032467722892761/,1.0,2/,0.0004961490631103516
0.25715556740760803/0.42409175634384155/0.3187526762485504/,0.25715556740760803/0.42409175634384155/0.3187526762485504/,1.0,1/,0.0005209445953369141
0.7176454663276672/0.22297316789627075/0.05938134342432022/,0.7176454663276672/0.22297316789627075/0.05938134342432022/,1.0,0/,0.0008170604705810547
0.3239802420139313/0.4883823096752167/0.18763743340969086/,0.3239802420139313/0.4883823096752167/0.18763743340969086/,1.0,1/,0.0007538795471191406
0.07649827748537064/0.3610350787639618/0.5624666213989258/,0.07649827748537064/0.3610350787639618/0.5624666213989258/,2.0,2/,0.0004019737243652344
0.7315326929092407/0.21604709327220917/0.052420224994421005/,0.7315326929092407/0.21604709327220917/0.052420224994421005/,2.0,0/,0.0005850791931152344
0.6576949954032898/0.2877131998538971/0.05459188297390938/,0.6576949954032898/0.2877131998538971/0.05459188297390938/,2.0,0/,0.0006616115570068359
0.03648402914404869/0.1619167923927307/0.8015992045402527/,0.03648402914404869/0.1619167923927307/0.8015992045402527/,2.0,2/,0.0008399486541748047
0.016125071793794632/0.10263922810554504/0.8812357187271118/,0.016125071793794632/0.10263922810554504/0.8812357187271118/,2.0,2/,0.0009441375732421875
0.5564855337142944/0.3090318739414215/0.13448256254196167/,0.5564855337142944/0.3090318739414215/0.13448256254196167/,0.0,0/,0.00041794776916503906
0.7511301040649414/0.21806372702121735/0.030806200578808784/,0.7511301040649414/0.21806372702121735/0.030806200578808784/,0.0,0/,0.0006210803985595703
0.789547860622406/0.18376106023788452/0.026691081002354622/,0.789547860622406/0.18376106023788452/0.026691081002354622/,0.0,0/,0.0005309581756591797
0.7968435287475586/0.17927929759025574/0.023877210915088654/,0.7968435287475586/0.17927929759025574/0.023877210915088654/,0.0,0/,0.0006289482116699219
0.7553637027740479/0.22232210636138916/0.022314121946692467/,0.7553637027740479/0.22232210636138916/0.022314121946692467/,0.0,0/,0.0007102489471435547
0.14400607347488403/0.3711434602737427/0.4848504364490509/,0.14400607347488403/0.3711434602737427/0.4848504364490509/,1.0,2/,0.0012950897216796875
0.2598024606704712/0.5038452744483948/0.23635227978229523/,0.2598024606704712/0.5038452744483948/0.23635227978229523/,1.0,1/,0.0007472038269042969
0.49574944376945496/0.45315301418304443/0.05109750106930733/,0.49574944376945496/0.45315301418304443/0.05109750106930733/,1.0,0/,0.0010271072387695312
0.5060603022575378/0.4368935227394104/0.05704628303647041/,0.5060603022575378/0.4368935227394104/0.05704628303647041/,1.0,0/,0.0007250308990478516
0.21917223930358887/0.6286942362785339/0.15213358402252197/,0.21917223930358887/0.6286942362785339/0.15213358402252197/,1.0,1/,0.0007982254028320312
0.14880597591400146/0.2031538486480713/0.6480401754379272/,0.14880597591400146/0.2031538486480713/0.6480401754379272/,2.0,2/,0.0005900859832763672
0.4419015347957611/0.3572995662689209/0.200798898935318/,0.4419015347957611/0.3572995662689209/0.200798898935318/,2.0,0/,0.0005440711975097656
0.8528344035148621/0.11947107315063477/0.027694465592503548/,0.8528344035148621/0.11947107315063477/0.027694465592503548/,2.0,0/,0.0005750656127929688
0.48810723423957825/0.3957550525665283/0.11613772809505463/,0.48810723423957825/0.3957550525665283/0.11613772809505463/,2.0,0/,0.0007560253143310547
0.12314015626907349/0.43937599658966064/0.4374837875366211/,0.12314015626907349/0.43937599658966064/0.4374837875366211/,2.0,1/,0.0010859966278076172
0.15949180722236633/0.24396616220474243/0.5965420007705688/,0.15949180722236633/0.24396616220474243/0.5965420007705688/,0.0,2/,0.00047898292541503906
0.5611088871955872/0.38624101877212524/0.0526500940322876/,0.5611088871955872/0.38624101877212524/0.0526500940322876/,0.0,0/,0.0006170272827148438
0.42676588892936707/0.46793195605278015/0.10530216246843338/,0.42676588892936707/0.46793195605278015/0.10530216246843338/,0.0,1/,0.0004942417144775391
0.5435614585876465/0.36756205558776855/0.08887656033039093/,0.5435614585876465/0.36756205558776855/0.08887656033039093/,0.0,0/,0.0009949207305908203
0.6017563343048096/0.29801690578460693/0.1002267450094223/,0.6017563343048096/0.29801690578460693/0.1002267450094223/,0.0,0/,0.0007500648498535156
0.15144099295139313/0.29815906286239624/0.5503999590873718/,0.15144099295139313/0.29815906286239624/0.5503999590873718/,1.0,2/,0.0003647804260253906
0.27690279483795166/0.2090873122215271/0.5140098333358765/,0.27690279483795166/0.2090873122215271/0.5140098333358765/,1.0,2/,0.0004918575286865234
0.28601348400115967/0.5601319074630737/0.15385454893112183/,0.28601348400115967/0.5601319074630737/0.15385454893112183/,1.0,1/,0.0005059242248535156
0.21805340051651/0.6098105907440186/0.17213600873947144/,0.21805340051651/0.6098105907440186/0.17213600873947144/,1.0,1/,0.0005970001220703125
0.10173268616199493/0.2621462047100067/0.6361210942268372/,0.10173268616199493/0.2621462047100067/0.6361210942268372/,1.0,2/,0.0006268024444580078
0.05726488307118416/0.19736282527446747/0.7453722357749939/,0.05726488307118416/0.19736282527446747/0.7453722357749939/,2.0,2/,0.0005290508270263672
0.03649039939045906/0.12166806310415268/0.8418415784835815/,0.03649039939045906/0.12166806310415268/0.8418415784835815/,2.0,2/,0.0008120536804199219
0.03704429417848587/0.14294840395450592/0.8200073838233948/,0.03704429417848587/0.14294840395450592/0.8200073838233948/,2.0,2/,0.001027822494506836
0.05997643619775772/0.17952394485473633/0.7604995965957642/,0.05997643619775772/0.17952394485473633/0.7604995965957642/,2.0,2/,0.0012848377227783203
0.021511750295758247/0.08408262580633163/0.8944056034088135/,0.021511750295758247/0.08408262580633163/0.8944056034088135/,2.0,2/,0.0016551017761230469
0.1908092498779297/0.27650660276412964/0.5326840877532959/,0.1908092498779297/0.27650660276412964/0.5326840877532959/,0.0,2/,0.00043487548828125
0.5822432637214661/0.33100149035453796/0.08675524592399597/,0.5822432637214661/0.33100149035453796/0.08675524592399597/,0.0,0/,0.0004818439483642578
0.6590697169303894/0.32623982429504395/0.014690449461340904/,0.6590697169303894/0.32623982429504395/0.014690449461340904/,0.0,0/,0.0005769729614257812
0.5937212705612183/0.3922942578792572/0.013984408229589462/,0.5937212705612183/0.3922942578792572/0.013984408229589462/,0.0,0/,0.0005922317504882812
0.42210590839385986/0.5415773987770081/0.036316707730293274/,0.42210590839385986/0.5415773987770081/0.036316707730293274/,0.0,1/,0.0006208419799804688
0.3171426057815552/0.2794422209262848/0.40341514348983765/,0.3171426057815552/0.2794422209262848/0.40341514348983765/,1.0,2/,0.0003631114959716797
0.7396520376205444/0.24295204877853394/0.017395861446857452/,0.7396520376205444/0.24295204877853394/0.017395861446857452/,1.0,0/,0.0004448890686035156
0.6645908951759338/0.308113694190979/0.027295388281345367/,0.6645908951759338/0.308113694190979/0.027295388281345367/,1.0,0/,0.0005738735198974609
0.5111714005470276/0.45047542452812195/0.038353193551301956/,0.5111714005470276/0.45047542452812195/0.038353193551301956/,1.0,0/,0.0006659030914306641
0.0504545196890831/0.325748085975647/0.6237974166870117/,0.0504545196890831/0.325748085975647/0.6237974166870117/,1.0,2/,0.0006856918334960938
0.6036604642868042/0.25317147374153137/0.14316809177398682/,0.6036604642868042/0.25317147374153137/0.14316809177398682/,2.0,0/,0.001238107681274414
0.7312355637550354/0.2543688118457794/0.014395619742572308/,0.7312355637550354/0.2543688118457794/0.014395619742572308/,2.0,0/,0.0005888938903808594
0.6096391677856445/0.3682713210582733/0.022089501842856407/,0.6096391677856445/0.3682713210582733/0.022089501842856407/,2.0,0/,0.0005450248718261719
0.41895559430122375/0.5159680843353271/0.0650762990117073/,0.41895559430122375/0.5159680843353271/0.0650762990117073/,2.0,1/,0.0006129741668701172
0.04196168854832649/0.10388737171888351/0.8541509509086609/,0.04196168854832649/0.10388737171888351/0.8541509509086609/,2.0,2/,0.0007729530334472656
0.4583146274089813/0.14403849840164185/0.39764681458473206/,0.4583146274089813/0.14403849840164185/0.39764681458473206/,0.0,0/,0.00040602684020996094
0.537415623664856/0.39963769912719727/0.06294669210910797/,0.537415623664856/0.39963769912719727/0.06294669210910797/,0.0,0/,0.0004930496215820312
0.5505090355873108/0.39678940176963806/0.05270153284072876/,0.5505090355873108/0.39678940176963806/0.05270153284072876/,0.0,0/,0.0005669593811035156
0.8018940687179565/0.1672602742910385/0.03084576688706875/,0.8018940687179565/0.1672602742910385/0.03084576688706875/,0.0,0/,0.0006520748138427734
0.6425206065177917/0.29420721530914307/0.06327218562364578/,0.6425206065177917/0.29420721530914307/0.06327218562364578/,0.0,0/,0.0006999969482421875
0.2327813059091568/0.15266571938991547/0.614552915096283/,0.2327813059091568/0.15266571938991547/0.614552915096283/,1.0,2/,0.00036406517028808594
0.4943421185016632/0.42590901255607605/0.0797489583492279/,0.4943421185016632/0.42590901255607605/0.0797489583492279/,1.0,0/,0.00042128562927246094
0.6417985558509827/0.31189626455307007/0.04630522057414055/,0.6417985558509827/0.31189626455307007/0.04630522057414055/,1.0,0/,0.0006220340728759766
0.7889270186424255/0.17244090139865875/0.0386321060359478/,0.7889270186424255/0.17244090139865875/0.0386321060359478/,1.0,0/,0.0005729198455810547
0.25842130184173584/0.591733455657959/0.14984527230262756/,0.25842130184173584/0.591733455657959/0.14984527230262756/,1.0,1/,0.0007290840148925781
0.37016233801841736/0.424735426902771/0.20510223507881165/,0.37016233801841736/0.424735426902771/0.20510223507881165/,2.0,1/,0.00044918060302734375
0.6420350074768066/0.2949999272823334/0.06296499073505402/,0.6420350074768066/0.2949999272823334/0.06296499073505402/,2.0,0/,0.0004911422729492188
0.8395381569862366/0.125752791762352/0.03470909595489502/,0.8395381569862366/0.125752791762352/0.03470909595489502/,2.0,0/,0.0005080699920654297
0.6352053880691528/0.22967976331710815/0.1351148784160614/,0.6352053880691528/0.22967976331710815/0.1351148784160614/,2.0,0/,0.0005540847778320312
0.04128063842654228/0.1349175125360489/0.8238018751144409/,0.04128063842654228/0.1349175125360489/0.8238018751144409/,2.0,2/,0.0007381439208984375
0.17007139325141907/0.42601627111434937/0.40391233563423157/,0.17007139325141907/0.42601627111434937/0.40391233563423157/,0.0,1/,0.00038909912109375
0.07988845556974411/0.35047367215156555/0.5696378946304321/,0.07988845556974411/0.35047367215156555/0.5696378946304321/,0.0,2/,0.0005025863647460938
0.132353276014328/0.455343633890152/0.41230306029319763/,0.132353276014328/0.455343633890152/0.41230306029319763/,0.0,1/,0.0006480216979980469
0.7292541861534119/0.17902499437332153/0.09172079712152481/,0.7292541861534119/0.17902499437332153/0.09172079712152481/,0.0,0/,0.0008361339569091797
0.5845430493354797/0.3206465244293213/0.0948103740811348/,0.5845430493354797/0.3206465244293213/0.0948103740811348/,0.0,0/,0.0008749961853027344
0.4307456612586975/0.3135244846343994/0.25572988390922546/,0.4307456612586975/0.3135244846343994/0.25572988390922546/,1.0,0/,0.0004150867462158203
0.6668518781661987/0.316349595785141/0.0167984701693058/,0.6668518781661987/0.316349595785141/0.0167984701693058/,1.0,0/,0.0004639625549316406
0.665047287940979/0.3204517960548401/0.014500942081212997/,0.665047287940979/0.3204517960548401/0.014500942081212997/,1.0,0/,0.00049591064453125
0.5728196501731873/0.40455010533332825/0.02263028919696808/,0.5728196501731873/0.40455010533332825/0.02263028919696808/,1.0,0/,0.0005500316619873047
0.07683322578668594/0.6641892790794373/0.258977472782135/,0.07683322578668594/0.6641892790794373/0.258977472782135/,1.0,1/,0.0005881786346435547
0.12114527821540833/0.397133469581604/0.4817211925983429/,0.12114527821540833/0.397133469581604/0.4817211925983429/,2.0,2/,0.00038623809814453125
0.1434328258037567/0.3257520794868469/0.5308151245117188/,0.1434328258037567/0.3257520794868469/0.5308151245117188/,2.0,2/,0.0004680156707763672
0.19196297228336334/0.43199965357780457/0.3760373890399933/,0.19196297228336334/0.43199965357780457/0.3760373890399933/,2.0,1/,0.0006268024444580078
0.2749965488910675/0.6932123303413391/0.031791090965270996/,0.2749965488910675/0.6932123303413391/0.031791090965270996/,2.0,1/,0.0006740093231201172
0.03708101436495781/0.38534775376319885/0.5775711536407471/,0.03708101436495781/0.38534775376319885/0.5775711536407471/,2.0,2/,0.0010499954223632812
0.23046588897705078/0.16322171688079834/0.6063123345375061/,0.23046588897705078/0.16322171688079834/0.6063123345375061/,0.0,2/,0.0003211498260498047
0.6991637349128723/0.2718747854232788/0.028961412608623505/,0.6991637349128723/0.2718747854232788/0.028961412608623505/,0.0,0/,0.0004639625549316406
0.7578046917915344/0.21946817636489868/0.022727083414793015/,0.7578046917915344/0.21946817636489868/0.022727083414793015/,0.0,0/,0.0009772777557373047
0.7080753445625305/0.27092939615249634/0.0209952499717474/,0.7080753445625305/0.27092939615249634/0.0209952499717474/,0.0,0/,0.0006661415100097656
0.4202721416950226/0.5271773934364319/0.052550483494997025/,0.4202721416950226/0.5271773934364319/0.052550483494997025/,0.0,1/,0.0007138252258300781
0.5935943126678467/0.3054168224334717/0.10098890960216522/,0.5935943126678467/0.3054168224334717/0.10098890960216522/,1.0,0/,0.0004189014434814453
0.7161675691604614/0.26702430844306946/0.016808180138468742/,0.7161675691604614/0.26702430844306946/0.016808180138468742/,1.0,0/,0.00045609474182128906
0.5007465481758118/0.47026053071022034/0.028992893174290657/,0.5007465481758118/0.47026053071022034/0.028992893174290657/,1.0,0/,0.0005209445953369141
0.41707849502563477/0.5262882113456726/0.056633271276950836/,0.41707849502563477/0.5262882113456726/0.056633271276950836/,1.0,1/,0.00067901611328125
0.05187217518687248/0.18073952198028564/0.7673883438110352/,0.05187217518687248/0.18073952198028564/0.7673883438110352/,1.0,2/,0.0007271766662597656
0.22708654403686523/0.1770346611738205/0.5958787798881531/,0.22708654403686523/0.1770346611738205/0.5958787798881531/,2.0,2/,0.0003509521484375
0.24689333140850067/0.23215772211551666/0.5209489464759827/,0.24689333140850067/0.23215772211551666/0.5209489464759827/,2.0,2/,0.00048422813415527344
0.7712393999099731/0.20325303077697754/0.025507576763629913/,0.7712393999099731/0.20325303077697754/0.025507576763629913/,2.0,0/,0.0006549358367919922
0.6160842180252075/0.3328927457332611/0.05102299526333809/,0.6160842180252075/0.3328927457332611/0.05102299526333809/,2.0,0/,0.0007922649383544922
0.060803383588790894/0.22938965260982513/0.7098069787025452/,0.060803383588790894/0.22938965260982513/0.7098069787025452/,2.0,2/,0.0006709098815917969
0.1707695573568344/0.19964030385017395/0.6295902132987976/,0.1707695573568344/0.19964030385017395/0.6295902132987976/,0.0,2/,0.0005090236663818359
0.762337327003479/0.15610750019550323/0.08155515789985657/,0.762337327003479/0.15610750019550323/0.08155515789985657/,0.0,0/,0.0004668235778808594
0.5211732983589172/0.40928947925567627/0.06953723728656769/,0.5211732983589172/0.40928947925567627/0.06953723728656769/,0.0,0/,0.0005118846893310547
0.46706464886665344/0.45471903681755066/0.07821625471115112/,0.46706464886665344/0.45471903681755066/0.07821625471115112/,0.0,0/,0.0005269050598144531
0.657554566860199/0.3068307638168335/0.03561464697122574/,0.657554566860199/0.3068307638168335/0.03561464697122574/,0.0,0/,0.0005769729614257812
0.184305340051651/0.34047451615333557/0.4752201437950134/,0.184305340051651/0.34047451615333557/0.4752201437950134/,1.0,2/,0.00042700767517089844
0.36235561966896057/0.48178887367248535/0.15585558116436005/,0.36235561966896057/0.48178887367248535/0.15585558116436005/,1.0,1/,0.0004470348358154297
0.4628552496433258/0.4779202342033386/0.059224583208560944/,0.4628552496433258/0.4779202342033386/0.059224583208560944/,1.0,1/,0.0004830360412597656
0.5428071618080139/0.41774046421051025/0.039452407509088516/,0.5428071618080139/0.41774046421051025/0.039452407509088516/,1.0,0/,0.0006618499755859375
0.15993869304656982/0.251266747713089/0.5887945890426636/,0.15993869304656982/0.251266747713089/0.5887945890426636/,1.0,2/,0.0006690025329589844
0.6036658883094788/0.24775858223438263/0.14857542514801025/,0.6036658883094788/0.24775858223438263/0.14857542514801025/,2.0,0/,0.0003509521484375
0.7051898837089539/0.17750433087348938/0.11730585247278214/,0.7051898837089539/0.17750433087348938/0.11730585247278214/,2.0,0/,0.00047588348388671875
0.590377688407898/0.285178005695343/0.12444429099559784/,0.590377688407898/0.285178005695343/0.12444429099559784/,2.0,0/,0.0004329681396484375
0.27195921540260315/0.5783565640449524/0.14968423545360565/,0.27195921540260315/0.5783565640449524/0.14968423545360565/,2.0,1/,0.0005440711975097656
0.1556205302476883/0.5547298192977905/0.2896496653556824/,0.1556205302476883/0.5547298192977905/0.2896496653556824/,2.0,1/,0.0005400180816650391
0.2652204930782318/0.457487016916275/0.27729249000549316/,0.2652204930782318/0.457487016916275/0.27729249000549316/,0.0,1/,0.0004968643188476562
0.3890332877635956/0.44756829738616943/0.16339834034442902/,0.3890332877635956/0.44756829738616943/0.16339834034442902/,0.0,1/,0.0005497932434082031
0.4414820373058319/0.47765326499938965/0.08086468279361725/,0.4414820373058319/0.47765326499938965/0.08086468279361725/,0.0,1/,0.0004851818084716797
0.7694492340087891/0.2188885360956192/0.011662174016237259/,0.7694492340087891/0.2188885360956192/0.011662174016237259/,0.0,0/,0.0005450248718261719
0.6406840682029724/0.3385922312736511/0.020723670721054077/,0.6406840682029724/0.3385922312736511/0.020723670721054077/,0.0,0/,0.0005891323089599609
0.17056341469287872/0.381560355424881/0.4478762745857239/,0.17056341469287872/0.381560355424881/0.4478762745857239/,1.0,2/,0.0004189014434814453
0.4997396767139435/0.3588172197341919/0.14144307374954224/,0.4997396767139435/0.3588172197341919/0.14144307374954224/,1.0,0/,0.0006499290466308594
0.6100769639015198/0.31504517793655396/0.07487784326076508/,0.6100769639015198/0.31504517793655396/0.07487784326076508/,1.0,0/,0.0004968643188476562
0.5686178207397461/0.38663342595100403/0.044748783111572266/,0.5686178207397461/0.38663342595100403/0.044748783111572266/,1.0,0/,0.0011708736419677734
0.1004178449511528/0.41724297404289246/0.48233920335769653/,0.1004178449511528/0.41724297404289246/0.48233920335769653/,1.0,2/,0.0007691383361816406
0.2726990580558777/0.3819228708744049/0.3453781008720398/,0.2726990580558777/0.3819228708744049/0.3453781008720398/,2.0,1/,0.0003609657287597656
0.26846837997436523/0.46723175048828125/0.2642998993396759/,0.26846837997436523/0.46723175048828125/0.2642998993396759/,2.0,1/,0.0004458427429199219
0.6164673566818237/0.27602869272232056/0.10750393569469452/,0.6164673566818237/0.27602869272232056/0.10750393569469452/,2.0,0/,0.0004980564117431641
0.30632108449935913/0.4371151030063629/0.2565637528896332/,0.30632108449935913/0.4371151030063629/0.2565637528896332/,2.0,1/,0.0005681514739990234
0.029369696974754333/0.2102757692337036/0.7603545188903809/,0.029369696974754333/0.2102757692337036/0.7603545188903809/,2.0,2/,0.0007500648498535156
0.4820910394191742/0.18847447633743286/0.32943445444107056/,0.4820910394191742/0.18847447633743286/0.32943445444107056/,0.0,0/,0.00038623809814453125
0.5249924659729004/0.4111799895763397/0.06382756680250168/,0.5249924659729004/0.4111799895763397/0.06382756680250168/,0.0,0/,0.00047898292541503906
0.7527047991752625/0.22704264521598816/0.020252514630556107/,0.7527047991752625/0.22704264521598816/0.020252514630556107/,0.0,0/,0.0005559921264648438
0.7085369229316711/0.27874651551246643/0.012716621160507202/,0.7085369229316711/0.27874651551246643/0.012716621160507202/,0.0,0/,0.0005919933319091797
0.2142675817012787/0.621649980545044/0.16408245265483856/,0.2142675817012787/0.621649980545044/0.16408245265483856/,0.0,1/,0.0008749961853027344
0.12278689444065094/0.3304468095302582/0.5467662215232849/,0.12278689444065094/0.3304468095302582/0.5467662215232849/,1.0,2/,0.0004999637603759766
0.6431080102920532/0.26631277799606323/0.09057921171188354/,0.6431080102920532/0.26631277799606323/0.09057921171188354/,1.0,0/,0.0004949569702148438
0.7243705987930298/0.2650039792060852/0.0106254443526268/,0.7243705987930298/0.2650039792060852/0.0106254443526268/,1.0,0/,0.0006122589111328125
0.4961070120334625/0.48746007680892944/0.016432857140898705/,0.4961070120334625/0.48746007680892944/0.016432857140898705/,1.0,0/,0.0005779266357421875
0.32391616702079773/0.5923118591308594/0.08377201110124588/,0.32391616702079773/0.5923118591308594/0.08377201110124588/,1.0,1/,0.0006198883056640625
0.15124113857746124/0.34718310832977295/0.5015758275985718/,0.15124113857746124/0.34718310832977295/0.5015758275985718/,2.0,2/,0.00040411949157714844
0.1494334489107132/0.30860772728919983/0.5419588685035706/,0.1494334489107132/0.30860772728919983/0.5419588685035706/,2.0,2/,0.0006768703460693359
0.2273930162191391/0.21696075797080994/0.5556462407112122/,0.2273930162191391/0.21696075797080994/0.5556462407112122/,2.0,2/,0.0006341934204101562
0.7265641093254089/0.15993870794773102/0.11349717527627945/,0.7265641093254089/0.15993870794773102/0.11349717527627945/,2.0,0/,0.0006532669067382812
0.18822938203811646/0.38283267617225647/0.4289379417896271/,0.18822938203811646/0.38283267617225647/0.4289379417896271/,2.0,2/,0.0015020370483398438
0.38878464698791504/0.37469765543937683/0.23651768267154694/,0.38878464698791504/0.37469765543937683/0.23651768267154694/,0.0,0/,0.00043582916259765625
0.2771993577480316/0.5763776898384094/0.14642289280891418/,0.2771993577480316/0.5763776898384094/0.14642289280891418/,0.0,1/,0.0005183219909667969
0.34971803426742554/0.5140688419342041/0.13621313869953156/,0.34971803426742554/0.5140688419342041/0.13621313869953156/,0.0,1/,0.0005407333374023438
0.39493533968925476/0.451914519071579/0.15315012633800507/,0.39493533968925476/0.451914519071579/0.15315012633800507/,0.0,1/,0.0005640983581542969
0.17484281957149506/0.47978588938713074/0.3453713059425354/,0.17484281957149506/0.47978588938713074/0.3453713059425354/,0.0,1/,0.0006573200225830078
0.40220049023628235/0.311034619808197/0.28676486015319824/,0.40220049023628235/0.311034619808197/0.28676486015319824/,1.0,0/,0.0005249977111816406
0.40501299500465393/0.3401496708393097/0.2548373341560364/,0.40501299500465393/0.3401496708393097/0.2548373341560364/,1.0,0/,0.0007841587066650391
0.3992105722427368/0.33789679408073425/0.26289263367652893/,0.3992105722427368/0.33789679408073425/0.26289263367652893/,1.0,0/,0.0009829998016357422
0.6284763813018799/0.3358016908168793/0.035721905529499054/,0.6284763813018799/0.3358016908168793/0.035721905529499054/,1.0,0/,0.0015130043029785156
0.5707685947418213/0.3793366551399231/0.049894753843545914/,0.5707685947418213/0.3793366551399231/0.049894753843545914/,1.0,0/,0.0022459030151367188
0.20841220021247864/0.32110750675201416/0.470480352640152/,0.20841220021247864/0.32110750675201416/0.470480352640152/,2.0,2/,0.0005278587341308594
0.2786685824394226/0.2536197602748871/0.4677116274833679/,0.2786685824394226/0.2536197602748871/0.4677116274833679/,2.0,2/,0.0011091232299804688
