Cost,Prob,Real_Goal,Results,Time
0.30404067039489746/0.3488701581954956/0.3470892012119293/,0.30404067039489746/0.3488701581954956/0.3470892012119293/,1.0,1/,0.0014100074768066406
0.3529249131679535/0.32357797026634216/0.32349711656570435/,0.3529249131679535/0.32357797026634216/0.32349711656570435/,1.0,0/,0.002414703369140625
0.280524879693985/0.35211026668548584/0.36736488342285156/,0.280524879693985/0.35211026668548584/0.36736488342285156/,2.0,2/,0.0005471706390380859
0.3060288429260254/0.3259021043777466/0.368069052696228/,0.3060288429260254/0.3259021043777466/0.368069052696228/,2.0,2/,0.001432180404663086
0.2969200015068054/0.345402330160141/0.3576776683330536/,0.2969200015068054/0.345402330160141/0.3576776683330536/,2.0,2/,0.0019609928131103516
0.31997641921043396/0.3341502249240875/0.34587332606315613/,0.31997641921043396/0.3341502249240875/0.34587332606315613/,2.0,2/,0.0011713504791259766
0.3588186800479889/0.31641197204589844/0.32476937770843506/,0.3588186800479889/0.31641197204589844/0.32476937770843506/,2.0,0/,0.001416921615600586
0.2989825904369354/0.2838901877403259/0.41712719202041626/,0.2989825904369354/0.2838901877403259/0.41712719202041626/,0.0,2/,0.0006008148193359375
0.2780281603336334/0.3039068877696991/0.41806501150131226/,0.2780281603336334/0.3039068877696991/0.41806501150131226/,0.0,2/,0.0008590221405029297
0.28648364543914795/0.3002753257751465/0.4132409989833832/,0.28648364543914795/0.3002753257751465/0.4132409989833832/,0.0,2/,0.0011796951293945312
0.3099414110183716/0.3282545208930969/0.3618040978908539/,0.3099414110183716/0.3282545208930969/0.3618040978908539/,0.0,2/,0.0014986991882324219
0.38065004348754883/0.32088005542755127/0.2984698712825775/,0.38065004348754883/0.32088005542755127/0.2984698712825775/,0.0,0/,0.0020678043365478516
0.3240449130535126/0.2681058347225189/0.4078492224216461/,0.3240449130535126/0.2681058347225189/0.4078492224216461/,1.0,2/,0.0005011558532714844
0.2891460061073303/0.2928123474121094/0.4180416166782379/,0.2891460061073303/0.2928123474121094/0.4180416166782379/,1.0,2/,0.0005609989166259766
0.2799631655216217/0.30959606170654297/0.41044071316719055/,0.2799631655216217/0.30959606170654297/0.41044071316719055/,1.0,2/,0.0006608963012695312
0.2845233082771301/0.3419111967086792/0.37356552481651306/,0.2845233082771301/0.3419111967086792/0.37356552481651306/,1.0,2/,0.0008959770202636719
0.319171279668808/0.33015990257263184/0.3506688177585602/,0.319171279668808/0.33015990257263184/0.3506688177585602/,1.0,2/,0.0010480880737304688
0.31512948870658875/0.27659502625465393/0.4082754850387573/,0.31512948870658875/0.27659502625465393/0.4082754850387573/,2.0,2/,0.00043702125549316406
0.2926209568977356/0.3011828660964966/0.40619611740112305/,0.2926209568977356/0.3011828660964966/0.40619611740112305/,2.0,2/,0.0006501674652099609
0.29787924885749817/0.3252401351928711/0.37688061594963074/,0.29787924885749817/0.3252401351928711/0.37688061594963074/,2.0,2/,0.0007040500640869141
0.3229113221168518/0.32639622688293457/0.3506924510002136/,0.3229113221168518/0.32639622688293457/0.3506924510002136/,2.0,2/,0.0008571147918701172
0.3740749955177307/0.32443615794181824/0.30148884654045105/,0.3740749955177307/0.32443615794181824/0.30148884654045105/,2.0,0/,0.0011281967163085938
0.21907086670398712/0.35252445936203003/0.42840471863746643/,0.21907086670398712/0.35252445936203003/0.42840471863746643/,0.0,2/,0.0005629062652587891
0.2198350429534912/0.3353973627090454/0.44476765394210815/,0.2198350429534912/0.3353973627090454/0.44476765394210815/,0.0,2/,0.0008409023284912109
0.2237926870584488/0.33839961886405945/0.43780773878097534/,0.2237926870584488/0.33839961886405945/0.43780773878097534/,0.0,2/,0.001220703125
0.2731100618839264/0.3362838625907898/0.39060601592063904/,0.2731100618839264/0.3362838625907898/0.39060601592063904/,0.0,2/,0.0015621185302734375
0.49660351872444153/0.28091001510620117/0.22248636186122894/,0.49660351872444153/0.28091001510620117/0.22248636186122894/,0.0,0/,0.003103017807006836
0.22731228172779083/0.37143585085868835/0.4012518525123596/,0.22731228172779083/0.37143585085868835/0.4012518525123596/,1.0,2/,0.0007781982421875
0.21492622792720795/0.3540542423725128/0.4310195744037628/,0.21492622792720795/0.3540542423725128/0.4310195744037628/,1.0,2/,0.0006730556488037109
0.22867219150066376/0.3555138409137726/0.4158138930797577/,0.22867219150066376/0.3555138409137726/0.4158138930797577/,1.0,2/,0.0007021427154541016
0.27092137932777405/0.3549153506755829/0.3741632401943207/,0.27092137932777405/0.3549153506755829/0.3741632401943207/,1.0,2/,0.0014011859893798828
0.3800853490829468/0.32970255613327026/0.29021215438842773/,0.3800853490829468/0.32970255613327026/0.29021215438842773/,1.0,0/,0.0010960102081298828
0.23113219439983368/0.380191445350647/0.38867634534835815/,0.23113219439983368/0.380191445350647/0.38867634534835815/,2.0,2/,0.0004000663757324219
0.22348929941654205/0.3537570536136627/0.42275363206863403/,0.22348929941654205/0.3537570536136627/0.42275363206863403/,2.0,2/,0.0005109310150146484
0.2122516930103302/0.3504602313041687/0.4372881054878235/,0.2122516930103302/0.3504602313041687/0.4372881054878235/,2.0,2/,0.0006940364837646484
0.22333545982837677/0.3495754897594452/0.42708903551101685/,0.22333545982837677/0.3495754897594452/0.42708903551101685/,2.0,2/,0.0007619857788085938
0.2777767479419708/0.3492886424064636/0.3729346692562103/,0.2777767479419708/0.3492886424064636/0.3729346692562103/,2.0,2/,0.0009427070617675781
0.2366124987602234/0.37349748611450195/0.38989007472991943/,0.2366124987602234/0.37349748611450195/0.38989007472991943/,0.0,2/,0.0005738735198974609
0.24461133778095245/0.3519420325756073/0.40344664454460144/,0.24461133778095245/0.3519420325756073/0.40344664454460144/,0.0,2/,0.0010097026824951172
0.25491610169410706/0.34421250224113464/0.4008714258670807/,0.25491610169410706/0.34421250224113464/0.4008714258670807/,0.0,2/,0.0015637874603271484
0.313274621963501/0.33637329936027527/0.35035210847854614/,0.313274621963501/0.33637329936027527/0.35035210847854614/,0.0,2/,0.0018270015716552734
0.48051097989082336/0.2886108160018921/0.23087817430496216/,0.48051097989082336/0.2886108160018921/0.23087817430496216/,0.0,0/,0.0021812915802001953
0.25903990864753723/0.37577787041664124/0.36518219113349915/,0.25903990864753723/0.37577787041664124/0.36518219113349915/,1.0,1/,0.0008871555328369141
0.23302511870861053/0.37552422285079956/0.3914506435394287/,0.23302511870861053/0.37552422285079956/0.3914506435394287/,1.0,2/,0.0009069442749023438
0.23182471096515656/0.3630008399486542/0.40517449378967285/,0.23182471096515656/0.3630008399486542/0.40517449378967285/,1.0,2/,0.0008511543273925781
0.2517857253551483/0.3668122887611389/0.38140198588371277/,0.2517857253551483/0.3668122887611389/0.38140198588371277/,1.0,2/,0.0008809566497802734
0.3184054493904114/0.33738863468170166/0.34420591592788696/,0.3184054493904114/0.33738863468170166/0.34420591592788696/,1.0,2/,0.0010480880737304688
0.24893474578857422/0.3782258927822113/0.3728393316268921/,0.24893474578857422/0.3782258927822113/0.3728393316268921/,2.0,1/,0.0006241798400878906
0.21923741698265076/0.3827228844165802/0.39803966879844666/,0.21923741698265076/0.3827228844165802/0.39803966879844666/,2.0,2/,0.0007100105285644531
0.23609308898448944/0.36236706376075745/0.4015398323535919/,0.23609308898448944/0.36236706376075745/0.4015398323535919/,2.0,2/,0.0006890296936035156
0.2546943426132202/0.3523782193660736/0.3929274380207062/,0.2546943426132202/0.3523782193660736/0.3929274380207062/,2.0,2/,0.0014142990112304688
0.28031817078590393/0.3555091321468353/0.36417272686958313/,0.28031817078590393/0.3555091321468353/0.36417272686958313/,2.0,2/,0.0012631416320800781
0.2777766287326813/0.3437332808971405/0.37849003076553345/,0.2777766287326813/0.3437332808971405/0.37849003076553345/,0.0,2/,0.0004799365997314453
0.26493799686431885/0.35720860958099365/0.3778534233570099/,0.26493799686431885/0.35720860958099365/0.3778534233570099/,0.0,2/,0.0007190704345703125
0.26619961857795715/0.35077953338623047/0.3830208480358124/,0.26619961857795715/0.35077953338623047/0.3830208480358124/,0.0,2/,0.0008766651153564453
0.28109273314476013/0.34476587176322937/0.3741413950920105/,0.28109273314476013/0.34476587176322937/0.3741413950920105/,0.0,2/,0.0009949207305908203
0.33299192786216736/0.3245123028755188/0.34249570965766907/,0.33299192786216736/0.3245123028755188/0.34249570965766907/,0.0,2/,0.0012888908386230469
0.26867178082466125/0.3502804636955261/0.3810478448867798/,0.26867178082466125/0.3502804636955261/0.3810478448867798/,1.0,2/,0.00048279762268066406
0.2603982090950012/0.3578379452228546/0.3817638158798218/,0.2603982090950012/0.3578379452228546/0.3817638158798218/,1.0,2/,0.0005691051483154297
0.26882728934288025/0.35002681612968445/0.3811458945274353/,0.26882728934288025/0.35002681612968445/0.3811458945274353/,1.0,2/,0.0007131099700927734
0.2810314893722534/0.35022276639938354/0.3687457740306854/,0.2810314893722534/0.35022276639938354/0.3687457740306854/,1.0,2/,0.0008180141448974609
0.33811068534851074/0.3169536292552948/0.34493571519851685/,0.33811068534851074/0.3169536292552948/0.34493571519851685/,1.0,2/,0.0010900497436523438
0.28747594356536865/0.3383136987686157/0.3742104172706604/,0.28747594356536865/0.3383136987686157/0.3742104172706604/,2.0,2/,0.00047016143798828125
0.2675688564777374/0.3569304049015045/0.37550070881843567/,0.2675688564777374/0.3569304049015045/0.37550070881843567/,2.0,2/,0.0005598068237304688
0.2595270872116089/0.3564830422401428/0.3839898705482483/,0.2595270872116089/0.3564830422401428/0.3839898705482483/,2.0,2/,0.0006859302520751953
0.26875385642051697/0.35113996267318726/0.3801061511039734/,0.26875385642051697/0.35113996267318726/0.3801061511039734/,2.0,2/,0.0009539127349853516
0.30563804507255554/0.3351013660430908/0.35926058888435364/,0.30563804507255554/0.3351013660430908/0.35926058888435364/,2.0,2/,0.0011992454528808594
0.24325501918792725/0.2873680591583252/0.46937689185142517/,0.24325501918792725/0.2873680591583252/0.46937689185142517/,0.0,2/,0.0004649162292480469
0.21812359988689423/0.3477703034877777/0.4341060519218445/,0.21812359988689423/0.3477703034877777/0.4341060519218445/,0.0,2/,0.0006458759307861328
0.2556892931461334/0.3321382999420166/0.41217240691185/,0.2556892931461334/0.3321382999420166/0.41217240691185/,0.0,2/,0.0008130073547363281
0.30784872174263/0.31402507424354553/0.37812620401382446/,0.30784872174263/0.31402507424354553/0.37812620401382446/,0.0,2/,0.0009839534759521484
0.44871848821640015/0.29270052909851074/0.2585809826850891/,0.44871848821640015/0.29270052909851074/0.2585809826850891/,0.0,0/,0.001917123794555664
0.24468694627285004/0.2840980291366577/0.47121500968933105/,0.24468694627285004/0.2840980291366577/0.47121500968933105/,1.0,2/,0.0005140304565429688
0.21534837782382965/0.33341819047927856/0.4512334167957306/,0.21534837782382965/0.33341819047927856/0.4512334167957306/,1.0,2/,0.0005810260772705078
0.24370282888412476/0.3242049217224121/0.4320923089981079/,0.24370282888412476/0.3242049217224121/0.4320923089981079/,1.0,2/,0.0007119178771972656
0.26505476236343384/0.35383760929107666/0.3811075985431671/,0.26505476236343384/0.35383760929107666/0.3811075985431671/,1.0,2/,0.0008831024169921875
0.3579798936843872/0.31700947880744934/0.32501065731048584/,0.3579798936843872/0.31700947880744934/0.32501065731048584/,1.0,0/,0.0010919570922851562
0.23931078612804413/0.28669866919517517/0.4739904999732971/,0.23931078612804413/0.28669866919517517/0.4739904999732971/,2.0,2/,0.0005230903625488281
0.2173156440258026/0.33855924010276794/0.44412514567375183/,0.2173156440258026/0.33855924010276794/0.44412514567375183/,2.0,2/,0.0010020732879638672
0.2549416124820709/0.33117440342903137/0.4138840138912201/,0.2549416124820709/0.33117440342903137/0.4138840138912201/,2.0,2/,0.0009431838989257812
0.2918770909309387/0.3693241775035858/0.3387986719608307/,0.2918770909309387/0.3693241775035858/0.3387986719608307/,2.0,1/,0.0010161399841308594
0.436583548784256/0.29701128602027893/0.2664051949977875/,0.436583548784256/0.29701128602027893/0.2664051949977875/,2.0,0/,0.0013000965118408203
0.2371523380279541/0.35008329153060913/0.4127643406391144/,0.2371523380279541/0.35008329153060913/0.4127643406391144/,0.0,2/,0.0005388259887695312
0.20265190303325653/0.35622507333755493/0.4411230683326721/,0.20265190303325653/0.35622507333755493/0.4411230683326721/,0.0,2/,0.0008492469787597656
0.2152787148952484/0.34866082668304443/0.43606051802635193/,0.2152787148952484/0.34866082668304443/0.43606051802635193/,0.0,2/,0.0010540485382080078
0.23963968455791473/0.34925273060798645/0.41110759973526/,0.23963968455791473/0.34925273060798645/0.41110759973526/,0.0,2/,0.0014801025390625
0.47334998846054077/0.2920445501804352/0.23460549116134644/,0.47334998846054077/0.2920445501804352/0.23460549116134644/,0.0,0/,0.0016412734985351562
0.2495894730091095/0.34391313791275024/0.40649738907814026/,0.2495894730091095/0.34391313791275024/0.40649738907814026/,1.0,2/,0.0005130767822265625
0.22393587231636047/0.3529902696609497/0.42307382822036743/,0.22393587231636047/0.3529902696609497/0.42307382822036743/,1.0,2/,0.0005629062652587891
0.20703445374965668/0.35459861159324646/0.43836697936058044/,0.20703445374965668/0.35459861159324646/0.43836697936058044/,1.0,2/,0.0007390975952148438
0.21286195516586304/0.35122430324554443/0.43591368198394775/,0.21286195516586304/0.35122430324554443/0.43591368198394775/,1.0,2/,0.0013828277587890625
0.333289235830307/0.34053078293800354/0.32617998123168945/,0.333289235830307/0.34053078293800354/0.32617998123168945/,1.0,1/,0.0012519359588623047
0.24882331490516663/0.34390711784362793/0.40726953744888306/,0.24882331490516663/0.34390711784362793/0.40726953744888306/,2.0,2/,0.0005319118499755859
0.2261662483215332/0.3522757887840271/0.4215579330921173/,0.2261662483215332/0.3522757887840271/0.4215579330921173/,2.0,2/,0.0008108615875244141
0.20608742535114288/0.3573523759841919/0.43656018376350403/,0.20608742535114288/0.3573523759841919/0.43656018376350403/,2.0,2/,0.0007729530334472656
0.21381063759326935/0.3523606061935425/0.43382880091667175/,0.21381063759326935/0.3523606061935425/0.43382880091667175/,2.0,2/,0.0007586479187011719
0.303195595741272/0.3415805995464325/0.3552238345146179/,0.303195595741272/0.3415805995464325/0.3552238345146179/,2.0,2/,0.0011110305786132812
0.242831751704216/0.35047000646591187/0.4066982567310333/,0.242831751704216/0.35047000646591187/0.4066982567310333/,0.0,2/,0.0005002021789550781
0.23262439668178558/0.3470216393470764/0.4203539490699768/,0.23262439668178558/0.3470216393470764/0.4203539490699768/,0.0,2/,0.0006630420684814453
0.2368989884853363/0.3430744409561157/0.42002660036087036/,0.2368989884853363/0.3430744409561157/0.42002660036087036/,0.0,2/,0.0007748603820800781
0.28837141394615173/0.336545467376709/0.37508314847946167/,0.28837141394615173/0.336545467376709/0.37508314847946167/,0.0,2/,0.0008909702301025391
0.3805168569087982/0.30713149905204773/0.31235167384147644/,0.3805168569087982/0.30713149905204773/0.31235167384147644/,0.0,0/,0.0019559860229492188
0.2498302459716797/0.3445904850959778/0.40557920932769775/,0.2498302459716797/0.3445904850959778/0.40557920932769775/,1.0,2/,0.0005009174346923828
0.2345552295446396/0.35106194019317627/0.41438284516334534/,0.2345552295446396/0.35106194019317627/0.41438284516334534/,1.0,2/,0.0005559921264648438
0.23751510679721832/0.34903958439826965/0.4134453237056732/,0.23751510679721832/0.34903958439826965/0.4134453237056732/,1.0,2/,0.0006499290466308594
0.27424997091293335/0.33391427993774414/0.3918358087539673/,0.27424997091293335/0.33391427993774414/0.3918358087539673/,1.0,2/,0.0007762908935546875
0.33636847138404846/0.32038694620132446/0.3432445526123047/,0.33636847138404846/0.32038694620132446/0.3432445526123047/,1.0,2/,0.0011548995971679688
0.24304041266441345/0.35444140434265137/0.4025181829929352/,0.24304041266441345/0.35444140434265137/0.4025181829929352/,2.0,2/,0.0004570484161376953
0.23253101110458374/0.35093486309051514/0.41653406620025635/,0.23253101110458374/0.35093486309051514/0.41653406620025635/,2.0,2/,0.0007870197296142578
0.22770510613918304/0.3427150845527649/0.42957982420921326/,0.22770510613918304/0.3427150845527649/0.42957982420921326/,2.0,2/,0.0008761882781982422
0.22439560294151306/0.33906805515289307/0.4365362823009491/,0.22439560294151306/0.33906805515289307/0.4365362823009491/,2.0,2/,0.0012328624725341797
0.28646349906921387/0.3368004858493805/0.37673601508140564/,0.28646349906921387/0.3368004858493805/0.37673601508140564/,2.0,2/,0.0013909339904785156
0.28116118907928467/0.3251124322414398/0.3937263786792755/,0.28116118907928467/0.3251124322414398/0.3937263786792755/,0.0,2/,0.00045013427734375
0.2668580710887909/0.3302616775035858/0.4028802514076233/,0.2668580710887909/0.3302616775035858/0.4028802514076233/,0.0,2/,0.0006480216979980469
0.25782743096351624/0.33613890409469604/0.4060336947441101/,0.25782743096351624/0.33613890409469604/0.4060336947441101/,0.0,2/,0.0007700920104980469
0.25131791830062866/0.3419077694416046/0.4067743122577667/,0.25131791830062866/0.3419077694416046/0.4067743122577667/,0.0,2/,0.0010228157043457031
0.26344621181488037/0.34626516699790955/0.3902885913848877/,0.26344621181488037/0.34626516699790955/0.3902885913848877/,0.0,2/,0.0012021064758300781
0.2828533947467804/0.32355108857154846/0.39359548687934875/,0.2828533947467804/0.32355108857154846/0.39359548687934875/,1.0,2/,0.0014431476593017578
0.2651315927505493/0.3372189402580261/0.3976494371891022/,0.2651315927505493/0.3372189402580261/0.3976494371891022/,1.0,2/,0.0006682872772216797
0.26039963960647583/0.35258984565734863/0.38701045513153076/,0.26039963960647583/0.35258984565734863/0.38701045513153076/,1.0,2/,0.0007190704345703125
0.3159291744232178/0.33916300535202026/0.3449077904224396/,0.3159291744232178/0.33916300535202026/0.3449077904224396/,1.0,2/,0.0008707046508789062
0.40011125802993774/0.3086289167404175/0.2912598252296448/,0.40011125802993774/0.3086289167404175/0.2912598252296448/,1.0,0/,0.0010540485382080078
0.2824205160140991/0.3243353068828583/0.3932441473007202/,0.2824205160140991/0.3243353068828583/0.3932441473007202/,2.0,2/,0.0003981590270996094
0.26944178342819214/0.33392268419265747/0.3966355323791504/,0.26944178342819214/0.33392268419265747/0.3966355323791504/,2.0,2/,0.0005087852478027344
0.2621765434741974/0.33977553248405457/0.39804795384407043/,0.2621765434741974/0.33977553248405457/0.39804795384407043/,2.0,2/,0.0005471706390380859
0.257611483335495/0.3500741124153137/0.3923144042491913/,0.257611483335495/0.3500741124153137/0.3923144042491913/,2.0,2/,0.0006940364837646484
0.27143293619155884/0.3428330719470978/0.3857339918613434/,0.27143293619155884/0.3428330719470978/0.3857339918613434/,2.0,2/,0.0007650852203369141
0.2175847887992859/0.3519955575466156/0.4304196536540985/,0.2175847887992859/0.3519955575466156/0.4304196536540985/,0.0,2/,0.0005841255187988281
0.20052382349967957/0.3506931662559509/0.4487830102443695/,0.20052382349967957/0.3506931662559509/0.4487830102443695/,0.0,2/,0.0010530948638916016
0.2034502476453781/0.3484373390674591/0.4481123685836792/,0.2034502476453781/0.3484373390674591/0.4481123685836792/,0.0,2/,0.0014719963073730469
0.16855186223983765/0.3553452491760254/0.47610288858413696/,0.16855186223983765/0.3553452491760254/0.47610288858413696/,0.0,2/,0.001712799072265625
0.17680194973945618/0.3588658273220062/0.46433225274086/,0.17680194973945618/0.3588658273220062/0.46433225274086/,0.0,2/,0.002026081085205078
0.2079268991947174/0.35152092576026917/0.4405522346496582/,0.2079268991947174/0.35152092576026917/0.4405522346496582/,1.0,2/,0.0008561611175537109
0.20597568154335022/0.3488004803657532/0.4452238082885742/,0.20597568154335022/0.3488004803657532/0.4452238082885742/,1.0,2/,0.001461029052734375
0.20898965001106262/0.3463200032711029/0.44469037652015686/,0.20898965001106262/0.3463200032711029/0.44469037652015686/,1.0,2/,0.0017809867858886719
0.18366877734661102/0.3509569764137268/0.4653742015361786/,0.18366877734661102/0.3509569764137268/0.4653742015361786/,1.0,2/,0.0023391246795654297
0.3040623962879181/0.3359348177909851/0.3600027561187744/,0.3040623962879181/0.3359348177909851/0.3600027561187744/,1.0,2/,0.00290679931640625
0.23104743659496307/0.3732728362083435/0.395679771900177/,0.23104743659496307/0.3732728362083435/0.395679771900177/,2.0,2/,0.001177072525024414
0.18468883633613586/0.3582199215888977/0.45709124207496643/,0.18468883633613586/0.3582199215888977/0.45709124207496643/,2.0,2/,0.00067901611328125
0.15354140102863312/0.3722386062145233/0.4742199778556824/,0.15354140102863312/0.3722386062145233/0.4742199778556824/,2.0,2/,0.0008120536804199219
0.13102592527866364/0.402067631483078/0.4669063687324524/,0.13102592527866364/0.402067631483078/0.4669063687324524/,2.0,2/,0.0012087821960449219
0.18322405219078064/0.3665176331996918/0.4502583146095276/,0.18322405219078064/0.3665176331996918/0.4502583146095276/,2.0,2/,0.0014698505401611328
0.27085626125335693/0.3508869409561157/0.37825676798820496/,0.27085626125335693/0.3508869409561157/0.37825676798820496/,0.0,2/,0.00043702125549316406
0.22150622308254242/0.3683874011039734/0.4101063907146454/,0.22150622308254242/0.3683874011039734/0.4101063907146454/,0.0,2/,0.0005550384521484375
0.21009747684001923/0.3650186061859131/0.4248838722705841/,0.21009747684001923/0.3650186061859131/0.4248838722705841/,0.0,2/,0.0007071495056152344
0.22458048164844513/0.34913668036460876/0.4262828528881073/,0.22458048164844513/0.34913668036460876/0.4262828528881073/,0.0,2/,0.0008080005645751953
0.2575589418411255/0.3552766740322113/0.3871643543243408/,0.2575589418411255/0.3552766740322113/0.3871643543243408/,0.0,2/,0.000990152359008789
0.2565319836139679/0.3609751760959625/0.3824928402900696/,0.2565319836139679/0.3609751760959625/0.3824928402900696/,1.0,2/,0.0004458427429199219
0.21957089006900787/0.36602216958999634/0.4144069254398346/,0.21957089006900787/0.36602216958999634/0.4144069254398346/,1.0,2/,0.0005731582641601562
0.19902704656124115/0.3843800127506256/0.4165929853916168/,0.19902704656124115/0.3843800127506256/0.4165929853916168/,1.0,2/,0.0010061264038085938
0.31618407368659973/0.3448719382286072/0.3389439880847931/,0.31618407368659973/0.3448719382286072/0.3389439880847931/,1.0,1/,0.0009732246398925781
0.4831256866455078/0.27023041248321533/0.24664390087127686/,0.4831256866455078/0.27023041248321533/0.24664390087127686/,1.0,0/,0.0011782646179199219
0.27843818068504333/0.3506990373134613/0.37086284160614014/,0.27843818068504333/0.3506990373134613/0.37086284160614014/,2.0,2/,0.00039196014404296875
0.21983781456947327/0.37051278352737427/0.40964940190315247/,0.21983781456947327/0.37051278352737427/0.40964940190315247/,2.0,2/,0.0005321502685546875
0.21192768216133118/0.3629573583602905/0.4251149594783783/,0.21192768216133118/0.3629573583602905/0.4251149594783783/,2.0,2/,0.0006110668182373047
0.2181933969259262/0.35656213760375977/0.4252445101737976/,0.2181933969259262/0.35656213760375977/0.4252445101737976/,2.0,2/,0.0006899833679199219
0.25393736362457275/0.3496097922325134/0.3964528739452362/,0.25393736362457275/0.3496097922325134/0.3964528739452362/,2.0,2/,0.0009601116180419922
0.3299107551574707/0.3240979015827179/0.345991313457489/,0.3299107551574707/0.3240979015827179/0.345991313457489/,0.0,2/,0.00045180320739746094
0.3288273513317108/0.32747432589530945/0.34369832277297974/,0.3288273513317108/0.32747432589530945/0.34369832277297974/,0.0,2/,0.0005810260772705078
0.3300676643848419/0.3238505721092224/0.34608179330825806/,0.3300676643848419/0.3238505721092224/0.34608179330825806/,0.0,2/,0.0007221698760986328
0.3258397877216339/0.33569395542144775/0.33846625685691833/,0.3258397877216339/0.33569395542144775/0.33846625685691833/,0.0,2/,0.0008687973022460938
0.3282715976238251/0.3295573592185974/0.3421710133552551/,0.3282715976238251/0.3295573592185974/0.3421710133552551/,0.0,2/,0.0010161399841308594
0.3277571201324463/0.3311787247657776/0.3410642147064209/,0.3277571201324463/0.3311787247657776/0.3410642147064209/,1.0,2/,0.0004239082336425781
0.3283816874027252/0.32862594723701477/0.3429923951625824/,0.3283816874027252/0.32862594723701477/0.3429923951625824/,1.0,2/,0.0005168914794921875
0.32976511120796204/0.3245725631713867/0.34566226601600647/,0.32976511120796204/0.3245725631713867/0.34566226601600647/,1.0,2/,0.0005970001220703125
0.329515665769577/0.3258510231971741/0.3446332812309265/,0.329515665769577/0.3258510231971741/0.3446332812309265/,1.0,2/,0.0007719993591308594
0.32519474625587463/0.33720359206199646/0.3376016914844513/,0.32519474625587463/0.33720359206199646/0.3376016914844513/,1.0,2/,0.0008668899536132812
0.329858660697937/0.3236853778362274/0.3464559018611908/,0.329858660697937/0.3236853778362274/0.3464559018611908/,2.0,2/,0.00043487548828125
0.3303428888320923/0.32096055150032043/0.3486965298652649/,0.3303428888320923/0.32096055150032043/0.3486965298652649/,2.0,2/,0.0006928443908691406
