Cost,Prob,Real_Goal,Results,Time
0.07421345263719559/0.7796335816383362/0.14615300297737122/,0.07421345263719559/0.7796335816383362/0.14615300297737122/,1.0,1/,0.0006520748138427734
0.6493910551071167/0.19512633979320526/0.15548256039619446/,0.6493910551071167/0.19512633979320526/0.15548256039619446/,1.0,0/,0.0006480216979980469
0.14488378167152405/0.3772124946117401/0.47790372371673584/,0.14488378167152405/0.3772124946117401/0.47790372371673584/,1.0,2/,0.0007028579711914062
0.3153167963027954/0.4613247811794281/0.2233583778142929/,0.3153167963027954/0.4613247811794281/0.2233583778142929/,2.0,1/,0.0004069805145263672
0.12646529078483582/0.5833764672279358/0.2901581823825836/,0.12646529078483582/0.5833764672279358/0.2901581823825836/,2.0,1/,0.0004928112030029297
0.04612758755683899/0.5147134065628052/0.43915900588035583/,0.04612758755683899/0.5147134065628052/0.43915900588035583/,2.0,1/,0.0007119178771972656
0.0903683453798294/0.4418664276599884/0.4677652418613434/,0.0903683453798294/0.4418664276599884/0.4677652418613434/,2.0,2/,0.0005850791931152344
0.01232841331511736/0.05780807510018349/0.929863452911377/,0.01232841331511736/0.05780807510018349/0.929863452911377/,2.0,2/,0.0007851123809814453
0.03966454789042473/0.8802911043167114/0.08004435896873474/,0.03966454789042473/0.8802911043167114/0.08004435896873474/,0.0,1/,0.0004220008850097656
0.8939852714538574/0.032111894339323044/0.07390283793210983/,0.8939852714538574/0.032111894339323044/0.07390283793210983/,0.0,0/,0.0006251335144042969
0.9490500688552856/0.016293546184897423/0.03465636447072029/,0.9490500688552856/0.016293546184897423/0.03465636447072029/,0.0,0/,0.0008080005645751953
0.9423714280128479/0.018138989806175232/0.0394895002245903/,0.9423714280128479/0.018138989806175232/0.0394895002245903/,0.0,0/,0.0006699562072753906
0.483210951089859/0.14688599109649658/0.36990296840667725/,0.483210951089859/0.14688599109649658/0.36990296840667725/,0.0,0/,0.0006811618804931641
0.050543710589408875/0.6929635405540466/0.2564927637577057/,0.050543710589408875/0.6929635405540466/0.2564927637577057/,1.0,1/,0.0004527568817138672
0.6095899343490601/0.31523698568344116/0.07517301291227341/,0.6095899343490601/0.31523698568344116/0.07517301291227341/,1.0,0/,0.0005979537963867188
0.21785566210746765/0.7294872999191284/0.05265701562166214/,0.21785566210746765/0.7294872999191284/0.05265701562166214/,1.0,1/,0.0006737709045410156
0.04219492897391319/0.9433894753456116/0.014415595680475235/,0.04219492897391319/0.9433894753456116/0.014415595680475235/,1.0,1/,0.0006518363952636719
0.00984369870275259/0.30762389302253723/0.6825323700904846/,0.00984369870275259/0.30762389302253723/0.6825323700904846/,1.0,2/,0.0008149147033691406
0.034922461956739426/0.8658913373947144/0.09918621182441711/,0.034922461956739426/0.8658913373947144/0.09918621182441711/,2.0,1/,0.0006630420684814453
0.4139218330383301/0.36616724729537964/0.2199109047651291/,0.4139218330383301/0.36616724729537964/0.2199109047651291/,2.0,0/,0.0005688667297363281
0.5313208103179932/0.3720802664756775/0.09659884870052338/,0.5313208103179932/0.3720802664756775/0.09659884870052338/,2.0,0/,0.0005848407745361328
0.12226369231939316/0.7688819169998169/0.10885438323020935/,0.12226369231939316/0.7688819169998169/0.10885438323020935/,2.0,1/,0.0006191730499267578
0.021558063104748726/0.02046443708240986/0.9579774141311646/,0.021558063104748726/0.02046443708240986/0.9579774141311646/,2.0,2/,0.00121307373046875
0.3730536997318268/0.39942166209220886/0.22752469778060913/,0.3730536997318268/0.39942166209220886/0.22752469778060913/,0.0,1/,0.0004451274871826172
0.7246081233024597/0.050800520926713943/0.22459132969379425/,0.7246081233024597/0.050800520926713943/0.22459132969379425/,0.0,0/,0.0006840229034423828
0.41228586435317993/0.42807188630104065/0.15964224934577942/,0.41228586435317993/0.42807188630104065/0.15964224934577942/,0.0,1/,0.0007731914520263672
0.6393062472343445/0.2329341173171997/0.12775960564613342/,0.6393062472343445/0.2329341173171997/0.12775960564613342/,0.0,0/,0.0009148120880126953
0.8588651418685913/0.1270068734884262/0.014127957634627819/,0.8588651418685913/0.1270068734884262/0.014127957634627819/,0.0,0/,0.0009138584136962891
0.4035395085811615/0.3612688481807709/0.23519165813922882/,0.4035395085811615/0.3612688481807709/0.23519165813922882/,1.0,0/,0.0005869865417480469
0.7445196509361267/0.07555050402879715/0.17992982268333435/,0.7445196509361267/0.07555050402879715/0.17992982268333435/,1.0,0/,0.0006411075592041016
0.5201407074928284/0.34710657596588135/0.13275277614593506/,0.5201407074928284/0.34710657596588135/0.13275277614593506/,1.0,0/,0.0006570816040039062
0.062059689313173294/0.8485244512557983/0.0894157886505127/,0.062059689313173294/0.8485244512557983/0.0894157886505127/,1.0,1/,0.0007529258728027344
0.07187725603580475/0.6608064770698547/0.2673162817955017/,0.07187725603580475/0.6608064770698547/0.2673162817955017/,1.0,1/,0.0007979869842529297
0.2942134141921997/0.36799630522727966/0.3377903401851654/,0.2942134141921997/0.36799630522727966/0.3377903401851654/,2.0,1/,0.0005211830139160156
0.7268640995025635/0.05680467560887337/0.2163311094045639/,0.7268640995025635/0.05680467560887337/0.2163311094045639/,2.0,0/,0.0005462169647216797
0.5089232325553894/0.19687658548355103/0.29420018196105957/,0.5089232325553894/0.19687658548355103/0.29420018196105957/,2.0,0/,0.0011181831359863281
0.4482184946537018/0.28009283542633057/0.27168869972229004/,0.4482184946537018/0.28009283542633057/0.27168869972229004/,2.0,0/,0.0009641647338867188
0.011942250654101372/0.008684895932674408/0.9793729186058044/,0.011942250654101372/0.008684895932674408/0.9793729186058044/,2.0,2/,0.0008320808410644531
0.3944220542907715/0.3924008011817932/0.21317711472511292/,0.3944220542907715/0.3924008011817932/0.21317711472511292/,0.0,0/,0.0005018711090087891
0.48142337799072266/0.4583022892475128/0.06027430295944214/,0.48142337799072266/0.4583022892475128/0.06027430295944214/,0.0,0/,0.0005338191986083984
0.35645756125450134/0.5599360466003418/0.08360640704631805/,0.35645756125450134/0.5599360466003418/0.08360640704631805/,0.0,1/,0.0005331039428710938
0.4506915211677551/0.5188576579093933/0.030450884252786636/,0.4506915211677551/0.5188576579093933/0.030450884252786636/,0.0,1/,0.0005831718444824219
0.13189366459846497/0.837517261505127/0.03058917634189129/,0.13189366459846497/0.837517261505127/0.03058917634189129/,0.0,1/,0.0006608963012695312
0.2471178025007248/0.6659194827079773/0.08696277439594269/,0.2471178025007248/0.6659194827079773/0.08696277439594269/,1.0,1/,0.0005331039428710938
0.1731635183095932/0.8101244568824768/0.016712021082639694/,0.1731635183095932/0.8101244568824768/0.016712021082639694/,1.0,1/,0.0005331039428710938
0.27332383394241333/0.7155826687812805/0.011093576438724995/,0.27332383394241333/0.7155826687812805/0.011093576438724995/,1.0,1/,0.0005931854248046875
0.27077415585517883/0.5290867686271667/0.200139120221138/,0.27077415585517883/0.5290867686271667/0.200139120221138/,1.0,1/,0.0006899833679199219
0.5914326906204224/0.26159152388572693/0.14697577059268951/,0.5914326906204224/0.26159152388572693/0.14697577059268951/,1.0,0/,0.0007491111755371094
0.4483388066291809/0.3291533589363098/0.22250783443450928/,0.4483388066291809/0.3291533589363098/0.22250783443450928/,2.0,0/,0.00040602684020996094
0.7458100318908691/0.1622777134180069/0.09191229939460754/,0.7458100318908691/0.1622777134180069/0.09191229939460754/,2.0,0/,0.0004978179931640625
0.30216914415359497/0.5866879224777222/0.11114295572042465/,0.30216914415359497/0.5866879224777222/0.11114295572042465/,2.0,1/,0.0005290508270263672
0.02220095694065094/0.07552015781402588/0.9022789001464844/,0.02220095694065094/0.07552015781402588/0.9022789001464844/,2.0,2/,0.0006232261657714844
0.04674483835697174/0.4420118033885956/0.5112432837486267/,0.04674483835697174/0.4420118033885956/0.5112432837486267/,2.0,2/,0.0006749629974365234
0.26356416940689087/0.5924549698829651/0.14398083090782166/,0.26356416940689087/0.5924549698829651/0.14398083090782166/,0.0,1/,0.0003349781036376953
0.4264375865459442/0.5035131573677063/0.0700492337346077/,0.4264375865459442/0.5035131573677063/0.0700492337346077/,0.0,1/,0.0005261898040771484
0.5109115839004517/0.40489092469215393/0.08419749140739441/,0.5109115839004517/0.40489092469215393/0.08419749140739441/,0.0,0/,0.0005218982696533203
0.8674390912055969/0.09292443096637726/0.03963647037744522/,0.8674390912055969/0.09292443096637726/0.03963647037744522/,0.0,0/,0.000579833984375
0.4139164984226227/0.5380604863166809/0.04802308976650238/,0.4139164984226227/0.5380604863166809/0.04802308976650238/,0.0,1/,0.0005941390991210938
0.2806827425956726/0.5461233258247375/0.17319391667842865/,0.2806827425956726/0.5461233258247375/0.17319391667842865/,1.0,1/,0.00047898292541503906
0.5232346653938293/0.34119582176208496/0.13556955754756927/,0.5232346653938293/0.34119582176208496/0.13556955754756927/,1.0,0/,0.0005431175231933594
0.13837100565433502/0.7797126770019531/0.08191628754138947/,0.13837100565433502/0.7797126770019531/0.08191628754138947/,1.0,1/,0.0005393028259277344
0.05464679375290871/0.13707977533340454/0.8082733750343323/,0.05464679375290871/0.13707977533340454/0.8082733750343323/,1.0,2/,0.0005612373352050781
0.028118303045630455/0.2131679654121399/0.7587137818336487/,0.028118303045630455/0.2131679654121399/0.7587137818336487/,1.0,2/,0.0006461143493652344
0.3444591462612152/0.43578362464904785/0.21975721418857574/,0.3444591462612152/0.43578362464904785/0.21975721418857574/,2.0,1/,0.0004220008850097656
0.33119136095046997/0.49393001198768616/0.1748785674571991/,0.33119136095046997/0.49393001198768616/0.1748785674571991/,2.0,1/,0.0004718303680419922
0.03106877952814102/0.9408180117607117/0.02811324968934059/,0.03106877952814102/0.9408180117607117/0.02811324968934059/,2.0,1/,0.0005369186401367188
0.5622471570968628/0.10203353315591812/0.3357192873954773/,0.5622471570968628/0.10203353315591812/0.3357192873954773/,2.0,0/,0.0005791187286376953
0.04791386052966118/0.32499444484710693/0.6270917057991028/,0.04791386052966118/0.32499444484710693/0.6270917057991028/,2.0,2/,0.0006537437438964844
0.27943289279937744/0.5628007054328918/0.1577664166688919/,0.27943289279937744/0.5628007054328918/0.1577664166688919/,0.0,1/,0.0003161430358886719
0.9460502862930298/0.04542377218604088/0.008525916375219822/,0.9460502862930298/0.04542377218604088/0.008525916375219822/,0.0,0/,0.0004551410675048828
0.9289305806159973/0.059895068407058716/0.01117440965026617/,0.9289305806159973/0.059895068407058716/0.01117440965026617/,0.0,0/,0.0004849433898925781
0.88811194896698/0.07287880778312683/0.03900928795337677/,0.88811194896698/0.07287880778312683/0.03900928795337677/,0.0,0/,0.0006048679351806641
0.2997386157512665/0.46844449639320374/0.231816828250885/,0.2997386157512665/0.46844449639320374/0.231816828250885/,0.0,1/,0.0009341239929199219
0.2319648563861847/0.4679681956768036/0.30006691813468933/,0.2319648563861847/0.4679681956768036/0.30006691813468933/,1.0,1/,0.0005691051483154297
0.9350458979606628/0.05268139764666557/0.012272732332348824/,0.9350458979606628/0.05268139764666557/0.012272732332348824/,1.0,0/,0.0005350112915039062
0.5911517143249512/0.36141833662986755/0.04742998629808426/,0.5911517143249512/0.36141833662986755/0.04742998629808426/,1.0,0/,0.0006527900695800781
0.5321757197380066/0.3993341624736786/0.06849009543657303/,0.5321757197380066/0.3993341624736786/0.06849009543657303/,1.0,0/,0.0007390975952148438
0.7721405029296875/0.21195204555988312/0.01590745709836483/,0.7721405029296875/0.21195204555988312/0.01590745709836483/,1.0,0/,0.0008182525634765625
0.20737440884113312/0.588029682636261/0.20459593832492828/,0.20737440884113312/0.588029682636261/0.20459593832492828/,2.0,1/,0.0004379749298095703
0.9029186367988586/0.06329409033060074/0.03378722071647644/,0.9029186367988586/0.06329409033060074/0.03378722071647644/,2.0,0/,0.0005350112915039062
0.8896622061729431/0.04714164510369301/0.0631960853934288/,0.8896622061729431/0.04714164510369301/0.0631960853934288/,2.0,0/,0.0006020069122314453
0.2938961982727051/0.3099135160446167/0.3961902856826782/,0.2938961982727051/0.3099135160446167/0.3961902856826782/,2.0,2/,0.0006461143493652344
0.02158939093351364/0.14231230318546295/0.836098313331604/,0.02158939093351364/0.14231230318546295/0.836098313331604/,2.0,2/,0.0008141994476318359
0.2483127862215042/0.15374888479709625/0.5979382991790771/,0.2483127862215042/0.15374888479709625/0.5979382991790771/,0.0,2/,0.00036406517028808594
0.8761116862297058/0.05264841392636299/0.07123994082212448/,0.8761116862297058/0.05264841392636299/0.07123994082212448/,0.0,0/,0.0005288124084472656
0.7661227583885193/0.14486995339393616/0.08900728821754456/,0.7661227583885193/0.14486995339393616/0.08900728821754456/,0.0,0/,0.0005249977111816406
0.8391435742378235/0.12004447728395462/0.0408119261264801/,0.8391435742378235/0.12004447728395462/0.0408119261264801/,0.0,0/,0.0006730556488037109
0.7485330104827881/0.24242901802062988/0.009037947282195091/,0.7485330104827881/0.24242901802062988/0.009037947282195091/,0.0,0/,0.0006110668182373047
0.15457887947559357/0.6505602598190308/0.19486084580421448/,0.15457887947559357/0.6505602598190308/0.19486084580421448/,1.0,1/,0.0004200935363769531
0.6155652403831482/0.19660621881484985/0.18782849609851837/,0.6155652403831482/0.19660621881484985/0.18782849609851837/,1.0,0/,0.0004830360412597656
0.7816745042800903/0.17070163786411285/0.04762382432818413/,0.7816745042800903/0.17070163786411285/0.04762382432818413/,1.0,0/,0.0004961490631103516
0.6554361581802368/0.23515571653842926/0.10940807312726974/,0.6554361581802368/0.23515571653842926/0.10940807312726974/,1.0,0/,0.0005528926849365234
0.25202110409736633/0.295703262090683/0.4522756040096283/,0.25202110409736633/0.295703262090683/0.4522756040096283/,1.0,2/,0.0006389617919921875
0.34762445092201233/0.25915971398353577/0.3932158350944519/,0.34762445092201233/0.25915971398353577/0.3932158350944519/,2.0,2/,0.0005168914794921875
0.8353565335273743/0.0777038186788559/0.08693958073854446/,0.8353565335273743/0.0777038186788559/0.08693958073854446/,2.0,0/,0.0005643367767333984
0.5132013559341431/0.28300344944000244/0.2037951648235321/,0.5132013559341431/0.28300344944000244/0.2037951648235321/,2.0,0/,0.0005190372467041016
0.3702654242515564/0.37879714369773865/0.25093749165534973/,0.3702654242515564/0.37879714369773865/0.25093749165534973/,2.0,1/,0.0005509853363037109
0.028008125722408295/0.2187819927930832/0.7532098293304443/,0.028008125722408295/0.2187819927930832/0.7532098293304443/,2.0,2/,0.0006198883056640625
0.3382868468761444/0.42161640524864197/0.24009670317173004/,0.3382868468761444/0.42161640524864197/0.24009670317173004/,0.0,1/,0.0003502368927001953
0.9001885056495667/0.03926965594291687/0.06054184213280678/,0.9001885056495667/0.03926965594291687/0.06054184213280678/,0.0,0/,0.0005550384521484375
0.7826014757156372/0.20445454120635986/0.012944000773131847/,0.7826014757156372/0.20445454120635986/0.012944000773131847/,0.0,0/,0.0006079673767089844
0.9353001713752747/0.047880422323942184/0.016819443553686142/,0.9353001713752747/0.047880422323942184/0.016819443553686142/,0.0,0/,0.0006608963012695312
0.6956578493118286/0.28312739729881287/0.021214807406067848/,0.6956578493118286/0.28312739729881287/0.021214807406067848/,0.0,0/,0.0007228851318359375
0.22992368042469025/0.37890154123306274/0.3911747634410858/,0.22992368042469025/0.37890154123306274/0.3911747634410858/,1.0,2/,0.0004169940948486328
0.3180196285247803/0.6212171316146851/0.06076320260763168/,0.3180196285247803/0.6212171316146851/0.06076320260763168/,1.0,1/,0.0005018711090087891
0.1283041387796402/0.854195237159729/0.017500653862953186/,0.1283041387796402/0.854195237159729/0.017500653862953186/,1.0,1/,0.0005469322204589844
0.14491191506385803/0.841762125492096/0.013326074928045273/,0.14491191506385803/0.841762125492096/0.013326074928045273/,1.0,1/,0.0005776882171630859
0.10943841189146042/0.7242273688316345/0.16633430123329163/,0.10943841189146042/0.7242273688316345/0.16633430123329163/,1.0,1/,0.0009341239929199219
0.3011935353279114/0.356751412153244/0.3420550227165222/,0.3011935353279114/0.356751412153244/0.3420550227165222/,2.0,1/,0.000476837158203125
0.19003558158874512/0.7001482248306274/0.10981623083353043/,0.19003558158874512/0.7001482248306274/0.10981623083353043/,2.0,1/,0.000476837158203125
0.1457340568304062/0.8239372968673706/0.030328640714287758/,0.1457340568304062/0.8239372968673706/0.030328640714287758/,2.0,1/,0.0005221366882324219
0.09087301790714264/0.8869838714599609/0.022143172100186348/,0.09087301790714264/0.8869838714599609/0.022143172100186348/,2.0,1/,0.0005900859832763672
0.005003673955798149/0.25261959433555603/0.7423766851425171/,0.005003673955798149/0.25261959433555603/0.7423766851425171/,2.0,2/,0.0006263256072998047
0.34517738223075867/0.4131951630115509/0.241627499461174/,0.34517738223075867/0.4131951630115509/0.241627499461174/,0.0,1/,0.0003719329833984375
0.823022723197937/0.1199115589261055/0.057065702974796295/,0.823022723197937/0.1199115589261055/0.057065702974796295/,0.0,0/,0.0005347728729248047
0.4128190577030182/0.5470313429832458/0.040149539709091187/,0.4128190577030182/0.5470313429832458/0.040149539709091187/,0.0,1/,0.0004987716674804688
0.2680332064628601/0.6824088096618652/0.04955798014998436/,0.2680332064628601/0.6824088096618652/0.04955798014998436/,0.0,1/,0.0004928112030029297
0.25923722982406616/0.44301703572273254/0.2977457642555237/,0.25923722982406616/0.44301703572273254/0.2977457642555237/,0.0,1/,0.0005528926849365234
0.41465461254119873/0.4456525146961212/0.13969287276268005/,0.41465461254119873/0.4456525146961212/0.13969287276268005/,1.0,1/,0.0003421306610107422
0.8126801252365112/0.09682364016771317/0.09049619734287262/,0.8126801252365112/0.09682364016771317/0.09049619734287262/,1.0,0/,0.00039577484130859375
0.3903402090072632/0.5261645913124084/0.08349531888961792/,0.3903402090072632/0.5261645913124084/0.08349531888961792/,1.0,1/,0.0005807876586914062
0.038261886686086655/0.4220678508281708/0.5396702289581299/,0.038261886686086655/0.4220678508281708/0.5396702289581299/,1.0,2/,0.0007338523864746094
0.006611165590584278/0.19315189123153687/0.8002369403839111/,0.006611165590584278/0.19315189123153687/0.8002369403839111/,1.0,2/,0.0007679462432861328
0.4531303942203522/0.3120763897895813/0.23479323089122772/,0.4531303942203522/0.3120763897895813/0.23479323089122772/,2.0,0/,0.0005309581756591797
0.5189523100852966/0.17677772045135498/0.304269939661026/,0.5189523100852966/0.17677772045135498/0.304269939661026/,2.0,0/,0.0005290508270263672
0.8605316281318665/0.07491444796323776/0.06455384194850922/,0.8605316281318665/0.07491444796323776/0.06455384194850922/,2.0,0/,0.0006949901580810547
0.2858356833457947/0.38662099838256836/0.3275432884693146/,0.2858356833457947/0.38662099838256836/0.3275432884693146/,2.0,1/,0.0005750656127929688
0.03233829513192177/0.05054960399866104/0.9171121120452881/,0.03233829513192177/0.05054960399866104/0.9171121120452881/,2.0,2/,0.00055694580078125
0.25187158584594727/0.39541497826576233/0.352713406085968/,0.25187158584594727/0.39541497826576233/0.352713406085968/,0.0,1/,0.00042700767517089844
0.5691119432449341/0.3991495668888092/0.03173853084445/,0.5691119432449341/0.3991495668888092/0.03173853084445/,0.0,0/,0.0005719661712646484
0.7758187651634216/0.21470145881175995/0.009479755535721779/,0.7758187651634216/0.21470145881175995/0.009479755535721779/,0.0,0/,0.00051116943359375
0.8718732595443726/0.11715330928564072/0.010973495431244373/,0.8718732595443726/0.11715330928564072/0.010973495431244373/,0.0,0/,0.0006339550018310547
0.7576883435249329/0.2019050568342209/0.04040658101439476/,0.7576883435249329/0.2019050568342209/0.04040658101439476/,0.0,0/,0.0006330013275146484
0.2788315713405609/0.44619542360305786/0.2749728858470917/,0.2788315713405609/0.44619542360305786/0.2749728858470917/,1.0,1/,0.00038313865661621094
0.914615273475647/0.0769374817609787/0.008447311818599701/,0.914615273475647/0.0769374817609787/0.008447311818599701/,1.0,0/,0.0005240440368652344
0.6580720543861389/0.32462987303733826/0.017298098653554916/,0.6580720543861389/0.32462987303733826/0.017298098653554916/,1.0,0/,0.0005438327789306641
0.5227261185646057/0.445911705493927/0.031362198293209076/,0.5227261185646057/0.445911705493927/0.031362198293209076/,1.0,0/,0.0005621910095214844
0.2572530210018158/0.6009741425514221/0.1417728215456009/,0.2572530210018158/0.6009741425514221/0.1417728215456009/,1.0,1/,0.0006000995635986328
0.25068750977516174/0.40605244040489197/0.3432600796222687/,0.25068750977516174/0.40605244040489197/0.3432600796222687/,2.0,1/,0.0003910064697265625
0.4557933807373047/0.3827461898326874/0.16146044433116913/,0.4557933807373047/0.3827461898326874/0.16146044433116913/,2.0,0/,0.0006110668182373047
0.6921001076698303/0.23350656032562256/0.07439330965280533/,0.6921001076698303/0.23350656032562256/0.07439330965280533/,2.0,0/,0.0005717277526855469
0.5372375845909119/0.3361304998397827/0.126631960272789/,0.5372375845909119/0.3361304998397827/0.126631960272789/,2.0,0/,0.0005371570587158203
0.08560916036367416/0.24156732857227325/0.672823429107666/,0.08560916036367416/0.24156732857227325/0.672823429107666/,2.0,2/,0.00061798095703125
0.14025767147541046/0.7897784113883972/0.06996385008096695/,0.14025767147541046/0.7897784113883972/0.06996385008096695/,0.0,1/,0.0004112720489501953
0.43599933385849/0.5488739609718323/0.015126748941838741/,0.43599933385849/0.5488739609718323/0.015126748941838741/,0.0,1/,0.0004990100860595703
0.6610239744186401/0.32753103971481323/0.01144497748464346/,0.6610239744186401/0.32753103971481323/0.01144497748464346/,0.0,0/,0.0005300045013427734
0.6310145854949951/0.31828832626342773/0.050697147846221924/,0.6310145854949951/0.31828832626342773/0.050697147846221924/,0.0,0/,0.0005891323089599609
0.5138751268386841/0.42051011323928833/0.0656147450208664/,0.5138751268386841/0.42051011323928833/0.0656147450208664/,0.0,0/,0.0006070137023925781
0.1464855968952179/0.7817679643630981/0.07174645364284515/,0.1464855968952179/0.7817679643630981/0.07174645364284515/,1.0,1/,0.00043702125549316406
0.6678702235221863/0.3114534318447113/0.02067638747394085/,0.6678702235221863/0.3114534318447113/0.02067638747394085/,1.0,0/,0.0005180835723876953
0.4966922104358673/0.4467178285121918/0.05658993497490883/,0.4966922104358673/0.4467178285121918/0.05658993497490883/,1.0,0/,0.0005431175231933594
0.35249555110931396/0.5140932202339172/0.13341127336025238/,0.35249555110931396/0.5140932202339172/0.13341127336025238/,1.0,1/,0.000553131103515625
0.8483636379241943/0.138128861784935/0.013507532887160778/,0.8483636379241943/0.138128861784935/0.013507532887160778/,1.0,0/,0.0006449222564697266
0.07521601021289825/0.8727236986160278/0.05206030607223511/,0.07521601021289825/0.8727236986160278/0.05206030607223511/,2.0,1/,0.0004191398620605469
0.21373942494392395/0.7339993715286255/0.05226120352745056/,0.21373942494392395/0.7339993715286255/0.05226120352745056/,2.0,1/,0.0005240440368652344
