Real_Goal,Cost,Prob,Results
0,0.6538909117128316/0.0937210984150922/0.2523879898720761/,0.6538909117128316/0.0937210984150922/0.2523879898720761/,0/
0,0.8416415308231986/0.01060069098824201/0.14775777818855954/,0.8416415308231986/0.01060069098824201/0.14775777818855954/,0/
0,0.9206854920339773/0.005033789838897482/0.07428071812712517/,0.9206854920339773/0.005033789838897482/0.07428071812712517/,0/
0,0.9618878848710141/0.03607204947841959/0.002040065650566403/,0.9618878848710141/0.03607204947841959/0.002040065650566403/,0/
0,0.8180148076152765/0.047849410475189195/0.13413578190953437/,0.8180148076152765/0.047849410475189195/0.13413578190953437/,0/
0,0.8971946818821764/0.10197295694770421/0.0008323611701192403/,0.8971946818821764/0.10197295694770421/0.0008323611701192403/,0/
0,0.946164145588588/0.0047191937479522834/0.04911666066345969/,0.946164145588588/0.0047191937479522834/0.04911666066345969/,0/
0,0.9238883073044809/0.003729385478532008/0.072382307216987/,0.9238883073044809/0.003729385478532008/0.072382307216987/,0/
0,0.8324191003345747/0.0029137258579584697/0.164667173807467/,0.8324191003345747/0.0029137258579584697/0.164667173807467/,0/
0,0.9653248372553701/0.028512945853505764/0.006162216891124141/,0.9653248372553701/0.028512945853505764/0.006162216891124141/,0/
0,0.9440431403154732/0.0542590963452467/0.0016977633392801785/,0.9440431403154732/0.0542590963452467/0.0016977633392801785/,0/
0,0.995641780217777/0.004245011694984732/0.0001132080872382739/,0.995641780217777/0.004245011694984732/0.0001132080872382739/,0/
0,0.9882944659443208/0.011003663227739205/0.0007018708279398616/,0.9882944659443208/0.011003663227739205/0.0007018708279398616/,0/
0,0.0390027044964906/0.022426228477119402/0.9385710670263899/,0.0390027044964906/0.022426228477119402/0.9385710670263899/,2/
0,0.044354863692807694/0.0174694475226361/0.9381756887845563/,0.044354863692807694/0.0174694475226361/0.9381756887845563/,2/
0,0.6936003838977559/0.3051259745825222/0.0012736415197217733/,0.6936003838977559/0.3051259745825222/0.0012736415197217733/,0/
0,0.9742882684550345/0.022439576963864935/0.0032721545811004752/,0.9742882684550345/0.022439576963864935/0.0032721545811004752/,0/
0,0.9355787120570589/0.04322611728739409/0.021195170655546873/,0.9355787120570589/0.04322611728739409/0.021195170655546873/,0/
0,0.8715897561184983/0.12273722642880981/0.005673017452691893/,0.8715897561184983/0.12273722642880981/0.005673017452691893/,0/
0,0.6145565995397926/0.26501150414828306/0.12043189631192444/,0.6145565995397926/0.26501150414828306/0.12043189631192444/,0/
0,0.6127951810770351/0.36563113895432336/0.02157367996864144/,0.6127951810770351/0.36563113895432336/0.02157367996864144/,0/
0,0.9704168279276791/0.026648875182030567/0.002934296890290363/,0.9704168279276791/0.026648875182030567/0.002934296890290363/,0/
0,0.9844670989894317/0.01322258754934415/0.0023103134612239835/,0.9844670989894317/0.01322258754934415/0.0023103134612239835/,0/
0,0.7884209390977271/0.19879870450735188/0.012780356394920898/,0.7884209390977271/0.19879870450735188/0.012780356394920898/,0/
0,0.003949491171555486/0.0038002787366075937/0.9922502300918369/,0.003949491171555486/0.0038002787366075937/0.9922502300918369/,2/
0,0.13413503302762084/0.6267752013824177/0.23908976558996153/,0.13413503302762084/0.6267752013824177/0.23908976558996153/,1/
0,0.9871150036424303/0.01229343729630882/0.0005915590612609182/,0.9871150036424303/0.01229343729630882/0.0005915590612609182/,0/
0,0.9886750624164728/0.010880737889720044/0.0004441996938070306/,0.9886750624164728/0.010880737889720044/0.0004441996938070306/,0/
0,0.7715756597090352/0.19150840105608444/0.03691593923488042/,0.7715756597090352/0.19150840105608444/0.03691593923488042/,0/
0,0.7234939311722363/0.22926338902614554/0.047242679801618316/,0.7234939311722363/0.22926338902614554/0.047242679801618316/,0/
0,0.11994969828354135/0.16198266986208673/0.718067631854372/,0.11994969828354135/0.16198266986208673/0.718067631854372/,2/
0,0.8860703663193314/0.0190728426754178/0.09485679100525067/,0.8860703663193314/0.0190728426754178/0.09485679100525067/,0/
0,0.9840982410909522/0.011961782662063127/0.0039399762469844385/,0.9840982410909522/0.011961782662063127/0.0039399762469844385/,0/
0,0.9038385592622837/0.08175948502120801/0.01440195571650826/,0.9038385592622837/0.08175948502120801/0.01440195571650826/,0/
0,0.5512132259301834/0.24369414756745156/0.20509262650236504/,0.5512132259301834/0.24369414756745156/0.20509262650236504/,0/
0,0.7907397023390719/0.17209973044802207/0.03716056721290607/,0.7907397023390719/0.17209973044802207/0.03716056721290607/,0/
0,0.829520695387595/0.07185717356668946/0.09862213104571559/,0.829520695387595/0.07185717356668946/0.09862213104571559/,0/
0,0.8842340411783289/0.0324485211493797/0.08331743767229126/,0.8842340411783289/0.0324485211493797/0.08331743767229126/,0/
0,0.7064834635468735/0.172797720844995/0.12071881560813137/,0.7064834635468735/0.172797720844995/0.12071881560813137/,0/
0,0.6011459909162218/0.2542129116462774/0.14464109743750092/,0.6011459909162218/0.2542129116462774/0.14464109743750092/,0/
0,0.470966545824379/0.23683942513975303/0.29219402903586794/,0.470966545824379/0.23683942513975303/0.29219402903586794/,0/
0,0.9909370746563175/0.007403165901010213/0.0016597594426724016/,0.9909370746563175/0.007403165901010213/0.0016597594426724016/,0/
0,0.9818931421851304/0.016202894303194628/0.0019039635116750609/,0.9818931421851304/0.016202894303194628/0.0019039635116750609/,0/
0,0.4738059512186228/0.49433703047162797/0.03185701830974922/,0.4738059512186228/0.49433703047162797/0.03185701830974922/,1/
0,0.04727777541065833/0.4937171686757848/0.4590050559135568/,0.04727777541065833/0.4937171686757848/0.4590050559135568/,1/
0,0.11134595971142833/0.5103937223209221/0.37826031796764964/,0.11134595971142833/0.5103937223209221/0.37826031796764964/,1/
0,0.859194298426996/0.026931953650547423/0.11387374792245657/,0.859194298426996/0.026931953650547423/0.11387374792245657/,0/
0,0.913996614976098/0.0372357938049086/0.048767591218993385/,0.913996614976098/0.0372357938049086/0.048767591218993385/,0/
0,0.8951455768352174/0.09858614510140927/0.006268278063373384/,0.8951455768352174/0.09858614510140927/0.006268278063373384/,0/
0,0.7058962400723644/0.2657483326928268/0.028355427234808724/,0.7058962400723644/0.2657483326928268/0.028355427234808724/,0/
0,0.13640903994111503/0.2352578169048104/0.6283331431540745/,0.13640903994111503/0.2352578169048104/0.6283331431540745/,2/
0,0.7605819390811432/0.015900272230535018/0.22351778868832178/,0.7605819390811432/0.015900272230535018/0.22351778868832178/,0/
0,0.961938722658908/0.014137606549675705/0.02392367079141631/,0.961938722658908/0.014137606549675705/0.02392367079141631/,0/
0,0.94467915184147/0.052971441927196924/0.002349406231333152/,0.94467915184147/0.052971441927196924/0.002349406231333152/,0/
0,0.6368049469629605/0.12934040885154668/0.23385464418549268/,0.6368049469629605/0.12934040885154668/0.23385464418549268/,0/
0,0.8386974462662103/0.14779331687692632/0.013509236856863333/,0.8386974462662103/0.14779331687692632/0.013509236856863333/,0/
1,0.9906272902529292/0.009125076819007101/0.00024763292806375255/,0.9906272902529292/0.009125076819007101/0.00024763292806375255/,0/
1,0.8955735655130832/0.05743374710616359/0.046992687380753316/,0.8955735655130832/0.05743374710616359/0.046992687380753316/,0/
1,0.3627184969607074/0.5679940393789437/0.06928746366034894/,0.3627184969607074/0.5679940393789437/0.06928746366034894/,1/
1,0.24118615589860765/0.7513464020238665/0.007467442077525899/,0.24118615589860765/0.7513464020238665/0.007467442077525899/,1/
1,0.04672251333787941/0.9520165473641715/0.0012609392979491623/,0.04672251333787941/0.9520165473641715/0.0012609392979491623/,1/
1,0.9547246508075582/0.020114965849528026/0.02516038334291367/,0.9547246508075582/0.020114965849528026/0.02516038334291367/,0/
1,0.9806485614365551/0.018115413287694754/0.001236025275750238/,0.9806485614365551/0.018115413287694754/0.001236025275750238/,0/
1,0.8997763288127323/0.07623748274856712/0.0239861884387005/,0.8997763288127323/0.07623748274856712/0.0239861884387005/,0/
1,0.36408592730800715/0.6141075492237035/0.021806523468289263/,0.36408592730800715/0.6141075492237035/0.021806523468289263/,1/
1,0.23469430744977754/0.7651698834024333/0.00013580914778910704/,0.23469430744977754/0.7651698834024333/0.00013580914778910704/,1/
1,0.05485665190101322/0.0027583174730598683/0.9423850306259269/,0.05485665190101322/0.0027583174730598683/0.9423850306259269/,2/
1,0.801826047271911/0.01479134341164616/0.18338260931644268/,0.801826047271911/0.01479134341164616/0.18338260931644268/,0/
1,0.9592638851994351/0.02042050657262717/0.020315608227937914/,0.9592638851994351/0.02042050657262717/0.020315608227937914/,0/
1,0.589261511330171/0.14762094487798913/0.26311754379183994/,0.589261511330171/0.14762094487798913/0.26311754379183994/,0/
1,0.4097094167549592/0.5811725140032855/0.009118069241755273/,0.4097094167549592/0.5811725140032855/0.009118069241755273/,1/
1,0.9918711014139501/0.006673284353673602/0.0014556142323764003/,0.9918711014139501/0.006673284353673602/0.0014556142323764003/,0/
1,0.9925074419666667/0.005744759628007122/0.001747798405326279/,0.9925074419666667/0.005744759628007122/0.001747798405326279/,0/
1,0.8693069449907733/0.012897946133080495/0.11779510887614611/,0.8693069449907733/0.012897946133080495/0.11779510887614611/,0/
1,0.6831117785714842/0.10454971305145982/0.21233850837705603/,0.6831117785714842/0.10454971305145982/0.21233850837705603/,0/
1,0.5875317040575541/0.20267549335002819/0.20979280259241784/,0.5875317040575541/0.20267549335002819/0.20979280259241784/,0/
1,0.2816854337137956/0.004023110103072611/0.7142914561831317/,0.2816854337137956/0.004023110103072611/0.7142914561831317/,2/
1,0.9894995924079667/0.002049092357756563/0.008451315234276623/,0.9894995924079667/0.002049092357756563/0.008451315234276623/,0/
1,0.9908989915446998/0.007363041008504271/0.0017379674467958494/,0.9908989915446998/0.007363041008504271/0.0017379674467958494/,0/
1,0.46083463228057897/0.05404235887223426/0.48512300884718673/,0.46083463228057897/0.05404235887223426/0.48512300884718673/,2/
1,0.7996951764845855/0.07466641348198683/0.12563841003342757/,0.7996951764845855/0.07466641348198683/0.12563841003342757/,0/
1,0.9381788103053113/0.013686103536348223/0.04813508615834045/,0.9381788103053113/0.013686103536348223/0.04813508615834045/,0/
1,0.9206308586352709/0.07411059298873317/0.005258548375995843/,0.9206308586352709/0.07411059298873317/0.005258548375995843/,0/
1,0.8330202980531951/0.15673559123022293/0.010244110716582008/,0.8330202980531951/0.15673559123022293/0.010244110716582008/,0/
1,0.18733142470989878/0.3461199629114962/0.46654861237860507/,0.18733142470989878/0.3461199629114962/0.46654861237860507/,2/
1,0.09005956472246612/0.8165139405388259/0.09342649473870811/,0.09005956472246612/0.8165139405388259/0.09342649473870811/,1/
1,0.9252349741113506/0.05073761666086279/0.02402740922778673/,0.9252349741113506/0.05073761666086279/0.02402740922778673/,0/
1,0.5281647839248342/0.4364299914125096/0.0354052246626562/,0.5281647839248342/0.4364299914125096/0.0354052246626562/,0/
1,0.0026280380312836554/0.010719653676880218/0.986652308291836/,0.0026280380312836554/0.010719653676880218/0.986652308291836/,2/
1,0.001215329508275987/0.027672377091247365/0.9711122934004766/,0.001215329508275987/0.027672377091247365/0.9711122934004766/,2/
1,0.03032207758819161/0.395955668553442/0.5737222538583664/,0.03032207758819161/0.395955668553442/0.5737222538583664/,2/
1,0.9567631560023601/0.009020270267324246/0.034216573730315815/,0.9567631560023601/0.009020270267324246/0.034216573730315815/,0/
1,0.9561164263634931/0.04162118954046328/0.002262384096043565/,0.9561164263634931/0.04162118954046328/0.002262384096043565/,0/
1,0.6245368631917242/0.09591685693009457/0.2795462798781812/,0.6245368631917242/0.09591685693009457/0.2795462798781812/,0/
1,0.032829183416162956/0.035518547983353015/0.931652268600484/,0.032829183416162956/0.035518547983353015/0.931652268600484/,2/
1,0.8733792295668472/0.12126081778330565/0.005359952649847139/,0.8733792295668472/0.12126081778330565/0.005359952649847139/,0/
1,0.9746084880898692/0.02220625276624657/0.003185259143884271/,0.9746084880898692/0.02220625276624657/0.003185259143884271/,0/
1,0.43048738956380156/0.3661687348634894/0.2033438755727092/,0.43048738956380156/0.3661687348634894/0.2033438755727092/,0/
1,0.062403457848314095/0.21739292433776128/0.7202036178139247/,0.062403457848314095/0.21739292433776128/0.7202036178139247/,2/
1,1.8297084045511545e-05/0.00016058485821060267/0.999821118057744/,1.8297084045511545e-05/0.00016058485821060267/0.999821118057744/,2/
1,0.04647118173563604/0.7029891272338454/0.25053969103051854/,0.04647118173563604/0.7029891272338454/0.25053969103051854/,1/
1,0.9815690688498975/0.017706458703347503/0.0007244724467550482/,0.9815690688498975/0.017706458703347503/0.0007244724467550482/,0/
1,0.9634931239532614/0.035583071068382655/0.0009238049783558362/,0.9634931239532614/0.035583071068382655/0.0009238049783558362/,0/
1,0.8544673677440406/0.10943304201555017/0.03609959024040927/,0.8544673677440406/0.10943304201555017/0.03609959024040927/,0/
1,0.03726265190184474/0.07513951232835966/0.8875978357697957/,0.03726265190184474/0.07513951232835966/0.8875978357697957/,2/
1,0.601359836359235/0.3362100178408245/0.06243014579994067/,0.601359836359235/0.3362100178408245/0.06243014579994067/,0/
1,0.9845068399398045/0.01443036547219588/0.0010627945879997875/,0.9845068399398045/0.01443036547219588/0.0010627945879997875/,0/
1,0.97305339121714/0.014678772763199366/0.012267836019660631/,0.97305339121714/0.014678772763199366/0.012267836019660631/,0/
1,0.7972297028792785/0.19072726651172398/0.012043030608997486/,0.7972297028792785/0.19072726651172398/0.012043030608997486/,0/
1,0.18588078530978533/0.3607959534842683/0.45332326120594635/,0.18588078530978533/0.3607959534842683/0.45332326120594635/,2/
1,0.13108325078594465/0.503482047323891/0.36543470189016436/,0.13108325078594465/0.503482047323891/0.36543470189016436/,1/
1,0.9793586051840494/0.020336966827861788/0.00030442798808888157/,0.9793586051840494/0.020336966827861788/0.00030442798808888157/,0/
1,0.9518065509582544/0.04743227550003195/0.0007611735417137564/,0.9518065509582544/0.04743227550003195/0.0007611735417137564/,0/
1,0.6862355793279401/0.22966687272786504/0.08409754794419488/,0.6862355793279401/0.22966687272786504/0.08409754794419488/,0/
1,0.0009489314967167042/0.0022587599393852718/0.996792308563898/,0.0009489314967167042/0.0022587599393852718/0.996792308563898/,2/
1,0.10616136558015847/0.6891481136362994/0.20469052078354225/,0.10616136558015847/0.6891481136362994/0.20469052078354225/,1/
1,0.9884502554835592/0.010587251752431184/0.000962492764009526/,0.9884502554835592/0.010587251752431184/0.000962492764009526/,0/
1,0.8543053389489742/0.027109370480619135/0.11858529057040665/,0.8543053389489742/0.027109370480619135/0.11858529057040665/,0/
1,0.8469214988039243/0.12702265497430967/0.02605584622176598/,0.8469214988039243/0.12702265497430967/0.02605584622176598/,0/
1,0.6380782072307204/0.2348963658316627/0.12702542693761687/,0.6380782072307204/0.2348963658316627/0.12702542693761687/,0/
1,0.21466242552642192/0.3516228361767908/0.43371473829678736/,0.21466242552642192/0.3516228361767908/0.43371473829678736/,2/
1,0.9927891971467437/0.005869207182635836/0.0013415956706204076/,0.9927891971467437/0.005869207182635836/0.0013415956706204076/,0/
1,0.9553227005028109/0.021840710834049558/0.022836588663139683/,0.9553227005028109/0.021840710834049558/0.022836588663139683/,0/
1,0.7927058848536921/0.07802169662509684/0.12927241852121105/,0.7927058848536921/0.07802169662509684/0.12927241852121105/,0/
1,0.6346260891388212/0.18583351309223467/0.17954039776894398/,0.6346260891388212/0.18583351309223467/0.17954039776894398/,0/
1,0.4699452114251314/0.2983751005863773/0.23167968798849145/,0.4699452114251314/0.2983751005863773/0.23167968798849145/,0/
1,0.9890160127722117/0.010216970427659943/0.0007670168001283682/,0.9890160127722117/0.010216970427659943/0.0007670168001283682/,0/
1,0.9424982417262942/0.05243292506402162/0.005068833209684274/,0.9424982417262942/0.05243292506402162/0.005068833209684274/,0/
1,0.8763401024383192/0.05738375241545692/0.06627614514622403/,0.8763401024383192/0.05738375241545692/0.06627614514622403/,0/
1,0.8036407801573515/0.14412261808381216/0.05223660175883643/,0.8036407801573515/0.14412261808381216/0.05223660175883643/,0/
1,0.30439249641542915/0.5120052612444432/0.18360224234012765/,0.30439249641542915/0.5120052612444432/0.18360224234012765/,1/
1,0.9979515151120366/0.002032796102043163/1.56887859200347e-05/,0.9979515151120366/0.002032796102043163/1.56887859200347e-05/,0/
1,0.9965220656072983/0.003077703549162788/0.0004002308435389188/,0.9965220656072983/0.003077703549162788/0.0004002308435389188/,0/
