Real_Goal,Cost,Prob,Results
0,0.5153999434986356/0.28283556899045914/0.2017644875109053/,0.5153999434986356/0.28283556899045914/0.2017644875109053/,0/
0,0.5119747126635823/0.2842320086322648/0.2037932787041529/,0.5119747126635823/0.2842320086322648/0.2037932787041529/,0/
0,0.49528659227155303/0.290913216358356/0.21380019137009112/,0.49528659227155303/0.290913216358356/0.21380019137009112/,0/
0,0.48115403684411445/0.2964090960957181/0.22243686706016744/,0.48115403684411445/0.2964090960957181/0.22243686706016744/,0/
0,0.4648490079677801/0.30255923332272455/0.23259175870949533/,0.4648490079677801/0.30255923332272455/0.23259175870949533/,0/
0,0.5024310243128328/0.288077947759816/0.2094910279273512/,0.5024310243128328/0.288077947759816/0.2094910279273512/,0/
0,0.5182413541863996/0.2816707397079526/0.20008790610564783/,0.5182413541863996/0.2816707397079526/0.20008790610564783/,0/
0,0.5156883920820402/0.28271758469500746/0.20159402322295225/,0.5156883920820402/0.28271758469500746/0.20159402322295225/,0/
0,0.4873530372860691/0.2940170226933602/0.21862994002057076/,0.4873530372860691/0.2940170226933602/0.21862994002057076/,0/
0,0.4695107100636678/0.3008220908287749/0.22966719910755728/,0.4695107100636678/0.3008220908287749/0.22966719910755728/,0/
0,0.49173101546426035/0.29231009385730095/0.21595889067843882/,0.49173101546426035/0.29231009385730095/0.21595889067843882/,0/
0,0.519263290234033/0.28125038431768595/0.19948632544828107/,0.519263290234033/0.28125038431768595/0.19948632544828107/,0/
0,0.5176812392733205/0.281900815863648/0.2004179448630314/,0.5176812392733205/0.281900815863648/0.2004179448630314/,0/
0,0.5045565260373039/0.2872271697746632/0.20821630418803275/,0.5045565260373039/0.2872271697746632/0.20821630418803275/,0/
0,0.4891483989171082/0.293318777945315/0.2175328231375768/,0.4891483989171082/0.293318777945315/0.2175328231375768/,0/
0,0.49692900660609585/0.2902647750053184/0.21280621838858582/,0.49692900660609585/0.2902647750053184/0.21280621838858582/,0/
0,0.5188317137735616/0.2814279968513438/0.19974028937509444/,0.5188317137735616/0.2814279968513438/0.19974028937509444/,0/
0,0.524766583490466/0.2789738941555329/0.1962595223540011/,0.524766583490466/0.2789738941555329/0.1962595223540011/,0/
0,0.5174597228560767/0.28199174522476705/0.20054853191915617/,0.5174597228560767/0.28199174522476705/0.20054853191915617/,0/
0,0.5210553841788583/0.28051143587668786/0.1984331799444539/,0.5210553841788583/0.28051143587668786/0.1984331799444539/,0/
0,0.4696176646261597/0.3007820341232085/0.22960030125063186/,0.4696176646261597/0.3007820341232085/0.22960030125063186/,0/
0,0.5062946338650437/0.28652899234418744/0.20717637379076884/,0.5062946338650437/0.28652899234418744/0.20717637379076884/,0/
0,0.5196847324974642/0.2810768139239541/0.1992384535785819/,0.5196847324974642/0.2810768139239541/0.1992384535785819/,0/
0,0.5022919438439383/0.2881335019651611/0.20957455419090057/,0.5022919438439383/0.2881335019651611/0.20957455419090057/,0/
0,0.47014821071583945/0.3005832007964907/0.2292685884876698/,0.47014821071583945/0.3005832007964907/0.2292685884876698/,0/
0,0.47474308437137636/0.2988519631953756/0.226404952433248/,0.47474308437137636/0.2988519631953756/0.226404952433248/,0/
0,0.48574370024503555/0.2946408453631974/0.21961545439176694/,0.48574370024503555/0.2946408453631974/0.21961545439176694/,0/
0,0.4896705180484975/0.2931152606338557/0.21721422131764684/,0.4896705180484975/0.2931152606338557/0.21721422131764684/,0/
0,0.5109502811548059/0.2846480140054557/0.2044017048397384/,0.5109502811548059/0.2846480140054557/0.2044017048397384/,0/
0,0.5065375316741055/0.2864312471579885/0.207031221167906/,0.5065375316741055/0.2864312471579885/0.207031221167906/,0/
0,0.44089437330479553/0.31120957586464143/0.247896050830563/,0.44089437330479553/0.31120957586464143/0.247896050830563/,0/
0,0.4405393282228663/0.3113342306303536/0.2481264411467802/,0.4405393282228663/0.3113342306303536/0.2481264411467802/,0/
0,0.44019626970828607/0.31145457628051393/0.24834915401119995/,0.44019626970828607/0.31145457628051393/0.24834915401119995/,0/
0,0.4415289013093762/0.3109865321879621/0.24748456650266168/,0.4415289013093762/0.3109865321879621/0.24748456650266168/,0/
0,0.3941938159451464/0.3266576588901392/0.2791485251647144/,0.3941938159451464/0.3266576588901392/0.2791485251647144/,0/
0,0.4480760285437889/0.30866552144689563/0.2432584500093154/,0.4480760285437889/0.30866552144689563/0.2432584500093154/,0/
0,0.42652894045587625/0.3161676061923353/0.25730345335178845/,0.42652894045587625/0.3161676061923353/0.25730345335178845/,0/
0,0.4091408135159742/0.3219273694489131/0.2689318170351127/,0.4091408135159742/0.3219273694489131/0.2689318170351127/,0/
0,0.3806666834095406/0.3307543042177712/0.28857901237268835/,0.3806666834095406/0.3307543042177712/0.28857901237268835/,0/
0,0.3687186537058969/0.3342206382771852/0.29706070801691803/,0.3687186537058969/0.3342206382771852/0.29706070801691803/,0/
0,0.415654164026864/0.31980154288051116/0.2645442930926248/,0.415654164026864/0.31980154288051116/0.2645442930926248/,0/
0,0.34652908533040594/0.3402583314107925/0.31321258325880164/,0.34652908533040594/0.3402583314107925/0.31321258325880164/,0/
0,0.3166236079369736/0.34750369528312997/0.33587269677989645/,0.3166236079369736/0.34750369528312997/0.33587269677989645/,1/
0,0.2767944108340668/0.35534082288122165/0.36786476628471165/,0.2767944108340668/0.35534082288122165/0.36786476628471165/,2/
0,0.2136264477840138/0.36242456642543186/0.42394898579055434/,0.2136264477840138/0.36242456642543186/0.42394898579055434/,2/
0,0.42160668042618116/0.31782539939286003/0.26056792018095887/,0.42160668042618116/0.31782539939286003/0.26056792018095887/,0/
0,0.41599132689155904/0.3196904557355891/0.26431821737285194/,0.41599132689155904/0.3196904557355891/0.26431821737285194/,0/
0,0.421341433367581/0.31791412781863204/0.26074443881378695/,0.421341433367581/0.31791412781863204/0.26074443881378695/,0/
0,0.47372221587623403/0.2992380248015077/0.22703975932225828/,0.47372221587623403/0.2992380248015077/0.22703975932225828/,0/
0,0.47983640125387966/0.29691376193393837/0.22324983681218186/,0.47983640125387966/0.29691376193393837/0.22324983681218186/,0/
0,0.4075087890666677/0.3224539717779369/0.27003723915539546/,0.4075087890666677/0.3224539717779369/0.27003723915539546/,0/
0,0.41529903142551766/0.31991844015306947/0.26478252842141276/,0.41529903142551766/0.31991844015306947/0.26478252842141276/,0/
0,0.43217542451594254/0.31423989264876506/0.25358468283529245/,0.43217542451594254/0.31423989264876506/0.25358468283529245/,0/
0,0.453654718948987/0.3066598911993117/0.2396853898517012/,0.453654718948987/0.3066598911993117/0.2396853898517012/,0/
0,0.4672373452788645/0.3016713840605954/0.23109127066054003/,0.4672373452788645/0.3016713840605954/0.23109127066054003/,0/
0,0.42991323465211184/0.3150155173603221/0.25507124798756614/,0.42991323465211184/0.3150155173603221/0.25507124798756614/,0/
0,0.41222822828670624/0.3209244973649561/0.2668472743483376/,0.41222822828670624/0.3209244973649561/0.2668472743483376/,0/
0,0.41535575983846085/0.319899774748054/0.2647444654134852/,0.41535575983846085/0.319899774748054/0.2647444654134852/,0/
0,0.4027085026318464/0.32398862252979777/0.2733028748383558/,0.4027085026318464/0.32398862252979777/0.2733028748383558/,0/
0,0.398288403310557/0.32538271587240064/0.27632888081704227/,0.398288403310557/0.32538271587240064/0.27632888081704227/,0/
1,0.520355063788507/0.28080047751164977/0.19884445869984316/,0.520355063788507/0.28080047751164977/0.19884445869984316/,0/
1,0.49182167114147696/0.2922745956490241/0.2159037332094989/,0.49182167114147696/0.2922745956490241/0.2159037332094989/,0/
1,0.4691642731016276/0.30095177695420366/0.2298839499441686/,0.4691642731016276/0.30095177695420366/0.2298839499441686/,0/
1,0.4096409296381504/0.32176550916543534/0.26859356119641414/,0.4096409296381504/0.32176550916543534/0.26859356119641414/,0/
1,0.373075723474372/0.3329734936571656/0.2939507828684623/,0.373075723474372/0.3329734936571656/0.2939507828684623/,0/
1,0.484508390099739/0.2951183507866469/0.22037325911361413/,0.484508390099739/0.2951183507866469/0.22037325911361413/,0/
1,0.4577586965533972/0.30516824408501375/0.23707305936158912/,0.4577586965533972/0.30516824408501375/0.23707305936158912/,0/
1,0.42649414499159133/0.3161793996208273/0.2573264553875814/,0.42649414499159133/0.3161793996208273/0.2573264553875814/,0/
1,0.3966659789243875/0.3258898028243859/0.2774442182512267/,0.3966659789243875/0.3258898028243859/0.2774442182512267/,0/
1,0.3747937917496227/0.3324763481592196/0.2927298600911577/,0.3747937917496227/0.3324763481592196/0.2927298600911577/,0/
1,0.5180824057170673/0.28173605317633527/0.2001815411065974/,0.5180824057170673/0.28173605317633527/0.2001815411065974/,0/
1,0.5135587028761344/0.2835872807016071/0.2028540164222586/,0.5135587028761344/0.2835872807016071/0.2028540164222586/,0/
1,0.48947118167855375/0.2931929844068776/0.21733583391456865/,0.48947118167855375/0.2931929844068776/0.21733583391456865/,0/
1,0.42690525888271424/0.31603999096750673/0.2570547501497791/,0.42690525888271424/0.31603999096750673/0.2570547501497791/,0/
1,0.4039310607974583/0.32359979977950803/0.2724691394230337/,0.4039310607974583/0.32359979977950803/0.2724691394230337/,0/
1,0.5018673654429633/0.28830300716663093/0.2098296273904057/,0.5018673654429633/0.28830300716663093/0.2098296273904057/,0/
1,0.5131866270090303/0.2837388888107865/0.20307448418018306/,0.5131866270090303/0.2837388888107865/0.20307448418018306/,0/
1,0.5064535094102395/0.2864650636691771/0.20708142692058332/,0.5064535094102395/0.2864650636691771/0.20708142692058332/,0/
1,0.44723450695918054/0.30896584113185954/0.2437996519089599/,0.44723450695918054/0.30896584113185954/0.2437996519089599/,0/
1,0.4172556836453628/0.3192729720681806/0.2634713442864566/,0.4172556836453628/0.3192729720681806/0.2634713442864566/,0/
1,0.5130136080425987/0.28380935403011276/0.2031770379272886/,0.5130136080425987/0.28380935403011276/0.2031770379272886/,0/
1,0.5047124297466727/0.28716463541268533/0.20812293484064184/,0.5047124297466727/0.28716463541268533/0.20812293484064184/,0/
1,0.4708897246981499/0.3003049328330562/0.2288053424687941/,0.4708897246981499/0.3003049328330562/0.2288053424687941/,0/
1,0.39496220174635877/0.3264196225355075/0.2786181757181338/,0.39496220174635877/0.3264196225355075/0.2786181757181338/,0/
1,0.3719172327027838/0.33330700838816163/0.2947757589090545/,0.3719172327027838/0.33330700838816163/0.2947757589090545/,0/
1,0.49563836529232463/0.29077450197139615/0.2135871327362792/,0.49563836529232463/0.29077450197139615/0.2135871327362792/,0/
1,0.3676846772413973/0.3345137041265869/0.2978016186320158/,0.3676846772413973/0.3345137041265869/0.2978016186320158/,0/
1,0.27978824372198136/0.354831510905589/0.3653802453724297/,0.27978824372198136/0.354831510905589/0.3653802453724297/,2/
1,0.20380534918142604/0.3627879057746835/0.4334067450438905/,0.20380534918142604/0.3627879057746835/0.4334067450438905/,2/
1,0.129257968127482/0.35593721448480997/0.514804817387708/,0.129257968127482/0.35593721448480997/0.514804817387708/,2/
1,0.5076487810608324/0.28598351678624967/0.20636770215291778/,0.5076487810608324/0.28598351678624967/0.20636770215291778/,0/
1,0.4643614546740314/0.3027399224634628/0.2328986228625059/,0.4643614546740314/0.3027399224634628/0.2328986228625059/,0/
1,0.3677490823436749/0.33449548204408597/0.2977554356122391/,0.3677490823436749/0.33449548204408597/0.2977554356122391/,0/
1,0.19509687812548024/0.36290978917016475/0.44199333270435504/,0.19509687812548024/0.36290978917016475/0.44199333270435504/,2/
1,0.15136631947684495/0.3601139164326985/0.4885197640904564/,0.15136631947684495/0.3601139164326985/0.4885197640904564/,2/
1,0.5110787810473817/0.28459587394491404/0.20432534500770433/,0.5110787810473817/0.28459587394491404/0.20432534500770433/,0/
1,0.4884561372837556/0.29358829808009546/0.21795556463614885/,0.4884561372837556/0.29358829808009546/0.21795556463614885/,0/
1,0.41987009662235497/0.31840517694812165/0.26172472642952327/,0.41987009662235497/0.31840517694812165/0.26172472642952327/,0/
1,0.3042347032853196/0.35017768561263163/0.34558761110204883/,0.3042347032853196/0.35017768561263163/0.34558761110204883/,1/
1,0.2315043573533069/0.3612016170868424/0.4072940255598508/,0.2315043573533069/0.3612016170868424/0.4072940255598508/,2/
1,0.500413211927335/0.28888254457184837/0.21070424350081657/,0.500413211927335/0.28888254457184837/0.21070424350081657/,0/
1,0.4832085006411426/0.2956195643978202/0.2211719349610371/,0.4832085006411426/0.2956195643978202/0.2211719349610371/,0/
1,0.40911871504512115/0.3219345162364152/0.2689467687184636/,0.40911871504512115/0.3219345162364152/0.2689467687184636/,0/
1,0.31837210172975144/0.34711022080335163/0.33451767746689687/,0.31837210172975144/0.34711022080335163/0.33451767746689687/,1/
1,0.18926472777871484/0.3628791523233778/0.44785611989790725/,0.18926472777871484/0.3628791523233778/0.44785611989790725/,2/
1,0.47291127327280513/0.2995441205675403/0.22754460615965444/,0.47291127327280513/0.2995441205675403/0.22754460615965444/,0/
1,0.4083434497243446/0.32218495878075953/0.26947159149489586/,0.4083434497243446/0.32218495878075953/0.26947159149489586/,0/
1,0.36886582728908307/0.3341788333318084/0.29695533937910845/,0.36886582728908307/0.3341788333318084/0.29695533937910845/,0/
1,0.3353295656303882/0.3430969551579474/0.3215734792116644/,0.3353295656303882/0.3430969551579474/0.3215734792116644/,1/
1,0.30847103171121937/0.3492861366563365/0.3422428316324441/,0.30847103171121937/0.3492861366563365/0.3422428316324441/,1/
1,0.43356189426432357/0.3137623466886157/0.2526757590470606/,0.43356189426432357/0.3137623466886157/0.2526757590470606/,0/
1,0.4403733942866772/0.3113924529667013/0.24823415274662156/,0.4403733942866772/0.3113924529667013/0.24823415274662156/,0/
1,0.43738644085647566/0.3124365346864441/0.2501770244570802/,0.43738644085647566/0.3124365346864441/0.2501770244570802/,0/
1,0.42233382808669756/0.31758184073389106/0.26008433117941127/,0.42233382808669756/0.31758184073389106/0.26008433117941127/,0/
1,0.4222914104741951/0.31759606136406293/0.26011252816174213/,0.4222914104741951/0.31759606136406293/0.26011252816174213/,0/
1,0.45107620390717557/0.3075900799226063/0.24133371617021823/,0.45107620390717557/0.3075900799226063/0.24133371617021823/,0/
1,0.4502970282391756/0.30787009402456134/0.24183287773626316/,0.4502970282391756/0.30787009402456134/0.24183287773626316/,0/
1,0.4301794902484054/0.31492445688079634/0.2548960528707982/,0.4301794902484054/0.31492445688079634/0.2548960528707982/,0/
1,0.39516276705712283/0.3263573969805122/0.2784798359623649/,0.39516276705712283/0.3263573969805122/0.2784798359623649/,0/
1,0.3892796944609423/0.32816655844162007/0.2825537470974377/,0.3892796944609423/0.32816655844162007/0.2825537470974377/,0/
1,0.4530574249044967/0.30687584564557435/0.24006672944992904/,0.4530574249044967/0.30687584564557435/0.24006672944992904/,0/
1,0.40153524824431525/0.32436045306192/0.27410429869376474/,0.40153524824431525/0.32436045306192/0.27410429869376474/,0/
1,0.349195524037359/0.3395613474406446/0.31124312852199654/,0.349195524037359/0.3395613474406446/0.31124312852199654/,0/
1,0.28461061206549737/0.3539823849618322/0.3614070029726705/,0.28461061206549737/0.3539823849618322/0.3614070029726705/,2/
1,0.19309861354319008/0.36290973218688904/0.443991654269921/,0.19309861354319008/0.36290973218688904/0.443991654269921/,2/
1,0.5094085115717071/0.28527266751187375/0.2053188209164193/,0.5094085115717071/0.28527266751187375/0.2053188209164193/,0/
1,0.49408179939748625/0.29138760182532897/0.21453059877718464/,0.49408179939748625/0.29138760182532897/0.21453059877718464/,0/
1,0.48152826208230004/0.29626552173854914/0.2222062161791507/,0.48152826208230004/0.29626552173854914/0.2222062161791507/,0/
1,0.4347736595549321/0.3133436269951436/0.25188271344992436/,0.4347736595549321/0.3133436269951436/0.25188271344992436/,0/
1,0.3740652013858024/0.33268754425614083/0.2932472543580569/,0.3740652013858024/0.33268754425614083/0.2932472543580569/,0/
1,0.4740431945018619/0.29911672776043796/0.22684007773770012/,0.4740431945018619/0.29911672776043796/0.22684007773770012/,0/
1,0.38939706775205196/0.3281307909777825/0.2824721412701655/,0.38939706775205196/0.3281307909777825/0.2824721412701655/,0/
1,0.2398161092110364/0.36040622766899594/0.39977766311996776/,0.2398161092110364/0.36040622766899594/0.39977766311996776/,2/
1,0.1696109199627904/0.3620448059378436/0.46834427409936585/,0.1696109199627904/0.3620448059378436/0.46834427409936585/,2/
1,0.15291655665081455/0.36032668441236/0.48675675893682546/,0.15291655665081455/0.36032668441236/0.48675675893682546/,2/
1,0.5201314650797095/0.28089268918860993/0.1989758457316806/,0.5201314650797095/0.28089268918860993/0.1989758457316806/,0/
1,0.44052646518094163/0.3113387447987514/0.24813479002030703/,0.44052646518094163/0.3113387447987514/0.24813479002030703/,0/
1,0.36616254887178584/0.3349430932414109/0.29889435788680324/,0.36616254887178584/0.3349430932414109/0.29889435788680324/,0/
1,0.2601191404538387/0.3579162433722288/0.38196461617393246/,0.2601191404538387/0.3579162433722288/0.38196461617393246/,2/
1,0.2301582210292216/0.36131739362546705/0.4085243853453113/,0.2301582210292216/0.36131739362546705/0.4085243853453113/,2/
