Real_Goal,Cost,Prob,Results
0,0.1914246687986489/0.7912859118657003/0.017289419335650886/,0.1914246687986489/0.7912859118657003/0.017289419335650886/,1/
0,0.9999380577895287/6.194208843598233e-05/1.2203530792338336e-10/,0.9999380577895287/6.194208843598233e-05/1.2203530792338336e-10/,0/
0,0.9971431400353161/0.0028544228150147915/2.437149669183762e-06/,0.9971431400353161/0.0028544228150147915/2.437149669183762e-06/,0/
0,7.1862348648288516e-06/0.003019398517257913/0.9969734152478772/,7.1862348648288516e-06/0.003019398517257913/0.9969734152478772/,2/
0,0.009879089019175636/0.33695366244752806/0.6531672485332963/,0.009879089019175636/0.33695366244752806/0.6531672485332963/,2/
0,0.14866777556955207/0.8288033832180913/0.022528841212356494/,0.14866777556955207/0.8288033832180913/0.022528841212356494/,1/
0,0.30815814385652796/0.6855744009516181/0.006267455191853983/,0.30815814385652796/0.6855744009516181/0.006267455191853983/,1/
0,9.327526407733444e-05/0.040404469630248435/0.9595022551056743/,9.327526407733444e-05/0.040404469630248435/0.9595022551056743/,2/
0,0.26104393734665304/0.32987381210987216/0.40908225054347486/,0.26104393734665304/0.32987381210987216/0.40908225054347486/,2/
0,0.9689735775361369/0.03056642464366754/0.00045999782019549867/,0.9689735775361369/0.03056642464366754/0.00045999782019549867/,0/
0,0.47825218836461714/0.5073465041462208/0.014401307489162038/,0.47825218836461714/0.5073465041462208/0.014401307489162038/,1/
0,0.9999999985192412/1.4807588525616394e-09/3.881865733727989e-19/,0.9999999985192412/1.4807588525616394e-09/3.881865733727989e-19/,0/
0,0.7563273664208954/0.14810855551456484/0.09556407806453983/,0.7563273664208954/0.14810855551456484/0.09556407806453983/,0/
0,3.1920099933552577e-06/0.0015155492123668176/0.9984812587776399/,3.1920099933552577e-06/0.0015155492123668176/0.9984812587776399/,2/
0,0.008351500062247897/0.03478701666657641/0.9568614832711757/,0.008351500062247897/0.03478701666657641/0.9568614832711757/,2/
0,0.20581741791913016/0.7830116493125314/0.011170932768338339/,0.20581741791913016/0.7830116493125314/0.011170932768338339/,1/
0,0.6971175312102181/0.3003523727972075/0.002530095992574404/,0.6971175312102181/0.3003523727972075/0.002530095992574404/,0/
0,0.9999605278894943/3.947204660111883e-05/6.390465096043597e-11/,0.9999605278894943/3.947204660111883e-05/6.390465096043597e-11/,0/
0,0.8504207143572461/0.14780673679033313/0.001772548852420685/,0.8504207143572461/0.14780673679033313/0.001772548852420685/,0/
0,0.2394135402169768/0.3957373250669367/0.3648491347160866/,0.2394135402169768/0.3957373250669367/0.3648491347160866/,1/
0,0.0034661553490348816/0.7078532346444679/0.28868061000649714/,0.0034661553490348816/0.7078532346444679/0.28868061000649714/,1/
0,4.189734052795968e-05/0.4290695766760628/0.5708885259834091/,4.189734052795968e-05/0.4290695766760628/0.5708885259834091/,2/
0,0.9999735104380733/2.64893524479577e-05/2.0947896238457621e-10/,0.9999735104380733/2.64893524479577e-05/2.0947896238457621e-10/,0/
0,0.5951985491060181/0.24349200080578076/0.16130945008820124/,0.5951985491060181/0.24349200080578076/0.16130945008820124/,0/
0,0.0862286857915525/0.695638692466039/0.2181326217424084/,0.0862286857915525/0.695638692466039/0.2181326217424084/,1/
0,0.5386557236131402/0.4434045026775282/0.017939773709331603/,0.5386557236131402/0.4434045026775282/0.017939773709331603/,0/
0,0.9137285185565676/0.08591812611815743/0.0003533553252749136/,0.9137285185565676/0.08591812611815743/0.0003533553252749136/,0/
0,0.9995174158342875/0.0004824297110376318/1.5445467478279362e-07/,0.9995174158342875/0.0004824297110376318/1.5445467478279362e-07/,0/
0,0.5864128564186554/0.22615674185794746/0.18743040172339714/,0.5864128564186554/0.22615674185794746/0.18743040172339714/,0/
0,0.0007722638980787003/0.035840710012637625/0.9633870260892837/,0.0007722638980787003/0.035840710012637625/0.9633870260892837/,2/
0,0.10242478810611955/0.8864725799422808/0.011102631951599756/,0.10242478810611955/0.8864725799422808/0.011102631951599756/,1/
0,0.9998177174083864/0.0001822824644608868/1.271526490054108e-10/,0.9998177174083864/0.0001822824644608868/1.271526490054108e-10/,0/
0,0.9416839214670961/0.05476805402699456/0.003548024505909341/,0.9416839214670961/0.05476805402699456/0.003548024505909341/,0/
0,0.09353222100556938/0.07126546622878531/0.8352023127656453/,0.09353222100556938/0.07126546622878531/0.8352023127656453/,2/
0,0.0005847903728565794/0.03479315468766728/0.9646220549394762/,0.0005847903728565794/0.03479315468766728/0.9646220549394762/,2/
0,0.00690727228153686/0.6729739194323633/0.3201188082860999/,0.00690727228153686/0.6729739194323633/0.3201188082860999/,1/
0,0.7203776973006105/0.27708951332877413/0.0025327893706153866/,0.7203776973006105/0.27708951332877413/0.0025327893706153866/,0/
0,0.025285579210500547/0.030745916584786082/0.9439685042047135/,0.025285579210500547/0.030745916584786082/0.9439685042047135/,2/
0,0.0008118756673906932/0.010904507539471892/0.9882836167931374/,0.0008118756673906932/0.010904507539471892/0.9882836167931374/,2/
0,0.26332699598017406/0.3418615719683262/0.39481143205149977/,0.26332699598017406/0.3418615719683262/0.39481143205149977/,2/
0,0.3523541745646897/0.6287188622927996/0.018926963142510588/,0.3523541745646897/0.6287188622927996/0.018926963142510588/,1/
0,0.9999999996630837/3.369162538847642e-10/4.099692583869579e-20/,0.9999999996630837/3.369162538847642e-10/4.099692583869579e-20/,0/
0,0.8407726117847337/0.15540183540911845/0.003825552806147987/,0.8407726117847337/0.15540183540911845/0.003825552806147987/,0/
0,0.10391097246206119/0.2199008589681982/0.6761881685697406/,0.10391097246206119/0.2199008589681982/0.6761881685697406/,2/
0,0.09780750401638674/0.8676046774358939/0.03458781854771935/,0.09780750401638674/0.8676046774358939/0.03458781854771935/,1/
0,0.954218748075957/0.045685715300701646/9.553662334123331e-05/,0.954218748075957/0.045685715300701646/9.553662334123331e-05/,0/
0,0.9948859191693851/0.005112758646974952/1.322183640106645e-06/,0.9948859191693851/0.005112758646974952/1.322183640106645e-06/,0/
0,0.3681191247542211/0.5508615202542572/0.08101935499152177/,0.3681191247542211/0.5508615202542572/0.08101935499152177/,1/
0,0.8705582485198066/0.12680702912778521/0.0026347223524081365/,0.8705582485198066/0.12680702912778521/0.0026347223524081365/,0/
0,0.9970485117321877/0.002950964556725077/5.237110870097813e-07/,0.9970485117321877/0.002950964556725077/5.237110870097813e-07/,0/
0,0.9640296058909741/0.03595778388231116/1.261022671474835e-05/,0.9640296058909741/0.03595778388231116/1.261022671474835e-05/,0/
0,4.383338217488574e-09/0.0021617018892099507/0.9978382937274519/,4.383338217488574e-09/0.0021617018892099507/0.9978382937274519/,2/
0,5.1497787441223445e-09/0.003362276203196649/0.9966377186470247/,5.1497787441223445e-09/0.003362276203196649/0.9966377186470247/,2/
0,2.0190812237642377e-08/0.007121836784667656/0.9928781430245202/,2.0190812237642377e-08/0.007121836784667656/0.9928781430245202/,2/
0,0.9927444618078669/0.007255093376441291/4.448156915961282e-07/,0.9927444618078669/0.007255093376441291/4.448156915961282e-07/,0/
0,0.9999920352532532/7.963266369815473e-06/1.4803768282896262e-09/,0.9999920352532532/7.963266369815473e-06/1.4803768282896262e-09/,0/
0,0.15180014118171228/0.8157554312267685/0.03244442759151926/,0.15180014118171228/0.8157554312267685/0.03244442759151926/,1/
0,0.02107261738159431/0.3508609135518571/0.6280664690665485/,0.02107261738159431/0.3508609135518571/0.6280664690665485/,2/
0,0.0028135190394830726/0.09537198148315003/0.9018144994773669/,0.0028135190394830726/0.09537198148315003/0.9018144994773669/,2/
0,0.44066288305995305/0.5100269972534095/0.04931011968663744/,0.44066288305995305/0.5100269972534095/0.04931011968663744/,1/
0,0.9077967691741009/0.09155039684762496/0.000652833978274045/,0.9077967691741009/0.09155039684762496/0.000652833978274045/,0/
0,0.3971648028987351/0.5977691722364221/0.005066024864842842/,0.3971648028987351/0.5977691722364221/0.005066024864842842/,1/
0,0.2394101643490635/0.7548024827549418/0.0057873528959948095/,0.2394101643490635/0.7548024827549418/0.0057873528959948095/,1/
0,6.164626520632005e-05/0.05834837560672907/0.9415899781280646/,6.164626520632005e-05/0.05834837560672907/0.9415899781280646/,2/
0,0.0009645361242138611/0.07397082490059616/0.92506463897519/,0.0009645361242138611/0.07397082490059616/0.92506463897519/,2/
0,0.35870622029316573/0.6232045052437719/0.018089274463062393/,0.35870622029316573/0.6232045052437719/0.018089274463062393/,1/
0,0.9999946597793501/5.340220596831865e-06/5.3109533995919193e-14/,0.9999946597793501/5.340220596831865e-06/5.3109533995919193e-14/,0/
0,0.3474946669733831/0.5683004192557581/0.0842049137708588/,0.3474946669733831/0.5683004192557581/0.0842049137708588/,1/
0,0.016088868705010532/0.8000361249459872/0.18387500634900233/,0.016088868705010532/0.8000361249459872/0.18387500634900233/,1/
0,0.1831684747620379/0.8097191538023596/0.007112371435602434/,0.1831684747620379/0.8097191538023596/0.007112371435602434/,1/
0,0.9999065443771002/9.345525929939999e-05/3.636005306791699e-10/,0.9999065443771002/9.345525929939999e-05/3.636005306791699e-10/,0/
0,0.0007496018125261806/0.49925983084176645/0.49999056734570757/,0.0007496018125261806/0.49925983084176645/0.49999056734570757/,2/
0,0.9564409475493886/0.043221593474924117/0.0003374589756873929/,0.9564409475493886/0.043221593474924117/0.0003374589756873929/,0/
0,0.004045802758877068/0.20422638432428547/0.7917278129168375/,0.004045802758877068/0.20422638432428547/0.7917278129168375/,2/
0,0.0018625108305156963/0.11415632783780802/0.8839811613316763/,0.0018625108305156963/0.11415632783780802/0.8839811613316763/,2/
0,0.21158011413809077/0.7389824288515892/0.04943745701032/,0.21158011413809077/0.7389824288515892/0.04943745701032/,1/
0,0.9999950438195911/4.9561799783226985e-06/4.3054632030745105e-13/,0.9999950438195911/4.9561799783226985e-06/4.3054632030745105e-13/,0/
0,0.9919915768497941/0.00800346185358907/4.961296616819244e-06/,0.9919915768497941/0.00800346185358907/4.961296616819244e-06/,0/
0,0.008005897823912778/0.28453944804993114/0.707454654126156/,0.008005897823912778/0.28453944804993114/0.707454654126156/,2/
0,0.04272768729120607/0.9435118037513706/0.013760508957423367/,0.04272768729120607/0.9435118037513706/0.013760508957423367/,1/
0,0.9294516035440417/0.07054284766068991/5.5487952684904316e-06/,0.9294516035440417/0.07054284766068991/5.5487952684904316e-06/,0/
0,0.4546047326720485/0.5440332358261226/0.0013620315018290417/,0.4546047326720485/0.5440332358261226/0.0013620315018290417/,1/
0,0.1155497288020927/0.4776256387406026/0.40682463245730466/,0.1155497288020927/0.4776256387406026/0.40682463245730466/,1/
0,0.034314106648449014/0.2648749421144417/0.7008109512371092/,0.034314106648449014/0.2648749421144417/0.7008109512371092/,2/
0,0.9820039886698793/0.017993144301848726/2.8670282720442853e-06/,0.9820039886698793/0.017993144301848726/2.8670282720442853e-06/,0/
0,0.9403850957154636/0.05957381189440568/4.109239013081533e-05/,0.9403850957154636/0.05957381189440568/4.109239013081533e-05/,0/
0,0.8790622106684923/0.12058328605488977/0.00035450327661796133/,0.8790622106684923/0.12058328605488977/0.00035450327661796133/,0/
0,0.19665289657713972/0.6724217194481832/0.13092538397467715/,0.19665289657713972/0.6724217194481832/0.13092538397467715/,1/
0,0.009704667966345946/0.43205426273347997/0.558241069300174/,0.009704667966345946/0.43205426273347997/0.558241069300174/,2/
0,0.9636445676114327/0.03622542134446988/0.00013001104409741178/,0.9636445676114327/0.03622542134446988/0.00013001104409741178/,0/
0,0.9074938222926425/0.09230930577328127/0.0001968719340763017/,0.9074938222926425/0.09230930577328127/0.0001968719340763017/,0/
0,6.025609173772165e-09/0.004645659383757391/0.9953543345906335/,6.025609173772165e-09/0.004645659383757391/0.9953543345906335/,2/
0,0.9805637645847748/0.019432440372567885/3.7950426573146055e-06/,0.9805637645847748/0.019432440372567885/3.7950426573146055e-06/,0/
0,0.9957583771464923/0.0042294099202046225/1.2212933303152072e-05/,0.9957583771464923/0.0042294099202046225/1.2212933303152072e-05/,0/
0,0.7075138727677791/0.2684454642195644/0.024040663012656574/,0.7075138727677791/0.2684454642195644/0.024040663012656574/,0/
0,0.9734320678561028/0.02654963229170452/1.8299852192610623e-05/,0.9734320678561028/0.02654963229170452/1.8299852192610623e-05/,0/
0,0.9991184025758738/0.0008815306358710007/6.678825516607889e-08/,0.9991184025758738/0.0008815306358710007/6.678825516607889e-08/,0/
0,0.9804647672642085/0.019437082719696294/9.81500160950825e-05/,0.9804647672642085/0.019437082719696294/9.81500160950825e-05/,0/
0,0.15146529568782618/0.6669341434559092/0.18160056085626466/,0.15146529568782618/0.6669341434559092/0.18160056085626466/,1/
0,0.035147994038444055/0.9574232236908313/0.00742878227072462/,0.035147994038444055/0.9574232236908313/0.00742878227072462/,1/
0,0.9640686473523873/0.0359253782246543/5.974422958390841e-06/,0.9640686473523873/0.0359253782246543/5.974422958390841e-06/,0/
0,0.9987081906620674/0.0012918064115828827/2.9263498459922656e-09/,0.9987081906620674/0.0012918064115828827/2.9263498459922656e-09/,0/
0,0.9999921936835015/7.806306885489412e-06/9.613088658672703e-12/,0.9999921936835015/7.806306885489412e-06/9.613088658672703e-12/,0/
0,0.06543318610744245/0.7187453605096362/0.21582145338292147/,0.06543318610744245/0.7187453605096362/0.21582145338292147/,1/
0,0.7902522976884355/0.2097220341856735/2.566812589084083e-05/,0.7902522976884355/0.2097220341856735/2.566812589084083e-05/,0/
0,0.8813724188648133/0.11860284656705046/2.4734568136073828e-05/,0.8813724188648133/0.11860284656705046/2.4734568136073828e-05/,0/
0,0.9703789302963127/0.029617992224119375/3.0774795679146824e-06/,0.9703789302963127/0.029617992224119375/3.0774795679146824e-06/,0/
0,0.06206169050190654/0.33265617515399126/0.6052821343441022/,0.06206169050190654/0.33265617515399126/0.6052821343441022/,2/
0,0.01283141414124966/0.4410793314632822/0.5460892543954681/,0.01283141414124966/0.4410793314632822/0.5460892543954681/,2/
0,0.013994159589067481/0.9717568411679887/0.014248999242944014/,0.013994159589067481/0.9717568411679887/0.014248999242944014/,1/
0,0.975431998986508/0.024559657084776386/8.34392871569166e-06/,0.975431998986508/0.024559657084776386/8.34392871569166e-06/,0/
0,3.058656597763033e-10/0.004975871471062432/0.995024128223072/,3.058656597763033e-10/0.004975871471062432/0.995024128223072/,2/
0,9.539854634175578e-05/0.6879626906799033/0.31194191077375494/,9.539854634175578e-05/0.6879626906799033/0.31194191077375494/,1/
0,0.9998779868342612/0.00012200086456795478/1.2301170991619056e-08/,0.9998779868342612/0.00012200086456795478/1.2301170991619056e-08/,0/
0,0.023039248697340167/0.10127788273843043/0.8756828685642295/,0.023039248697340167/0.10127788273843043/0.8756828685642295/,2/
0,0.9459214247910529/0.05398484779802564/9.37274109214023e-05/,0.9459214247910529/0.05398484779802564/9.37274109214023e-05/,0/
0,0.8292582138891623/0.17048302220077297/0.0002587639100646839/,0.8292582138891623/0.17048302220077297/0.0002587639100646839/,0/
0,0.0031411823890926715/0.30016649775807763/0.6966923198528298/,0.0031411823890926715/0.30016649775807763/0.6966923198528298/,2/
0,1.458332597136972e-05/0.00870363505599951/0.9912817816180292/,1.458332597136972e-05/0.00870363505599951/0.9912817816180292/,2/
0,0.27618348442279883/0.4665898435498059/0.25722667202739524/,0.27618348442279883/0.4665898435498059/0.25722667202739524/,1/
0,0.7322857497430201/0.26751112116732856/0.0002031290896513277/,0.7322857497430201/0.26751112116732856/0.0002031290896513277/,0/
0,0.2995024577967983/0.6586403741303929/0.041857168072808724/,0.2995024577967983/0.6586403741303929/0.041857168072808724/,1/
0,0.08807141061037928/0.6106552483558797/0.3012733410337411/,0.08807141061037928/0.6106552483558797/0.3012733410337411/,1/
0,0.0018037878475133978/0.10970133090399063/0.888494881248496/,0.0018037878475133978/0.10970133090399063/0.888494881248496/,2/
0,0.004683572995054805/0.19371702925969284/0.8015993977452524/,0.004683572995054805/0.19371702925969284/0.8015993977452524/,2/
0,0.3208289632332566/0.675956447203907/0.0032145895628363716/,0.3208289632332566/0.675956447203907/0.0032145895628363716/,1/
0,0.9998835482800837/0.00011645168648579551/3.3430366510433355e-11/,0.9998835482800837/0.00011645168648579551/3.3430366510433355e-11/,0/
0,0.9970374945723338/0.0029380723974009714/2.4433030265126937e-05/,0.9970374945723338/0.0029380723974009714/2.4433030265126937e-05/,0/
0,6.0732910370347257e-05/0.007548741519860537/0.9923905255697691/,6.0732910370347257e-05/0.007548741519860537/0.9923905255697691/,2/
0,0.0009248493347388349/0.47734987464251766/0.5217252760227435/,0.0009248493347388349/0.47734987464251766/0.5217252760227435/,2/
0,0.991200826547881/0.00879833620906315/8.3724305564085e-07/,0.991200826547881/0.00879833620906315/8.3724305564085e-07/,0/
1,0.9993455540510731/0.0006544378890425697/8.059884422148044e-09/,0.9993455540510731/0.0006544378890425697/8.059884422148044e-09/,0/
1,0.9998046669990432/0.00019498281566269584/3.501852941360362e-07/,0.9998046669990432/0.00019498281566269584/3.501852941360362e-07/,0/
1,4.8957299222137466e-08/0.0009546716778680343/0.9990452793648327/,4.8957299222137466e-08/0.0009546716778680343/0.9990452793648327/,2/
1,1.0881894875964288e-05/0.07147217949901664/0.9285169386061075/,1.0881894875964288e-05/0.07147217949901664/0.9285169386061075/,2/
1,0.008105636786758144/0.713288242816944/0.27860612039629784/,0.008105636786758144/0.713288242816944/0.27860612039629784/,1/
1,0.9992847956430206/0.0007151985404429483/5.816536431055433e-09/,0.9992847956430206/0.0007151985404429483/5.816536431055433e-09/,0/
1,0.9998918275039453/0.00010816740784219107/5.088212557824223e-09/,0.9998918275039453/0.00010816740784219107/5.088212557824223e-09/,0/
1,0.7983780918432984/0.19194698686097972/0.009674921295721868/,0.7983780918432984/0.19194698686097972/0.009674921295721868/,0/
1,0.600641392958976/0.3961021809927448/0.003256426048279112/,0.600641392958976/0.3961021809927448/0.003256426048279112/,0/
1,0.004278153272549207/0.8523952678702199/0.14332657885723088/,0.004278153272549207/0.8523952678702199/0.14332657885723088/,1/
1,0.9285685510482653/0.07137680998137538/5.46389703593711e-05/,0.9285685510482653/0.07137680998137538/5.46389703593711e-05/,0/
1,0.03713556405816443/0.5929072044767558/0.36995723146507986/,0.03713556405816443/0.5929072044767558/0.36995723146507986/,1/
1,0.00035060298051806246/0.04809051052524594/0.9515588864942359/,0.00035060298051806246/0.04809051052524594/0.9515588864942359/,2/
1,0.06123355478198772/0.3248294644624137/0.6139369807555985/,0.06123355478198772/0.3248294644624137/0.6139369807555985/,2/
1,0.015703360058982672/0.6815105061727262/0.3027861337682911/,0.015703360058982672/0.6815105061727262/0.3027861337682911/,1/
1,0.0016996387098383496/0.5141654015728034/0.48413495971735826/,0.0016996387098383496/0.5141654015728034/0.48413495971735826/,1/
1,0.9935060391943807/0.006491930010226084/2.0307953931576614e-06/,0.9935060391943807/0.006491930010226084/2.0307953931576614e-06/,0/
1,0.8631529986900113/0.13315251953112456/0.003694481778864022/,0.8631529986900113/0.13315251953112456/0.003694481778864022/,0/
1,0.09683988156873408/0.536761741760591/0.36639837667067493/,0.09683988156873408/0.536761741760591/0.36639837667067493/,1/
1,0.06343609958880644/0.7603724909830529/0.17619140942814057/,0.06343609958880644/0.7603724909830529/0.17619140942814057/,1/
1,0.9999435010119433/5.649891255520451e-05/7.55015136862494e-11/,0.9999435010119433/5.649891255520451e-05/7.55015136862494e-11/,0/
1,0.9734224559808691/0.02584357512715261/0.0007339688919784368/,0.9734224559808691/0.02584357512715261/0.0007339688919784368/,0/
1,0.7748446472941187/0.10703280717402552/0.11812254553185589/,0.7748446472941187/0.10703280717402552/0.11812254553185589/,0/
1,0.0012728726614856056/0.02966632147672547/0.969060805861789/,0.0012728726614856056/0.02966632147672547/0.969060805861789/,2/
1,0.007450152989906293/0.2916901701532421/0.7008596768568516/,0.007450152989906293/0.2916901701532421/0.7008596768568516/,2/
1,0.9955184914686144/0.0044813418148217455/1.6671656374760253e-07/,0.9955184914686144/0.0044813418148217455/1.6671656374760253e-07/,0/
1,0.9999999834505979/1.65494016301976e-08/5.491631435258413e-16/,0.9999999834505979/1.65494016301976e-08/5.491631435258413e-16/,0/
1,0.9999859145741192/1.4081323664078265e-05/4.1022167503954524e-09/,0.9999859145741192/1.4081323664078265e-05/4.1022167503954524e-09/,0/
1,7.39648947236067e-06/0.012048632775291645/0.9879439707352361/,7.39648947236067e-06/0.012048632775291645/0.9879439707352361/,2/
1,0.1692842452546642/0.8101768129570537/0.02053894178828223/,0.1692842452546642/0.8101768129570537/0.02053894178828223/,1/
1,0.9999992046821137/7.953178806427998e-07/5.6389524067735354e-15/,0.9999992046821137/7.953178806427998e-07/5.6389524067735354e-15/,0/
1,0.8787427202925678/0.10283077888183527/0.018426500825596947/,0.8787427202925678/0.10283077888183527/0.018426500825596947/,0/
1,0.024011380495920335/0.07624109377877378/0.899747525725306/,0.024011380495920335/0.07624109377877378/0.899747525725306/,2/
1,0.006097354996792785/0.04796193927243714/0.94594070573077/,0.006097354996792785/0.04796193927243714/0.94594070573077/,2/
1,0.00545154286400649/0.6310653739025638/0.36348308323342976/,0.00545154286400649/0.6310653739025638/0.36348308323342976/,1/
1,0.9995979403095584/0.00040203628731232024/2.3403129314833394e-08/,0.9995979403095584/0.00040203628731232024/2.3403129314833394e-08/,0/
1,0.9988514209813529/0.0011037149096399337/4.486410900706139e-05/,0.9988514209813529/0.0011037149096399337/4.486410900706139e-05/,0/
1,0.046969919113566454/0.05244791295132412/0.9005821679351095/,0.046969919113566454/0.05244791295132412/0.9005821679351095/,2/
1,4.4574965155325215e-08/0.0006583738448900455/0.9993415815801447/,4.4574965155325215e-08/0.0006583738448900455/0.9993415815801447/,2/
1,0.03160401571081529/0.37903983797711865/0.5893561463120661/,0.03160401571081529/0.37903983797711865/0.5893561463120661/,2/
1,0.9673555645593575/0.03251220753935115/0.00013222790129142705/,0.9673555645593575/0.03251220753935115/0.00013222790129142705/,0/
1,0.7564357908435867/0.18331577428369522/0.06024843487271806/,0.7564357908435867/0.18331577428369522/0.06024843487271806/,0/
1,0.008910514981620918/0.049909912117148326/0.9411795729012307/,0.008910514981620918/0.049909912117148326/0.9411795729012307/,2/
1,0.0008543569035591727/0.06347137880740468/0.9356742642890361/,0.0008543569035591727/0.06347137880740468/0.9356742642890361/,2/
1,0.0026345603741830563/0.31050981334577354/0.6868556262800434/,0.0026345603741830563/0.31050981334577354/0.6868556262800434/,2/
1,0.9999412854132603/5.871439980527514e-05/1.8693428243660782e-10/,0.9999412854132603/5.871439980527514e-05/1.8693428243660782e-10/,0/
1,0.9991619280808496/0.0008357942385325061/2.2776806179213115e-06/,0.9991619280808496/0.0008357942385325061/2.2776806179213115e-06/,0/
1,8.803355246660678e-06/0.0020196552750497395/0.9979715413697036/,8.803355246660678e-06/0.0020196552750497395/0.9979715413697036/,2/
1,9.390746481587533e-07/0.010225489913513512/0.9897735710118384/,9.390746481587533e-07/0.010225489913513512/0.9897735710118384/,2/
1,0.007276881751103135/0.5874973831401116/0.40522573510878523/,0.007276881751103135/0.5874973831401116/0.40522573510878523/,1/
1,0.999995891302902/4.1086967246279145e-06/3.735637718052431e-13/,0.999995891302902/4.1086967246279145e-06/3.735637718052431e-13/,0/
1,0.997548413682036/0.0024498109719241355/1.7753460399306484e-06/,0.997548413682036/0.0024498109719241355/1.7753460399306484e-06/,0/
1,0.8496939001683336/0.09389677811355794/0.05640932171810843/,0.8496939001683336/0.09389677811355794/0.05640932171810843/,0/
1,6.981901143429013e-06/0.008974082191266533/0.99101893590759/,6.981901143429013e-06/0.008974082191266533/0.99101893590759/,2/
1,0.00740321465022379/0.7570232800819562/0.23557350526782/,0.00740321465022379/0.7570232800819562/0.23557350526782/,1/
1,1.5970868576395243e-13/0.00010094103138067564/0.9998990589684597/,1.5970868576395243e-13/0.00010094103138067564/0.9998990589684597/,2/
1,3.70378539696988e-13/0.00013203490768336844/0.9998679650919462/,3.70378539696988e-13/0.00013203490768336844/0.9998679650919462/,2/
1,6.881855829509389e-11/0.0010514567427432032/0.9989485431884382/,6.881855829509389e-11/0.0010514567427432032/0.9989485431884382/,2/
1,0.7366986532540837/0.26197520124522866/0.0013261455006875573/,0.7366986532540837/0.26197520124522866/0.0013261455006875573/,0/
1,0.08610392579629333/0.8959383258285497/0.01795774837515696/,0.08610392579629333/0.8959383258285497/0.01795774837515696/,1/
1,0.8870518291124692/0.11282985433064588/0.00011831655688500761/,0.8870518291124692/0.11282985433064588/0.00011831655688500761/,0/
1,0.9954653144030118/0.004508015761673175/2.6669835315052833e-05/,0.9954653144030118/0.004508015761673175/2.6669835315052833e-05/,0/
1,0.7866503574157143/0.11622760513697511/0.09712203744731045/,0.7866503574157143/0.11622760513697511/0.09712203744731045/,0/
1,0.01492618192159868/0.13635394862513253/0.8487198694532687/,0.01492618192159868/0.13635394862513253/0.8487198694532687/,2/
1,0.09963956258379542/0.8589311188608494/0.04142931855535524/,0.09963956258379542/0.8589311188608494/0.04142931855535524/,1/
1,1.7488647304853739e-06/0.0726000774368512/0.9273981736984184/,1.7488647304853739e-06/0.0726000774368512/0.9273981736984184/,2/
1,0.999995954477518/4.045518596935057e-06/3.885083137623981e-12/,0.999995954477518/4.045518596935057e-06/3.885083137623981e-12/,0/
1,0.9999999713965314/2.8603466017061306e-08/2.4138462954783454e-15/,0.9999999713965314/2.8603466017061306e-08/2.4138462954783454e-15/,0/
