Real_Goal,Cost,Prob,Results
0,0.9958886753944387/0.003990372086711633/0.00012095251884984578/,0.9958886753944387/0.003990372086711633/0.00012095251884984578/,0/
0,0.9648900833116375/0.03425680772198972/0.0008531089663727022/,0.9648900833116375/0.03425680772198972/0.0008531089663727022/,0/
0,0.9614741259531349/0.03852088989462744/4.984152237705617e-06/,0.9614741259531349/0.03852088989462744/4.984152237705617e-06/,0/
0,0.9997401579071764/0.00025984168561347097/4.0721021151207777e-10/,0.9997401579071764/0.00025984168561347097/4.0721021151207777e-10/,0/
0,0.6722310343989601/0.31921108893022543/0.008557876670814347/,0.6722310343989601/0.31921108893022543/0.008557876670814347/,0/
0,0.22928842608446856/0.6858239150568052/0.08488765885872622/,0.22928842608446856/0.6858239150568052/0.08488765885872622/,1/
0,0.767988995151501/0.22978074525495948/0.002230259593539548/,0.767988995151501/0.22978074525495948/0.002230259593539548/,0/
0,0.9399433418590698/0.059958569854186995/9.80882867432068e-05/,0.9399433418590698/0.059958569854186995/9.80882867432068e-05/,0/
0,0.6566839415560205/0.3427485346516423/0.0005675237923370964/,0.6566839415560205/0.3427485346516423/0.0005675237923370964/,0/
0,0.9997559616490918/0.00024243461420351103/1.6037367046644028e-06/,0.9997559616490918/0.00024243461420351103/1.6037367046644028e-06/,0/
0,0.9203733370262924/0.05396297058312788/0.02566369239057957/,0.9203733370262924/0.05396297058312788/0.02566369239057957/,0/
0,0.21309933212389948/0.5367835317993878/0.25011713607671276/,0.21309933212389948/0.5367835317993878/0.25011713607671276/,1/
0,0.8608924233820449/0.13869688467183738/0.00041069194611776907/,0.8608924233820449/0.13869688467183738/0.00041069194611776907/,0/
0,0.9978387435454397/0.0021604941933625653/7.62261197777033e-07/,0.9978387435454397/0.0021604941933625653/7.62261197777033e-07/,0/
0,0.9899438562637874/0.009853386982578205/0.0002027567536343422/,0.9899438562637874/0.009853386982578205/0.0002027567536343422/,0/
0,0.992316557585124/0.0076139239690033835/6.951844587259506e-05/,0.992316557585124/0.0076139239690033835/6.951844587259506e-05/,0/
0,0.940370322084133/0.05921264367363783/0.0004170342422291663/,0.940370322084133/0.05921264367363783/0.0004170342422291663/,0/
0,0.9808568820080952/0.019137003152719854/6.114839184907469e-06/,0.9808568820080952/0.019137003152719854/6.114839184907469e-06/,0/
0,0.941100930934721/0.05889691598581207/2.1530794669827103e-06/,0.941100930934721/0.05889691598581207/2.1530794669827103e-06/,0/
0,0.9992230192852389/0.0007754668285568907/1.5138862042815624e-06/,0.9992230192852389/0.0007754668285568907/1.5138862042815624e-06/,0/
0,0.9974328003592869/0.0025536366336013886/1.3563007111602044e-05/,0.9974328003592869/0.0025536366336013886/1.3563007111602044e-05/,0/
0,0.9691562472224013/0.03076929869850726/7.4454079091607e-05/,0.9691562472224013/0.03076929869850726/7.4454079091607e-05/,0/
0,0.9999648554353778/3.5140865325909064e-05/3.6992963695534205e-09/,0.9999648554353778/3.5140865325909064e-05/3.6992963695534205e-09/,0/
0,0.9997872149571495/0.0002127829936604985/2.049189906753541e-09/,0.9997872149571495/0.0002127829936604985/2.049189906753541e-09/,0/
0,0.5119437603550692/0.4856608178152065/0.0023954218297243513/,0.5119437603550692/0.4856608178152065/0.0023954218297243513/,0/
0,0.9995280161549811/0.0004706397960084291/1.3440490105927785e-06/,0.9995280161549811/0.0004706397960084291/1.3440490105927785e-06/,0/
0,0.9998667497202778/0.00013297585111310254/2.7442860910879263e-07/,0.9998667497202778/0.00013297585111310254/2.7442860910879263e-07/,0/
0,0.9993438371209212/0.0006541008187621327/2.0620603165929122e-06/,0.9993438371209212/0.0006541008187621327/2.0620603165929122e-06/,0/
0,0.9986502349342778/0.001349593877242554/1.7118847961504484e-07/,0.9986502349342778/0.001349593877242554/1.7118847961504484e-07/,0/
0,0.9998573444103668/0.0001425246350323253/1.3095460075055312e-07/,0.9998573444103668/0.0001425246350323253/1.3095460075055312e-07/,0/
0,0.9999974294774765/2.5673002163346097e-06/3.222307263135818e-09/,0.9999974294774765/2.5673002163346097e-06/3.222307263135818e-09/,0/
0,0.9999967334143558/3.2538634615281727e-06/1.2722182659135294e-08/,0.9999967334143558/3.2538634615281727e-06/1.2722182659135294e-08/,0/
0,0.9999746826597955/2.5074352227266275e-05/2.4298797736862117e-07/,0.9999746826597955/2.5074352227266275e-05/2.4298797736862117e-07/,0/
0,0.9980782421208837/0.0017380924985674479/0.00018366538054890447/,0.9980782421208837/0.0017380924985674479/0.00018366538054890447/,0/
0,0.3836266086292567/0.48806895425610797/0.12830443711463532/,0.3836266086292567/0.48806895425610797/0.12830443711463532/,1/
0,0.9945321591389376/0.0046507914991195665/0.0008170493619430631/,0.9945321591389376/0.0046507914991195665/0.0008170493619430631/,0/
0,0.47679030697829405/0.1191988026853588/0.4040108903363471/,0.47679030697829405/0.1191988026853588/0.4040108903363471/,0/
0,0.0010092404144720019/0.925499409331852/0.07349135025367587/,0.0010092404144720019/0.925499409331852/0.07349135025367587/,1/
0,0.08131110563026546/0.8284205643939111/0.09026832997582343/,0.08131110563026546/0.8284205643939111/0.09026832997582343/,1/
0,0.9999999715323421/2.845919632522479e-08/8.461562206274126e-12/,0.9999999715323421/2.845919632522479e-08/8.461562206274126e-12/,0/
0,0.9999998862503899/6.776544881201939e-08/4.5984161305551934e-08/,0.9999998862503899/6.776544881201939e-08/4.5984161305551934e-08/,0/
0,0.9995243461844152/0.0003708825018975368/0.00010477131368739743/,0.9995243461844152/0.0003708825018975368/0.00010477131368739743/,0/
0,0.9378505244755355/0.0621442257626869/5.249761777574172e-06/,0.9378505244755355/0.0621442257626869/5.249761777574172e-06/,0/
0,0.9599598016811097/0.040035130382574564/5.067936315684876e-06/,0.9599598016811097/0.040035130382574564/5.067936315684876e-06/,0/
0,0.6814794938503649/0.3162638363883173/0.002256669761317717/,0.6814794938503649/0.3162638363883173/0.002256669761317717/,0/
0,0.9532383430353992/0.04377837303218498/0.002983283932415785/,0.9532383430353992/0.04377837303218498/0.002983283932415785/,0/
0,0.9904239408979988/0.008832694314779283/0.0007433647872219629/,0.9904239408979988/0.008832694314779283/0.0007433647872219629/,0/
0,0.96784012878999/0.028314128633929198/0.0038457425760808285/,0.96784012878999/0.028314128633929198/0.0038457425760808285/,0/
0,0.3195257950362494/0.6793006206652417/0.0011735842985088635/,0.3195257950362494/0.6793006206652417/0.0011735842985088635/,1/
0,0.9711364458922094/0.02882190548649989/4.16486212908715e-05/,0.9711364458922094/0.02882190548649989/4.16486212908715e-05/,0/
0,0.9999404151531378/5.9547529878933514e-05/3.731698313116492e-08/,0.9999404151531378/5.9547529878933514e-05/3.731698313116492e-08/,0/
0,0.9999952035498112/4.795298768035303e-06/1.1514206752472473e-09/,0.9999952035498112/4.795298768035303e-06/1.1514206752472473e-09/,0/
0,0.9997469500563699/0.00025263207390296597/4.1786972703234097e-07/,0.9997469500563699/0.00025263207390296597/4.1786972703234097e-07/,0/
0,0.9717884355927244/0.028178122107685628/3.3442299589836584e-05/,0.9717884355927244/0.028178122107685628/3.3442299589836584e-05/,0/
0,0.9999999894325587/1.0567321727114049e-08/1.1944237198290726e-13/,0.9999999894325587/1.0567321727114049e-08/1.1944237198290726e-13/,0/
0,0.9999390322930549/5.9210664350040764e-05/1.7570425950097365e-06/,0.9999390322930549/5.9210664350040764e-05/1.7570425950097365e-06/,0/
0,0.9995708031306452/0.0004263959021359409/2.8009672189625846e-06/,0.9995708031306452/0.0004263959021359409/2.8009672189625846e-06/,0/
0,0.9653228689312037/0.033989668954276894/0.0006874621145193647/,0.9653228689312037/0.033989668954276894/0.0006874621145193647/,0/
0,0.989946138485448/0.010042627251089545/1.1234263462542436e-05/,0.989946138485448/0.010042627251089545/1.1234263462542436e-05/,0/
0,0.9683101630483958/0.031118562239631845/0.0005712747119724264/,0.9683101630483958/0.031118562239631845/0.0005712747119724264/,0/
0,0.9990224965055708/0.0008824415380785041/9.506195635055242e-05/,0.9990224965055708/0.0008824415380785041/9.506195635055242e-05/,0/
0,0.9599630534228354/0.03213259154580402/0.007904355031360366/,0.9599630534228354/0.03213259154580402/0.007904355031360366/,0/
0,0.7409508545993329/0.258831372280657/0.00021777312001017515/,0.7409508545993329/0.258831372280657/0.00021777312001017515/,0/
0,0.697775736963484/0.302201190143217/2.3072893299057682e-05/,0.697775736963484/0.302201190143217/2.3072893299057682e-05/,0/
0,0.9744321123999123/0.01911338140982002/0.00645450619026777/,0.9744321123999123/0.01911338140982002/0.00645450619026777/,0/
0,0.9799275615165214/0.010113789266513679/0.009958649216964849/,0.9799275615165214/0.010113789266513679/0.009958649216964849/,0/
0,0.07848772800992955/0.6516699367280749/0.26984233526199547/,0.07848772800992955/0.6516699367280749/0.26984233526199547/,1/
0,0.09404613536973729/0.9048074250804016/0.0011464395498609822/,0.09404613536973729/0.9048074250804016/0.0011464395498609822/,1/
0,0.9660292045760819/0.03396839595041593/2.399473502245388e-06/,0.9660292045760819/0.03396839595041593/2.399473502245388e-06/,0/
0,0.9997625180085248/0.00023475800299764172/2.7239884774388792e-06/,0.9997625180085248/0.00023475800299764172/2.7239884774388792e-06/,0/
0,0.9934697852496948/0.006435157505169299/9.505724513576722e-05/,0.9934697852496948/0.006435157505169299/9.505724513576722e-05/,0/
0,0.9969963120861177/0.0029933137847712636/1.0374129110975177e-05/,0.9969963120861177/0.0029933137847712636/1.0374129110975177e-05/,0/
0,0.8805676016109365/0.11942276962635984/9.628762703786451e-06/,0.8805676016109365/0.11942276962635984/9.628762703786451e-06/,0/
0,0.9996851000896732/0.00031489966863163877/2.4169511463239174e-10/,0.9996851000896732/0.00031489966863163877/2.4169511463239174e-10/,0/
0,0.9957255910159291/0.004224591258304576/4.981772576624726e-05/,0.9957255910159291/0.004224591258304576/4.981772576624726e-05/,0/
0,0.8950087617820848/0.10272212922300165/0.0022691089949134946/,0.8950087617820848/0.10272212922300165/0.0022691089949134946/,0/
0,0.9992750955830443/0.0007244569123343786/4.475046212962529e-07/,0.9992750955830443/0.0007244569123343786/4.475046212962529e-07/,0/
0,0.9925646607076295/0.007433927772761041/1.41151960946681e-06/,0.9925646607076295/0.007433927772761041/1.41151960946681e-06/,0/
0,0.9664862941164861/0.033511148015988965/2.557867524864382e-06/,0.9664862941164861/0.033511148015988965/2.557867524864382e-06/,0/
0,0.8345406872695555/0.16371819468111468/0.0017411180493299198/,0.8345406872695555/0.16371819468111468/0.0017411180493299198/,0/
0,0.9999312517946943/6.80263272617309e-05/7.218780439892864e-07/,0.9999312517946943/6.80263272617309e-05/7.218780439892864e-07/,0/
0,0.9999993539566024/6.445384250705227e-07/1.5049726167176352e-09/,0.9999993539566024/6.445384250705227e-07/1.5049726167176352e-09/,0/
0,0.9998706416839289/0.00012873527373896524/6.230423320617893e-07/,0.9998706416839289/0.00012873527373896524/6.230423320617893e-07/,0/
0,0.9998060347346964/0.00019374377441165144/2.2149089186297758e-07/,0.9998060347346964/0.00019374377441165144/2.2149089186297758e-07/,0/
0,0.9988850468477517/0.001105311138733501/9.642013514848812e-06/,0.9988850468477517/0.001105311138733501/9.642013514848812e-06/,0/
0,0.9906961090769428/0.009040994243808961/0.00026289667924823056/,0.9906961090769428/0.009040994243808961/0.00026289667924823056/,0/
0,0.9972100047755302/0.0027630015170486914/2.6993707421108106e-05/,0.9972100047755302/0.0027630015170486914/2.6993707421108106e-05/,0/
0,0.7615445411476283/0.2377241450817122/0.0007313137706593736/,0.7615445411476283/0.2377241450817122/0.0007313137706593736/,0/
0,0.9706826573035153/0.02931427395020897/3.0687462757047926e-06/,0.9706826573035153/0.02931427395020897/3.0687462757047926e-06/,0/
0,0.9985842085201103/0.001404130493549022/1.166098634051023e-05/,0.9985842085201103/0.001404130493549022/1.166098634051023e-05/,0/
0,0.9999294223575541/6.841177159214389e-05/2.1658708537675215e-06/,0.9999294223575541/6.841177159214389e-05/2.1658708537675215e-06/,0/
0,0.9999409639479844/5.6904570225380284e-05/2.131481790330296e-06/,0.9999409639479844/5.6904570225380284e-05/2.131481790330296e-06/,0/
0,0.9999489126683951/5.022449563095331e-05/8.628359740145928e-07/,0.9999489126683951/5.022449563095331e-05/8.628359740145928e-07/,0/
0,0.9991813290174523/0.0008159045880085059/2.766394539284118e-06/,0.9991813290174523/0.0008159045880085059/2.766394539284118e-06/,0/
1,0.9984518906156048/0.0015400905943390403/8.01879005617099e-06/,0.9984518906156048/0.0015400905943390403/8.01879005617099e-06/,0/
1,0.9999999999779132/2.0882766527483196e-11/1.2038193270351826e-12/,0.9999999999779132/2.0882766527483196e-11/1.2038193270351826e-12/,0/
1,0.9997430961180938/4.1033071637188955e-06/0.00025280057474252117/,0.9997430961180938/4.1033071637188955e-06/0.00025280057474252117/,0/
1,0.0002069136490747741/0.08902606687896497/0.9107670194719603/,0.0002069136490747741/0.08902606687896497/0.9107670194719603/,2/
1,0.009286217907560679/0.9112185708888763/0.07949521120356294/,0.009286217907560679/0.9112185708888763/0.07949521120356294/,1/
1,0.9999999163793082/8.35855958394491e-08/3.509601395081051e-11/,0.9999999163793082/8.35855958394491e-08/3.509601395081051e-11/,0/
1,0.9999999999755014/2.3685301864559346e-11/8.133976488576728e-13/,0.9999999999755014/2.3685301864559346e-11/8.133976488576728e-13/,0/
1,0.9999999980000092/1.5626360340807146e-09/4.373549030095181e-10/,0.9999999980000092/1.5626360340807146e-09/4.373549030095181e-10/,0/
1,0.1745253373577061/0.4505428582780574/0.37493180436423656/,0.1745253373577061/0.4505428582780574/0.37493180436423656/,1/
1,0.823400838638143/0.17466646979302583/0.001932691568831245/,0.823400838638143/0.17466646979302583/0.001932691568831245/,0/
1,0.02517252864640165/0.9343115433166523/0.04051592803694605/,0.02517252864640165/0.9343115433166523/0.04051592803694605/,1/
1,0.8071200542315398/0.1457946552813109/0.04708529048714932/,0.8071200542315398/0.1457946552813109/0.04708529048714932/,0/
1,0.9999247658252317/4.899461719821543e-05/2.623955756998662e-05/,0.9999247658252317/4.899461719821543e-05/2.623955756998662e-05/,0/
1,0.2394178268998776/0.39560372297910423/0.36497845012101826/,0.2394178268998776/0.39560372297910423/0.36497845012101826/,1/
1,0.0025632360201669944/0.9205089957982698/0.07692776818156298/,0.0025632360201669944/0.9205089957982698/0.07692776818156298/,1/
1,0.4449521957356485/0.5247059740290098/0.0303418302353417/,0.4449521957356485/0.5247059740290098/0.0303418302353417/,1/
1,0.994100966838382/0.005561619250264238/0.0003374139113538254/,0.994100966838382/0.005561619250264238/0.0003374139113538254/,0/
1,0.7402183921601038/0.19177195329910457/0.06800965454079176/,0.7402183921601038/0.19177195329910457/0.06800965454079176/,0/
1,0.0016777913805730163/0.5815384650210808/0.4167837435983463/,0.0016777913805730163/0.5815384650210808/0.4167837435983463/,1/
1,8.284830631618359e-05/0.40738996755172135/0.5925271841419624/,8.284830631618359e-05/0.40738996755172135/0.5925271841419624/,2/
1,0.004083306603533508/0.906468705678935/0.08944798771753153/,0.004083306603533508/0.906468705678935/0.08944798771753153/,1/
1,0.9235979642810696/0.010400411133026671/0.06600162458590386/,0.9235979642810696/0.010400411133026671/0.06600162458590386/,0/
1,0.06366439149310493/0.03218933675715697/0.9041462717497382/,0.06366439149310493/0.03218933675715697/0.9041462717497382/,2/
1,3.9995724995842785e-05/0.261114484305209/0.7388455199697952/,3.9995724995842785e-05/0.261114484305209/0.7388455199697952/,2/
1,1.0351286423779337e-05/0.047162134456902115/0.9528275142566741/,1.0351286423779337e-05/0.047162134456902115/0.9528275142566741/,2/
1,0.4354335710563361/0.16068591399850563/0.40388051494515825/,0.4354335710563361/0.16068591399850563/0.40388051494515825/,0/
1,0.9999989103609801/5.290597074000497e-07/5.605793126302366e-07/,0.9999989103609801/5.290597074000497e-07/5.605793126302366e-07/,0/
1,0.9987590175783714/0.00031873694646189764/0.0009222454751666266/,0.9987590175783714/0.00031873694646189764/0.0009222454751666266/,0/
1,0.0008619543249678271/0.37353208757707895/0.6256059580979532/,0.0008619543249678271/0.37353208757707895/0.6256059580979532/,2/
1,0.0009513267434075421/0.9358627444144234/0.06318592884216907/,0.0009513267434075421/0.9358627444144234/0.06318592884216907/,1/
1,0.9999678446135901/3.1729083238566634e-05/4.263031711878899e-07/,0.9999678446135901/3.1729083238566634e-05/4.263031711878899e-07/,0/
1,0.9999067527795723/5.007618002170968e-05/4.3171040406109635e-05/,0.9999067527795723/5.007618002170968e-05/4.3171040406109635e-05/,0/
1,0.05304958636948444/0.3773644009955682/0.5695860126349472/,0.05304958636948444/0.3773644009955682/0.5695860126349472/,2/
1,0.0002388691586662767/0.185113681423876/0.8146474494174577/,0.0002388691586662767/0.185113681423876/0.8146474494174577/,2/
1,0.0007555475949560901/0.849597861868848/0.14964659053619597/,0.0007555475949560901/0.849597861868848/0.14964659053619597/,1/
1,0.9988800616843899/0.0005529547686027123/0.0005669835470073212/,0.9988800616843899/0.0005529547686027123/0.0005669835470073212/,0/
1,0.8943564532476351/0.012117208520072552/0.09352633823229231/,0.8943564532476351/0.012117208520072552/0.09352633823229231/,0/
1,0.14963919152225807/0.1876617543262223/0.6626990541515196/,0.14963919152225807/0.1876617543262223/0.6626990541515196/,2/
1,8.23618706217658e-05/0.1304475710689356/0.8694700670604426/,8.23618706217658e-05/0.1304475710689356/0.8694700670604426/,2/
1,0.00026341110095533466/0.6565121325140536/0.34322445638499094/,0.00026341110095533466/0.6565121325140536/0.34322445638499094/,1/
1,0.9990273928495245/0.0005844374249991456/0.0003881697254765207/,0.9990273928495245/0.0005844374249991456/0.0003881697254765207/,0/
1,0.872261613020229/0.06264318545119425/0.0650952015285768/,0.872261613020229/0.06264318545119425/0.0650952015285768/,0/
1,0.0007395923127021036/0.7005864784929079/0.29867392919439/,0.0007395923127021036/0.7005864784929079/0.29867392919439/,1/
1,0.003678566908644578/0.74675074064413/0.24957069244722538/,0.003678566908644578/0.74675074064413/0.24957069244722538/,1/
1,0.07008613309977584/0.9160825039227742/0.01383136297744993/,0.07008613309977584/0.9160825039227742/0.01383136297744993/,1/
1,0.9755486410207417/0.023878703274846008/0.0005726557044124259/,0.9755486410207417/0.023878703274846008/0.0005726557044124259/,0/
1,0.7439463126454138/0.15851342093702844/0.09754026641755767/,0.7439463126454138/0.15851342093702844/0.09754026641755767/,0/
1,0.29581921450409304/0.12371801501523813/0.5804627704806687/,0.29581921450409304/0.12371801501523813/0.5804627704806687/,2/
1,0.04978690742967851/0.5993210230696487/0.35089206950067275/,0.04978690742967851/0.5993210230696487/0.35089206950067275/,1/
1,0.012113680980805232/0.797861191078778/0.19002512794041676/,0.012113680980805232/0.797861191078778/0.19002512794041676/,1/
1,0.00580475632047314/0.705225735735806/0.2889695079437209/,0.00580475632047314/0.705225735735806/0.2889695079437209/,1/
1,0.9680668368622648/0.01812462081030944/0.013808542327425802/,0.9680668368622648/0.01812462081030944/0.013808542327425802/,0/
1,0.9916442831904697/0.006359207390278885/0.001996509419251343/,0.9916442831904697/0.006359207390278885/0.001996509419251343/,0/
1,0.0003465397746306836/0.6621187690233338/0.3375346912020355/,0.0003465397746306836/0.6621187690233338/0.3375346912020355/,1/
1,0.0005780272164810598/0.9835229674959323/0.015899005287586695/,0.0005780272164810598/0.9835229674959323/0.015899005287586695/,1/
1,0.992080850584171/0.007867441337990505/5.170807783863832e-05/,0.992080850584171/0.007867441337990505/5.170807783863832e-05/,0/
1,0.9952607415734251/0.00457962341042726/0.00015963501614773922/,0.9952607415734251/0.00457962341042726/0.00015963501614773922/,0/
1,0.9644962923036078/0.03469097356674108/0.0008127341296510509/,0.9644962923036078/0.03469097356674108/0.0008127341296510509/,0/
1,0.12988399193575106/0.8636956018850984/0.00642040617915053/,0.12988399193575106/0.8636956018850984/0.00642040617915053/,1/
1,0.7831060952365076/0.2162651948312895/0.00062870993220286/,0.7831060952365076/0.2162651948312895/0.00062870993220286/,0/
1,0.04849080126664678/0.9434282046892469/0.008080994044106357/,0.04849080126664678/0.9434282046892469/0.008080994044106357/,1/
1,0.24603348752827264/0.7495785225864829/0.004387989885244459/,0.24603348752827264/0.7495785225864829/0.004387989885244459/,1/
1,0.004462809223377565/0.9951835945583856/0.0003535962182367759/,0.004462809223377565/0.9951835945583856/0.0003535962182367759/,1/
1,0.9985282788850771/0.0008505998044288017/0.0006211213104942109/,0.9985282788850771/0.0008505998044288017/0.0006211213104942109/,0/
1,0.051784018184451386/0.8953116535128088/0.05290432830273979/,0.051784018184451386/0.8953116535128088/0.05290432830273979/,1/
1,0.41124399491977864/0.5883327035131211/0.00042330156710030704/,0.41124399491977864/0.5883327035131211/0.00042330156710030704/,1/
