Real_Goal,Cost,Prob,Results
0,0.8411390966813039/0.07878361679640568/0.08007728652229044/,0.8411390966813039/0.07878361679640568/0.08007728652229044/,0/
0,0.002272034635951619/0.4864576900168842/0.5112702753471641/,0.002272034635951619/0.4864576900168842/0.5112702753471641/,2/
0,0.048167966232609334/0.8955984711398188/0.056233562627571815/,0.048167966232609334/0.8955984711398188/0.056233562627571815/,1/
0,0.3940054379777435/0.5915595300167045/0.014435032005551938/,0.3940054379777435/0.5915595300167045/0.014435032005551938/,1/
0,0.17919037321223724/0.742887678166221/0.07792194862154177/,0.17919037321223724/0.742887678166221/0.07792194862154177/,1/
0,0.294911958186265/0.6057726223759624/0.09931541943777256/,0.294911958186265/0.6057726223759624/0.09931541943777256/,1/
0,0.13775996379300856/0.817823134569705/0.04441690163728626/,0.13775996379300856/0.817823134569705/0.04441690163728626/,1/
0,0.29400105913845936/0.7055308250302749/0.000468115831265699/,0.29400105913845936/0.7055308250302749/0.000468115831265699/,1/
0,0.33160193766420565/0.6678809901485558/0.0005170721872386051/,0.33160193766420565/0.6678809901485558/0.0005170721872386051/,1/
0,0.041756483520285964/0.9054203890855551/0.05282312739415896/,0.041756483520285964/0.9054203890855551/0.05282312739415896/,1/
0,0.9184660899451518/0.08112442146835837/0.00040948858648980616/,0.9184660899451518/0.08112442146835837/0.00040948858648980616/,0/
0,0.1385548821153482/0.8254291609669477/0.03601595691770413/,0.1385548821153482/0.8254291609669477/0.03601595691770413/,1/
0,0.14603761370596263/0.8503636189024736/0.003598767391563639/,0.14603761370596263/0.8503636189024736/0.003598767391563639/,1/
0,0.16080207844919622/0.8300915758240496/0.009106345726754232/,0.16080207844919622/0.8300915758240496/0.009106345726754232/,1/
0,0.7809569860982519/0.21864593066248822/0.0003970832392597581/,0.7809569860982519/0.21864593066248822/0.0003970832392597581/,0/
0,0.9852199234540691/0.01470800009580026/7.207645013077028e-05/,0.9852199234540691/0.01470800009580026/7.207645013077028e-05/,0/
0,0.9980572670513428/0.0019413845038938724/1.3484447635066648e-06/,0.9980572670513428/0.0019413845038938724/1.3484447635066648e-06/,0/
0,0.9930500441770764/0.006783389636045969/0.00016656618687755582/,0.9930500441770764/0.006783389636045969/0.00016656618687755582/,0/
0,0.887917320142417/0.10885584829215447/0.0032268315654286174/,0.887917320142417/0.10885584829215447/0.0032268315654286174/,0/
0,0.8053175213999823/0.19352163009118994/0.0011608485088277069/,0.8053175213999823/0.19352163009118994/0.0011608485088277069/,0/
0,0.9685219840227252/0.030994930273477068/0.00048308570379761563/,0.9685219840227252/0.030994930273477068/0.00048308570379761563/,0/
0,0.026922824183999067/0.7455607154206074/0.2275164603953935/,0.026922824183999067/0.7455607154206074/0.2275164603953935/,1/
0,0.060916583970816444/0.8977528083215984/0.041330607707585267/,0.060916583970816444/0.8977528083215984/0.041330607707585267/,1/
0,0.10106176570758664/0.896074511757506/0.0028637225349072842/,0.10106176570758664/0.896074511757506/0.0028637225349072842/,1/
0,0.9619335838243631/0.038027135114997584/3.9281060639423826e-05/,0.9619335838243631/0.038027135114997584/3.9281060639423826e-05/,0/
0,0.999919893790942/6.33044142039871e-05/1.6801794854187854e-05/,0.999919893790942/6.33044142039871e-05/1.6801794854187854e-05/,0/
0,0.999286295091736/0.0006298819395481501/8.382296871587748e-05/,0.999286295091736/0.0006298819395481501/8.382296871587748e-05/,0/
0,0.8445467351919813/0.14811534746186122/0.0073379173461574/,0.8445467351919813/0.14811534746186122/0.0073379173461574/,0/
0,0.9999562648222116/4.372488739000519e-05/1.029039833968113e-08/,0.9999562648222116/4.372488739000519e-05/1.029039833968113e-08/,0/
0,0.7136681955181254/0.2789372952824147/0.007394509199459969/,0.7136681955181254/0.2789372952824147/0.007394509199459969/,0/
0,0.11723850525110595/0.6180178314023026/0.2647436633465915/,0.11723850525110595/0.6180178314023026/0.2647436633465915/,1/
0,0.17757361512100306/0.8120232240674482/0.010403160811548805/,0.17757361512100306/0.8120232240674482/0.010403160811548805/,1/
0,0.7733377912058352/0.22664181772500516/2.0391069159732562e-05/,0.7733377912058352/0.22664181772500516/2.0391069159732562e-05/,0/
0,0.9993677451520744/0.0006322536310447111/1.2168806900520346e-09/,0.9993677451520744/0.0006322536310447111/1.2168806900520346e-09/,0/
0,0.91617853843116/0.06042565461507077/0.023395806953769187/,0.91617853843116/0.06042565461507077/0.023395806953769187/,0/
0,0.7924849958571333/0.15174876072735602/0.055766243415510786/,0.7924849958571333/0.15174876072735602/0.055766243415510786/,0/
0,0.4913296432232877/0.4685204920346704/0.04014986474204174/,0.4913296432232877/0.4685204920346704/0.04014986474204174/,0/
0,0.7985394942230863/0.2013520504285151/0.00010845534839849456/,0.7985394942230863/0.2013520504285151/0.00010845534839849456/,0/
0,0.988593239676438/0.011406660909918412/9.941364361810774e-08/,0.988593239676438/0.011406660909918412/9.941364361810774e-08/,0/
0,0.04557252395370651/0.7727976390227755/0.18162983702351787/,0.04557252395370651/0.7727976390227755/0.18162983702351787/,1/
0,0.04469824781118591/0.8194540298832237/0.13584772230559045/,0.04469824781118591/0.8194540298832237/0.13584772230559045/,1/
0,0.22055219179765737/0.7689031027837988/0.010544705418543885/,0.22055219179765737/0.7689031027837988/0.010544705418543885/,1/
0,0.7958685835405507/0.20269239472495248/0.0014390217344967672/,0.7958685835405507/0.20269239472495248/0.0014390217344967672/,0/
0,0.8529318894125063/0.14694362897246627/0.00012448161502760669/,0.8529318894125063/0.14694362897246627/0.00012448161502760669/,0/
0,0.9969637934455171/0.002696782884964238/0.0003394236695188078/,0.9969637934455171/0.002696782884964238/0.0003394236695188078/,0/
0,0.3836738881443305/0.487804488862228/0.12852162299344147/,0.3836738881443305/0.487804488862228/0.12852162299344147/,1/
0,0.07672919390303092/0.5719439120574197/0.3513268940395494/,0.07672919390303092/0.5719439120574197/0.3513268940395494/,1/
0,0.8397966837984374/0.15977875113195666/0.0004245650696058318/,0.8397966837984374/0.15977875113195666/0.0004245650696058318/,0/
0,0.9975323616316304/0.002467207072699435/4.3129567016111617e-07/,0.9975323616316304/0.002467207072699435/4.3129567016111617e-07/,0/
0,0.9530584253367916/0.0441927898717794/0.00274878479142881/,0.9530584253367916/0.0441927898717794/0.00274878479142881/,0/
0,0.8353959869990164/0.15674122293834092/0.007862790062642778/,0.8353959869990164/0.15674122293834092/0.007862790062642778/,0/
0,0.391278743364127/0.5887525824215564/0.019968674214316532/,0.391278743364127/0.5887525824215564/0.019968674214316532/,1/
0,0.6738289322007476/0.3256056875833838/0.0005653802158686607/,0.6738289322007476/0.3256056875833838/0.0005653802158686607/,0/
0,0.8835781519278045/0.11640695962618429/1.488844601108231e-05/,0.8835781519278045/0.11640695962618429/1.488844601108231e-05/,0/
0,0.9189628974377297/0.07657151167322693/0.004465590889043471/,0.9189628974377297/0.07657151167322693/0.004465590889043471/,0/
0,0.7823413605551894/0.16265549168691626/0.05500314775789429/,0.7823413605551894/0.16265549168691626/0.05500314775789429/,0/
0,0.684582876749332/0.30979896873870527/0.005618154511962773/,0.684582876749332/0.30979896873870527/0.005618154511962773/,0/
0,0.9999936543405145/6.343865413397274e-06/1.794072078883379e-09/,0.9999936543405145/6.343865413397274e-06/1.794072078883379e-09/,0/
0,0.9998292968877968/0.0001706075619649041/9.555023819334084e-08/,0.9998292968877968/0.0001706075619649041/9.555023819334084e-08/,0/
0,0.0871129756187419/0.9011732635560015/0.011713760825256677/,0.0871129756187419/0.9011732635560015/0.011713760825256677/,1/
0,0.9886693702142555/0.01123509235343361/9.553743231084327e-05/,0.9886693702142555/0.01123509235343361/9.553743231084327e-05/,0/
0,0.9840390445427422/0.015850046509880495/0.00011090894737733323/,0.9840390445427422/0.015850046509880495/0.00011090894737733323/,0/
0,0.9773425366458076/0.021250623787679224/0.0014068395665132155/,0.9773425366458076/0.021250623787679224/0.0014068395665132155/,0/
0,0.9678979471458734/0.03200167841741694/0.00010037443670957166/,0.9678979471458734/0.03200167841741694/0.00010037443670957166/,0/
0,0.9732737433207024/0.026235594647442524/0.0004906620318550593/,0.9732737433207024/0.026235594647442524/0.0004906620318550593/,0/
0,0.9997888641261874/0.0002043352404400824/6.800633372509023e-06/,0.9997888641261874/0.0002043352404400824/6.800633372509023e-06/,0/
0,0.9993460974278192/0.0006163856208122275/3.7516951368514206e-05/,0.9993460974278192/0.0006163856208122275/3.7516951368514206e-05/,0/
0,0.9994417392359961/0.0005423492933481042/1.5911470655714953e-05/,0.9994417392359961/0.0005423492933481042/1.5911470655714953e-05/,0/
0,0.9971174901306672/0.0027775929011152954/0.00010491696821753555/,0.9971174901306672/0.0027775929011152954/0.00010491696821753555/,0/
0,0.03875414157330397/0.7712343745284902/0.19001148389820582/,0.03875414157330397/0.7712343745284902/0.19001148389820582/,1/
0,0.3438939776515282/0.12315504709850682/0.5329509752499649/,0.3438939776515282/0.12315504709850682/0.5329509752499649/,2/
0,0.0016541292589835389/0.019557296968167232/0.9787885737728493/,0.0016541292589835389/0.019557296968167232/0.9787885737728493/,2/
0,0.000628988180393989/0.9015669008759334/0.09780411094367263/,0.000628988180393989/0.9015669008759334/0.09780411094367263/,1/
0,0.46467350715052713/0.5150433429601141/0.020283149889358743/,0.46467350715052713/0.5150433429601141/0.020283149889358743/,1/
0,0.9999999745474077/2.4217347977282698e-08/1.2352443304033323e-09/,0.9999999745474077/2.4217347977282698e-08/1.2352443304033323e-09/,0/
0,0.9999944410623092/5.1245901415586866e-06/4.3434754934338766e-07/,0.9999944410623092/5.1245901415586866e-06/4.3434754934338766e-07/,0/
0,0.9824798315439053/0.0157953407169945/0.0017248277391001903/,0.9824798315439053/0.0157953407169945/0.0017248277391001903/,0/
0,0.7929446389800724/0.20705349600044035/1.865019487251238e-06/,0.7929446389800724/0.20705349600044035/1.865019487251238e-06/,0/
0,0.9989077151445033/0.0010922663527994586/1.85026972601067e-08/,0.9989077151445033/0.0010922663527994586/1.85026972601067e-08/,0/
0,0.06020066214180478/0.9234238729003236/0.016375464957871594/,0.06020066214180478/0.9234238729003236/0.016375464957871594/,1/
0,0.6698906183090569/0.22335804489774724/0.10675133679319582/,0.6698906183090569/0.22335804489774724/0.10675133679319582/,0/
0,0.645603883415545/0.3242026302862091/0.03019348629824599/,0.645603883415545/0.3242026302862091/0.03019348629824599/,0/
0,0.15722381349550252/0.1337780762258325/0.708998110278665/,0.15722381349550252/0.1337780762258325/0.708998110278665/,2/
0,0.24603324053065917/0.7156079313454171/0.03835882812392367/,0.24603324053065917/0.7156079313454171/0.03835882812392367/,1/
0,0.6024048011868689/0.3947497979247661/0.0028454008883649004/,0.6024048011868689/0.3947497979247661/0.0028454008883649004/,0/
0,0.9838225451572378/0.01614195977600729/3.549506675471865e-05/,0.9838225451572378/0.01614195977600729/3.549506675471865e-05/,0/
0,0.9990795711842131/0.0009183147747150924/2.114041071722184e-06/,0.9990795711842131/0.0009183147747150924/2.114041071722184e-06/,0/
0,0.9919115960196043/0.007983057638322974/0.00010534634207272592/,0.9919115960196043/0.007983057638322974/0.00010534634207272592/,0/
0,0.95343960307466/0.04643930356775554/0.0001210933575844141/,0.95343960307466/0.04643930356775554/0.0001210933575844141/,0/
0,0.9999986629946592/1.327117811275412e-06/9.887529538663849e-09/,0.9999986629946592/1.327117811275412e-06/9.887529538663849e-09/,0/
0,0.99837492851488/0.00160884765566661/1.622382945363816e-05/,0.99837492851488/0.00160884765566661/1.622382945363816e-05/,0/
0,0.9610164108721403/0.03585223367851908/0.0031313554493408026/,0.9610164108721403/0.03585223367851908/0.0031313554493408026/,0/
0,0.8472245739426535/0.12323786407372873/0.02953756198361786/,0.8472245739426535/0.12323786407372873/0.02953756198361786/,0/
0,0.9394286106406231/0.060189543028028786/0.00038184633134804707/,0.9394286106406231/0.060189543028028786/0.00038184633134804707/,0/
0,0.9604237653023104/0.030434583752571777/0.009141650945117676/,0.9604237653023104/0.030434583752571777/0.009141650945117676/,0/
0,0.4817244875648243/0.11294793964755727/0.4053275727876185/,0.4817244875648243/0.11294793964755727/0.4053275727876185/,0/
0,0.20689455227910622/0.19186567812606978/0.6012397695948241/,0.20689455227910622/0.19186567812606978/0.6012397695948241/,2/
0,0.5354058652010938/0.46346876026878675/0.0011253745301194505/,0.5354058652010938/0.46346876026878675/0.0011253745301194505/,0/
0,0.9366584085761255/0.06331839996703006/2.3191456844402608e-05/,0.9366584085761255/0.06331839996703006/2.3191456844402608e-05/,0/
0,0.4022278212169871/0.4357929102339907/0.1619792685490222/,0.4022278212169871/0.4357929102339907/0.1619792685490222/,1/
0,0.3641082888262153/0.07460869789613855/0.5612830132776462/,0.3641082888262153/0.07460869789613855/0.5612830132776462/,2/
0,0.03221689375060045/0.7929952446493134/0.17478786160008625/,0.03221689375060045/0.7929952446493134/0.17478786160008625/,1/
0,0.017438217351796778/0.9810983671911065/0.0014634154570966455/,0.017438217351796778/0.9810983671911065/0.0014634154570966455/,1/
0,0.9883664849707936/0.011632328978004815/1.1860512013471212e-06/,0.9883664849707936/0.011632328978004815/1.1860512013471212e-06/,0/
0,0.9985248727664697/0.0014710365328838735/4.090700646424589e-06/,0.9985248727664697/0.0014710365328838735/4.090700646424589e-06/,0/
0,0.6485545726667792/0.3265226347071473/0.02492279262607346/,0.6485545726667792/0.3265226347071473/0.02492279262607346/,0/
0,0.9304659536309344/0.06548130771887944/0.004052738650186004/,0.9304659536309344/0.06548130771887944/0.004052738650186004/,0/
0,0.6233433627484237/0.37660658915134937/5.00481002268659e-05/,0.6233433627484237/0.37660658915134937/5.00481002268659e-05/,0/
0,0.9931561139899386/0.006843503495560225/3.825145010953937e-07/,0.9931561139899386/0.006843503495560225/3.825145010953937e-07/,0/
0,0.951247602172222/0.04808205419054182/0.0006703436372361704/,0.951247602172222/0.04808205419054182/0.0006703436372361704/,0/
0,0.21315269342755755/0.5680061104153475/0.21884119615709488/,0.21315269342755755/0.5680061104153475/0.21884119615709488/,1/
0,0.9684918138085019/0.030777226349742726/0.0007309598417553678/,0.9684918138085019/0.030777226349742726/0.0007309598417553678/,0/
0,0.931149143750204/0.06883812801307816/1.2728236717804811e-05/,0.931149143750204/0.06883812801307816/1.2728236717804811e-05/,0/
0,0.8403181751345512/0.1594359779903457/0.00024584687510306307/,0.8403181751345512/0.1594359779903457/0.00024584687510306307/,0/
0,0.4145895791707403/0.5139729295152922/0.07143749131396761/,0.4145895791707403/0.5139729295152922/0.07143749131396761/,1/
0,0.9963302527094782/0.0036452010567067845/2.4546233814879996e-05/,0.9963302527094782/0.0036452010567067845/2.4546233814879996e-05/,0/
0,0.9999482367955203/5.1410399901485005e-05/3.528045780754843e-07/,0.9999482367955203/5.1410399901485005e-05/3.528045780754843e-07/,0/
0,0.9983222745919863/0.001665456941459542/1.2268466554139433e-05/,0.9983222745919863/0.001665456941459542/1.2268466554139433e-05/,0/
0,0.9998238377988605/0.00017594741170467082/2.1478943476007574e-07/,0.9998238377988605/0.00017594741170467082/2.1478943476007574e-07/,0/
0,0.8547157671519613/0.1115156394251796/0.033768593422859254/,0.8547157671519613/0.1115156394251796/0.033768593422859254/,0/
0,0.7581103450157383/0.07566601956712923/0.1662236354171325/,0.7581103450157383/0.07566601956712923/0.1662236354171325/,0/
0,0.7222873358440492/0.27678042689810617/0.0009322372578446359/,0.7222873358440492/0.27678042689810617/0.0009322372578446359/,0/
0,0.9583672841880432/0.04161583927199081/1.687653996604083e-05/,0.9583672841880432/0.04161583927199081/1.687653996604083e-05/,0/
0,0.9832884879861196/0.01670626264379571/5.249370084732473e-06/,0.9832884879861196/0.01670626264379571/5.249370084732473e-06/,0/
0,0.9101543823513671/0.08399410306072166/0.005851514587911161/,0.9101543823513671/0.08399410306072166/0.005851514587911161/,0/
0,0.9982042006803118/0.0017747154775346998/2.1083842153266168e-05/,0.9982042006803118/0.0017747154775346998/2.1083842153266168e-05/,0/
0,0.9982548827511861/0.001659200384600518/8.591686421343634e-05/,0.9982548827511861/0.001659200384600518/8.591686421343634e-05/,0/
0,0.991046854947756/0.0036141435714426226/0.0053390014808013695/,0.991046854947756/0.0036141435714426226/0.0053390014808013695/,0/
0,0.9968088025992499/0.0027798983359215235/0.00041129906482865894/,0.9968088025992499/0.0027798983359215235/0.00041129906482865894/,0/
1,0.9981769906158544/0.001798334294947012/2.4675089198577273e-05/,0.9981769906158544/0.001798334294947012/2.4675089198577273e-05/,0/
1,0.9999999995526792/3.3959539645189766e-10/1.0772534441624727e-10/,0.9999999995526792/3.3959539645189766e-10/1.0772534441624727e-10/,0/
1,0.7757143502644319/0.0019506310389119836/0.22233501869665606/,0.7757143502644319/0.0019506310389119836/0.22233501869665606/,0/
1,7.993707887544941e-07/0.0009389207573572855/0.9990602798718539/,7.993707887544941e-07/0.0009389207573572855/0.9990602798718539/,2/
1,0.0017515284073953547/0.9310548189725646/0.06719365262004019/,0.0017515284073953547/0.9310548189725646/0.06719365262004019/,1/
1,0.9999995057944977/4.924239359771867e-07/1.7815661841124442e-09/,0.9999995057944977/4.924239359771867e-07/1.7815661841124442e-09/,0/
1,0.9999999983850305/1.4748743102412727e-09/1.400953723673574e-10/,0.9999999983850305/1.4748743102412727e-09/1.400953723673574e-10/,0/
1,0.999999102517923/4.883303388555126e-07/4.091517380128008e-07/,0.999999102517923/4.883303388555126e-07/4.091517380128008e-07/,0/
1,0.026406486728298012/0.0776170941742992/0.8959764190974028/,0.026406486728298012/0.0776170941742992/0.8959764190974028/,2/
1,0.40431352690258/0.5245116033856152/0.07117486971180484/,0.40431352690258/0.5245116033856152/0.07117486971180484/,1/
1,0.0003146274401066626/0.12180393334831381/0.8778814392115796/,0.0003146274401066626/0.12180393334831381/0.8778814392115796/,2/
1,0.15205810902289962/0.6376168328383452/0.21032505813875507/,0.15205810902289962/0.6376168328383452/0.21032505813875507/,1/
1,0.9671239746220147/0.003518270279798603/0.029357755098186524/,0.9671239746220147/0.003518270279798603/0.029357755098186524/,0/
1,0.000630855784675581/0.153062808487343/0.8463063357279813/,0.000630855784675581/0.153062808487343/0.8463063357279813/,2/
1,0.032268222673210493/0.9460370074021917/0.02169476992459779/,0.032268222673210493/0.9460370074021917/0.02169476992459779/,1/
1,0.1103838688160787/0.7706091696999021/0.11900696148401935/,0.1103838688160787/0.7706091696999021/0.11900696148401935/,1/
1,0.6533392758970663/0.3159161766603806/0.030744547442553033/,0.6533392758970663/0.3159161766603806/0.030744547442553033/,0/
1,0.014656156749173447/0.290572551436754/0.6947712918140727/,0.014656156749173447/0.290572551436754/0.6947712918140727/,2/
1,0.00025329202809668455/0.34113387070770435/0.6586128372641991/,0.00025329202809668455/0.34113387070770435/0.6586128372641991/,2/
1,0.001642103705109741/0.8207520177069454/0.17760587858794483/,0.001642103705109741/0.8207520177069454/0.17760587858794483/,1/
1,0.010783760371197033/0.5876912429484673/0.40152499668033576/,0.010783760371197033/0.5876912429484673/0.40152499668033576/,1/
1,0.9479209336117326/0.009672778419349961/0.04240628796891743/,0.9479209336117326/0.009672778419349961/0.04240628796891743/,0/
1,0.0017414736292775297/0.05117456260535706/0.9470839637653654/,0.0017414736292775297/0.05117456260535706/0.9470839637653654/,2/
1,2.1360670528162353e-06/0.015075556016415085/0.984922307916532/,2.1360670528162353e-06/0.015075556016415085/0.984922307916532/,2/
1,5.078937188050758e-05/0.14895686741681324/0.8509923432113063/,5.078937188050758e-05/0.14895686741681324/0.8509923432113063/,2/
1,0.14845427457437155/0.539655626671874/0.3118900987537544/,0.14845427457437155/0.539655626671874/0.3118900987537544/,1/
1,0.9999902401563417/1.4842175575448852e-06/8.275626100716748e-06/,0.9999902401563417/1.4842175575448852e-06/8.275626100716748e-06/,0/
1,0.3032383547039308/0.032930876369057234/0.6638307689270121/,0.3032383547039308/0.032930876369057234/0.6638307689270121/,2/
1,5.049858447830925e-05/0.04869297975906688/0.9512565216564548/,5.049858447830925e-05/0.04869297975906688/0.9512565216564548/,2/
1,0.007044660804892101/0.8221611735682671/0.1707941656268408/,0.007044660804892101/0.8221611735682671/0.1707941656268408/,1/
1,0.9983529851844004/0.0014395184940449784/0.00020749632155472457/,0.9983529851844004/0.0014395184940449784/0.00020749632155472457/,0/
1,0.9174904948958288/0.008064337792101549/0.0744451673120696/,0.9174904948958288/0.008064337792101549/0.0744451673120696/,0/
1,0.0007410413761018455/0.08847583348227385/0.9107831251416243/,0.0007410413761018455/0.08847583348227385/0.9107831251416243/,2/
1,0.00019563650924040975/0.3696977945491706/0.6301065689415889/,0.00019563650924040975/0.3696977945491706/0.6301065689415889/,2/
1,0.003910309940432664/0.7253076644369394/0.27078202562262793/,0.003910309940432664/0.7253076644369394/0.27078202562262793/,1/
1,0.9823728705681847/0.005199516202566478/0.0124276132292488/,0.9823728705681847/0.005199516202566478/0.0124276132292488/,0/
1,0.2937579629282456/0.06704026472376429/0.6392017723479901/,0.2937579629282456/0.06704026472376429/0.6392017723479901/,2/
1,0.0009041141351429785/0.01758023443136116/0.9815156514334958/,0.0009041141351429785/0.01758023443136116/0.9815156514334958/,2/
1,1.8513740313395365e-05/0.060367965041128714/0.9396135212185579/,1.8513740313395365e-05/0.060367965041128714/0.9396135212185579/,2/
1,0.0007868383271839784/0.6112087916473488/0.3880043700254673/,0.0007868383271839784/0.6112087916473488/0.3880043700254673/,1/
1,0.9344670567040574/0.01832067152314869/0.04721227177279392/,0.9344670567040574/0.01832067152314869/0.04721227177279392/,0/
1,0.3729713853459305/0.49063286030094955/0.13639575435311982/,0.3729713853459305/0.49063286030094955/0.13639575435311982/,1/
1,0.00021884847286446723/0.577664076179759/0.4221170753473766/,0.00021884847286446723/0.577664076179759/0.4221170753473766/,1/
1,0.011098602521606517/0.8759337480051457/0.11296764947324771/,0.011098602521606517/0.8759337480051457/0.11296764947324771/,1/
1,0.010841986800687436/0.9337486120566804/0.05540940114263234/,0.010841986800687436/0.9337486120566804/0.05540940114263234/,1/
1,0.31502321809355727/0.610399370117975/0.07457741178846782/,0.31502321809355727/0.610399370117975/0.07457741178846782/,1/
1,0.2412361041225442/0.7182001961921007/0.040563699685355246/,0.2412361041225442/0.7182001961921007/0.040563699685355246/,1/
1,0.02336798039882682/0.020649723552776618/0.9559822960483967/,0.02336798039882682/0.020649723552776618/0.9559822960483967/,2/
1,0.005022723521973021/0.26822484965557625/0.7267524268224507/,0.005022723521973021/0.26822484965557625/0.7267524268224507/,2/
1,0.00423629593254539/0.6185326808280721/0.37723102323938257/,0.00423629593254539/0.6185326808280721/0.37723102323938257/,1/
1,0.006136261327977549/0.817471952363011/0.17639178630901142/,0.006136261327977549/0.817471952363011/0.17639178630901142/,1/
1,0.5381188002480606/0.27667923512894016/0.18520196462299923/,0.5381188002480606/0.27667923512894016/0.18520196462299923/,0/
1,0.529883209633443/0.2628389140656416/0.2072778763009153/,0.529883209633443/0.2628389140656416/0.2072778763009153/,0/
1,8.205638713078555e-05/0.1668845844568909/0.8330333591559784/,8.205638713078555e-05/0.1668845844568909/0.8330333591559784/,2/
1,0.0008800929203928696/0.9444852018378365/0.054634705241770734/,0.0008800929203928696/0.9444852018378365/0.054634705241770734/,1/
1,0.9582129085503335/0.04164747991677542/0.00013961153289112957/,0.9582129085503335/0.04164747991677542/0.00013961153289112957/,0/
1,0.8159050526130023/0.1782172377092728/0.005877709677724834/,0.8159050526130023/0.1782172377092728/0.005877709677724834/,0/
1,0.3677604751445395/0.60850097384794/0.0237385510075204/,0.3677604751445395/0.60850097384794/0.0237385510075204/,1/
1,0.025590363405802986/0.9342469943968442/0.04016264219735283/,0.025590363405802986/0.9342469943968442/0.04016264219735283/,1/
1,0.24611175264744195/0.7511296747405392/0.0027585726120188093/,0.24611175264744195/0.7511296747405392/0.0027585726120188093/,1/
1,0.03481033279505203/0.8473291533346692/0.11786051387027864/,0.03481033279505203/0.8473291533346692/0.11786051387027864/,1/
1,0.043588700573856665/0.7456506790293961/0.21076062039674723/,0.043588700573856665/0.7456506790293961/0.21076062039674723/,1/
1,0.04879591436685246/0.7366295131713407/0.2145745724618069/,0.04879591436685246/0.7366295131713407/0.2145745724618069/,1/
1,0.7702615508364911/0.05745065380689554/0.17228779535661348/,0.7702615508364911/0.05745065380689554/0.17228779535661348/,0/
1,0.026408023217061434/0.7723761173101675/0.2012158594727709/,0.026408023217061434/0.7723761173101675/0.2012158594727709/,1/
1,0.509585678037951/0.45849451304306815/0.03191980891898081/,0.509585678037951/0.45849451304306815/0.03191980891898081/,0/
1,7.132088108696772e-05/0.007496832736600017/0.992431846382313/,7.132088108696772e-05/0.007496832736600017/0.992431846382313/,2/
1,0.6788861535401038/0.31742699751003955/0.003686848949856688/,0.6788861535401038/0.31742699751003955/0.003686848949856688/,0/
1,0.4397846863165756/0.5392028912765887/0.02101242240683573/,0.4397846863165756/0.5392028912765887/0.02101242240683573/,1/
1,0.2565896429488043/0.5296174655806195/0.21379289147057617/,0.2565896429488043/0.5296174655806195/0.21379289147057617/,1/
1,0.8679666504894242/0.12604636862080928/0.005986980889766456/,0.8679666504894242/0.12604636862080928/0.005986980889766456/,0/
