Real_Goal,Cost,Prob,Results
0,0.6769245950774363/0.290427505143355/0.03264789977920856/,0.6769245950774363/0.290427505143355/0.03264789977920856/,0/
0,0.40444340539072615/0.357811109117755/0.23774548549151897/,0.40444340539072615/0.357811109117755/0.23774548549151897/,0/
0,0.2614933984350508/0.311039750654484/0.42746685091046516/,0.2614933984350508/0.311039750654484/0.42746685091046516/,2/
0,0.5531582378157337/0.3473586511503065/0.09948311103395983/,0.5531582378157337/0.3473586511503065/0.09948311103395983/,0/
0,0.4386247102726238/0.36083001188372665/0.2005452778436495/,0.4386247102726238/0.36083001188372665/0.2005452778436495/,0/
0,0.3406322663826578/0.3437714994875233/0.31559623412981896/,0.3406322663826578/0.3437714994875233/0.31559623412981896/,1/
0,0.3792229401390991/0.353565700554566/0.26721135930633494/,0.3792229401390991/0.353565700554566/0.26721135930633494/,0/
0,0.2946839629484071/0.32687389854539106/0.3784421385062019/,0.2946839629484071/0.32687389854539106/0.3784421385062019/,2/
0,0.26420749140056726/0.31245190932467515/0.42334059927475765/,0.26420749140056726/0.31245190932467515/0.42334059927475765/,2/
0,0.4776158110061529/0.36037861018819267/0.16200557880565447/,0.4776158110061529/0.36037861018819267/0.16200557880565447/,0/
0,0.5228129099198843/0.35454563479115286/0.1226414552889628/,0.5228129099198843/0.35454563479115286/0.1226414552889628/,0/
0,0.4143268558936773/0.3590086918826695/0.22666445222365322/,0.4143268558936773/0.3590086918826695/0.22666445222365322/,0/
0,0.1694590643171976/0.24973395577107496/0.5808069799117274/,0.1694590643171976/0.24973395577107496/0.5808069799117274/,2/
0,0.39003547133629457/0.3555946975746263/0.2543698310890791/,0.39003547133629457/0.3555946975746263/0.2543698310890791/,0/
0,0.5759097442467027/0.34021946174592954/0.08387079400736781/,0.5759097442467027/0.34021946174592954/0.08387079400736781/,0/
0,0.6154232362127803/0.32423262866318586/0.06034413512403388/,0.6154232362127803/0.32423262866318586/0.06034413512403388/,0/
0,0.41858311789777136/0.35944326908596846/0.22197361301626006/,0.41858311789777136/0.35944326908596846/0.22197361301626006/,0/
0,0.19618905917435017/0.2703839854733293/0.5334269553523205/,0.19618905917435017/0.2703839854733293/0.5334269553523205/,2/
0,0.3334368744700155/0.34150339905469135/0.325059726475293/,0.3334368744700155/0.34150339905469135/0.325059726475293/,1/
0,0.5204847898765095/0.354987643455769/0.12452756666772155/,0.5204847898765095/0.354987643455769/0.12452756666772155/,0/
0,0.5737853171373254/0.3409499346285669/0.08526474823410783/,0.5737853171373254/0.3409499346285669/0.08526474823410783/,0/
0,0.536702130740075/0.35158564759926203/0.111712221660663/,0.536702130740075/0.35158564759926203/0.111712221660663/,0/
0,0.5555199422600114/0.34668763267562/0.09779242506436858/,0.5555199422600114/0.34668763267562/0.09779242506436858/,0/
0,0.4000777423989768/0.3571984000801963/0.24272385752082687/,0.4000777423989768/0.3571984000801963/0.24272385752082687/,0/
0,0.41315255395393863/0.3588801839040753/0.22796726214198598/,0.41315255395393863/0.3588801839040753/0.22796726214198598/,0/
0,0.6677490087033782/0.29614026694867374/0.03611072434794805/,0.6677490087033782/0.29614026694867374/0.03611072434794805/,0/
0,0.4571365411820653/0.36113792074720696/0.18172553807072775/,0.4571365411820653/0.36113792074720696/0.18172553807072775/,0/
0,0.2896856402734252/0.32468714077917316/0.38562721894740165/,0.2896856402734252/0.32468714077917316/0.38562721894740165/,2/
0,0.5253872623400169/0.35403881365632006/0.12057392400366312/,0.5253872623400169/0.35403881365632006/0.12057392400366312/,0/
0,0.6688942556908356/0.2954396914088486/0.035666052900315756/,0.6688942556908356/0.2954396914088486/0.035666052900315756/,0/
0,0.5800499732038108/0.3387580141757192/0.08119201262046996/,0.5800499732038108/0.3387580141757192/0.08119201262046996/,0/
0,0.44915971095178314/0.3611203921388559/0.18971989690936106/,0.44915971095178314/0.3611203921388559/0.18971989690936106/,0/
0,0.346389724770756/0.3454860652889048/0.30812420994033923/,0.346389724770756/0.3454860652889048/0.30812420994033923/,0/
0,0.38244287292473256/0.3542026715269826/0.2633544555482848/,0.38244287292473256/0.3542026715269826/0.2633544555482848/,0/
0,0.4904954537997843/0.3593032587679265/0.15020128743228914/,0.4904954537997843/0.3593032587679265/0.15020128743228914/,0/
0,0.5290898666987031/0.35327655455055074/0.11763357875074626/,0.5290898666987031/0.35327655455055074/0.11763357875074626/,0/
0,0.519091142654136/0.35524482110978023/0.12566403623608377/,0.519091142654136/0.35524482110978023/0.12566403623608377/,0/
0,0.3441337998846279/0.34482486232268494/0.3110413377926871/,0.3441337998846279/0.34482486232268494/0.3110413377926871/,1/
0,0.26105553164530665/0.310809937044164/0.42813453131052936/,0.26105553164530665/0.310809937044164/0.42813453131052936/,2/
0,0.5359003144253912/0.35177161470421797/0.11232807087039072/,0.5359003144253912/0.35177161470421797/0.11232807087039072/,0/
0,0.48383817467938617/0.3599170364639365/0.1562447888566774/,0.48383817467938617/0.3599170364639365/0.1562447888566774/,0/
0,0.4505601674085471/0.3611361162845388/0.18830371630691406/,0.4505601674085471/0.3611361162845388/0.18830371630691406/,0/
0,0.3574820241867043/0.34853858879451355/0.2939793870187822/,0.3574820241867043/0.34853858879451355/0.2939793870187822/,0/
0,0.3794704869781795/0.3536156556392834/0.26691385738253715/,0.3794704869781795/0.3536156556392834/0.26691385738253715/,0/
0,0.4378183368731354/0.360795295950294/0.2013863671765705/,0.4378183368731354/0.360795295950294/0.2013863671765705/,0/
0,0.5328423586728498/0.3524638537195191/0.11469378760763109/,0.5328423586728498/0.3524638537195191/0.11469378760763109/,0/
0,0.4704461624293165/0.3607766838240063/0.16877715374667712/,0.4704461624293165/0.3607766838240063/0.16877715374667712/,0/
0,0.31156963680074246/0.3337518086333255/0.3546785545659321/,0.31156963680074246/0.3337518086333255/0.3546785545659321/,2/
0,0.5153747298842148/0.3559035187625955/0.12872175135318967/,0.5153747298842148/0.3559035187625955/0.12872175135318967/,0/
0,0.6445922951981305/0.3095283566575196/0.045879348144349776/,0.6445922951981305/0.3095283566575196/0.045879348144349776/,0/
0,0.5834637519077811/0.33751534958408336/0.07902089850813554/,0.5834637519077811/0.33751534958408336/0.07902089850813554/,0/
0,0.3973757310005513/0.3567935203962544/0.2458307486031942/,0.3973757310005513/0.3567935203962544/0.2458307486031942/,0/
0,0.10138176625651626/0.18407398882589043/0.7145442449175934/,0.10138176625651626/0.18407398882589043/0.7145442449175934/,2/
0,0.239319854140248/0.2986976970062668/0.46198244885348516/,0.239319854140248/0.2986976970062668/0.46198244885348516/,2/
0,0.4726814713676272/0.3606679072103456/0.16665062142202713/,0.4726814713676272/0.3606679072103456/0.16665062142202713/,0/
0,0.6030847759968903/0.3297133144710898/0.06720190953201996/,0.6030847759968903/0.3297133144710898/0.06720190953201996/,0/
0,0.6498015361155273/0.30664709643330573/0.043551367451167014/,0.6498015361155273/0.30664709643330573/0.043551367451167014/,0/
0,0.30812335995388646/0.33241158905860285/0.3594650509875106/,0.30812335995388646/0.33241158905860285/0.3594650509875106/,2/
0,0.18213760057531417/0.2598437074381895/0.5580186919864962/,0.18213760057531417/0.2598437074381895/0.5580186919864962/,2/
0,0.27205867398049627/0.3164180454071415/0.41152328061236215/,0.27205867398049627/0.3164180454071415/0.41152328061236215/,2/
0,0.6843204852501098/0.2856585407481075/0.030020974001782764/,0.6843204852501098/0.2856585407481075/0.030020974001782764/,0/
0,0.4350919616547617/0.36066479733634066/0.20424324100889762/,0.4350919616547617/0.36066479733634066/0.20424324100889762/,0/
0,0.25448728274568533/0.3072959425522046/0.4382167747021101/,0.25448728274568533/0.3072959425522046/0.4382167747021101/,2/
0,0.4563674308770188/0.3611438509385641/0.18248871818441706/,0.4563674308770188/0.3611438509385641/0.18248871818441706/,0/
0,0.5457144039411379/0.3493677668459408/0.10491782921292137/,0.5457144039411379/0.3493677668459408/0.10491782921292137/,0/
0,0.6043817241342326/0.32915803974456787/0.06646023612119933/,0.6043817241342326/0.32915803974456787/0.06646023612119933/,0/
0,0.47068519869242514/0.36076571403550817/0.16854908727206674/,0.47068519869242514/0.36076571403550817/0.16854908727206674/,0/
0,0.29775562263832495/0.328183420680944/0.37406095668073097/,0.29775562263832495/0.328183420680944/0.37406095668073097/,2/
0,0.46642966679673226/0.360937309986383/0.17263302321688465/,0.46642966679673226/0.360937309986383/0.17263302321688465/,0/
0,0.4706213417938144/0.3607686600615887/0.168609998144597/,0.4706213417938144/0.3607686600615887/0.168609998144597/,0/
0,0.4063417149413771/0.35806154146782965/0.23559674359079327/,0.4063417149413771/0.35806154146782965/0.23559674359079327/,0/
0,0.3868696392254458/0.35503305019991643/0.25809731057463775/,0.3868696392254458/0.35503305019991643/0.25809731057463775/,0/
0,0.21162505488323097/0.28119703756731634/0.5071779075494526/,0.21162505488323097/0.28119703756731634/0.5071779075494526/,2/
0,0.4567085534916854/0.36114142169726643/0.18215002481104817/,0.4567085534916854/0.36114142169726643/0.18215002481104817/,0/
0,0.4369539063876927/0.3607561121299129/0.20228998148239438/,0.4369539063876927/0.3607561121299129/0.20228998148239438/,0/
0,0.6119754433938623/0.3258086516305249/0.06221590497561272/,0.6119754433938623/0.3258086516305249/0.06221590497561272/,0/
0,0.5530500685220722/0.3473889968917095/0.0995609345862183/,0.5530500685220722/0.3473889968917095/0.0995609345862183/,0/
0,0.24746054321512004/0.3033971806349497/0.44914227614993024/,0.24746054321512004/0.3033971806349497/0.44914227614993024/,2/
0,0.5627343091366042/0.3445374612845888/0.09272822957880719/,0.5627343091366042/0.3445374612845888/0.09272822957880719/,0/
0,0.6052969984127874/0.32876322679766806/0.06593977478954458/,0.6052969984127874/0.32876322679766806/0.06593977478954458/,0/
0,0.5274960099514058/0.35360950544113756/0.11889448460745665/,0.5274960099514058/0.35360950544113756/0.11889448460745665/,0/
0,0.4586692085352663/0.361121245161002/0.1802095463037317/,0.4586692085352663/0.361121245161002/0.1802095463037317/,0/
0,0.2277965217904049/0.29170426621862294/0.480499211990972/,0.2277965217904049/0.29170426621862294/0.480499211990972/,2/
0,0.26027411532887/0.3103984362129345/0.4293274484581955/,0.26027411532887/0.3103984362129345/0.4293274484581955/,2/
0,0.3655116815749942/0.3505426165025743/0.2839457019224315/,0.3655116815749942/0.3505426165025743/0.2839457019224315/,0/
0,0.48431864345260944/0.3598768960280205/0.15580446051937002/,0.48431864345260944/0.3598768960280205/0.15580446051937002/,0/
0,0.4766450230006631/0.36044088219248455/0.1629140948068525/,0.4766450230006631/0.36044088219248455/0.1629140948068525/,0/
0,0.2500095626843772/0.3048282672152088/0.445162170100414/,0.2500095626843772/0.3048282672152088/0.445162170100414/,2/
0,0.44191061420095173/0.36095313491455994/0.19713625088448838/,0.44191061420095173/0.36095313491455994/0.19713625088448838/,0/
0,0.5656033633529828/0.34364027606862474/0.09075636057839247/,0.5656033633529828/0.34364027606862474/0.09075636057839247/,0/
0,0.4796357064587374/0.3602406228427774/0.1601236706984851/,0.4796357064587374/0.3602406228427774/0.1601236706984851/,0/
0,0.4676030203159294/0.36089500811454267/0.1715019715695281/,0.4676030203159294/0.36089500811454267/0.1715019715695281/,0/
0,0.3196339677013148/0.33676141871426446/0.34360461358442074/,0.3196339677013148/0.33676141871426446/0.34360461358442074/,2/
0,0.2698084562467406/0.31529930555761104/0.4148922381956484/,0.2698084562467406/0.31529930555761104/0.4148922381956484/,2/
0,0.2476231994424374/0.30348907287413623/0.4488877276834264/,0.2476231994424374/0.30348907287413623/0.4488877276834264/,2/
0,0.43308621356367283/0.3605558712167815/0.20635791521954563/,0.43308621356367283/0.3605558712167815/0.20635791521954563/,0/
0,0.4835300170291578/0.3599424413536219/0.15652754161722027/,0.4835300170291578/0.3599424413536219/0.15652754161722027/,0/
0,0.4996030573925577/0.3582618250371009/0.14213511757034142/,0.4996030573925577/0.3582618250371009/0.14213511757034142/,0/
0,0.2986160769756272/0.328545581417336/0.37283834160703677/,0.2986160769756272/0.328545581417336/0.37283834160703677/,2/
0,0.28131828815944654/0.32087070427906994/0.3978110075614834/,0.28131828815944654/0.32087070427906994/0.3978110075614834/,2/
0,0.5704792530252452/0.34206051676302773/0.08746023021172712/,0.5704792530252452/0.34206051676302773/0.08746023021172712/,0/
0,0.41639643412476224/0.3592261132753478/0.22437745259988995/,0.41639643412476224/0.3592261132753478/0.22437745259988995/,0/
0,0.2063579659102367/0.27759518573734643/0.5160468483524169/,0.2063579659102367/0.27759518573734643/0.5160468483524169/,2/
0,0.42977757803724065/0.3603522834195159/0.20987013854324346/,0.42977757803724065/0.3603522834195159/0.20987013854324346/,0/
0,0.46453278749861004/0.3609976361766247/0.17446957632476534/,0.46453278749861004/0.3609976361766247/0.17446957632476534/,0/
0,0.3906001300634874/0.3556920498314972/0.2537078201050153/,0.3906001300634874/0.3556920498314972/0.2537078201050153/,0/
0,0.4500377119049441/0.3611308793033698/0.18883140879168597/,0.4500377119049441/0.3611308793033698/0.18883140879168597/,0/
0,0.2219823497261683/0.28802104548831486/0.489996604785517/,0.2219823497261683/0.28802104548831486/0.489996604785517/,2/
0,0.08819577034646552/0.16862900534180728/0.7431752243117271/,0.08819577034646552/0.16862900534180728/0.7431752243117271/,2/
0,0.3146645206299096/0.3349277515496414/0.35040772782044893/,0.3146645206299096/0.3349277515496414/0.35040772782044893/,2/
0,0.4387899049683773/0.36083690502792104/0.2003731900037017/,0.4387899049683773/0.36083690502792104/0.2003731900037017/,0/
0,0.5760494654841555/0.34017095774184747/0.08377957677399703/,0.5760494654841555/0.34017095774184747/0.08377957677399703/,0/
0,0.15006363313378163/0.23309497069135268/0.6168413961748657/,0.15006363313378163/0.23309497069135268/0.6168413961748657/,2/
0,0.6029349775075608/0.3297771335248012/0.06728788896763806/,0.6029349775075608/0.3297771335248012/0.06728788896763806/,0/
0,0.39105620576038314/0.3557700572796501/0.2531737369599669/,0.39105620576038314/0.3557700572796501/0.2531737369599669/,0/
0,0.3349558425539564/0.34199381056115186/0.32305034688489176/,0.3349558425539564/0.34199381056115186/0.32305034688489176/,1/
0,0.3981223732803165/0.35690736074526785/0.24497026597441562/,0.3981223732803165/0.35690736074526785/0.24497026597441562/,0/
0,0.30712055434767277/0.3320155098085837/0.3608639358437435/,0.30712055434767277/0.3320155098085837/0.3608639358437435/,2/
0,0.2507370348646531/0.3052331788242241/0.4440297863111228/,0.2507370348646531/0.3052331788242241/0.4440297863111228/,2/
0,0.16791796587516777/0.2484648709766336/0.5836171631481987/,0.16791796587516777/0.2484648709766336/0.5836171631481987/,2/
0,0.30732775576217325/0.33209757397659107/0.3605746702612356/,0.30732775576217325/0.33209757397659107/0.3605746702612356/,2/
0,0.45622505917701683/0.36114477007290385/0.1826301707500793/,0.45622505917701683/0.36114477007290385/0.1826301707500793/,0/
1,0.2159308969663948/0.28407528190254583/0.4999938211310594/,0.2159308969663948/0.28407528190254583/0.4999938211310594/,2/
1,0.43351649575971246/0.36058016072039123/0.20590334351989642/,0.43351649575971246/0.36058016072039123/0.20590334351989642/,0/
1,0.3264917226470379/0.33918180057897107/0.334326476773991/,0.3264917226470379/0.33918180057897107/0.334326476773991/,1/
1,0.4641695091272837/0.36100805385861157/0.1748224370141047/,0.4641695091272837/0.36100805385861157/0.1748224370141047/,0/
1,0.6086072582660675/0.32731496008124766/0.06407778165268485/,0.6086072582660675/0.32731496008124766/0.06407778165268485/,0/
1,0.29994726055411985/0.32910184787783814/0.37095089156804195/,0.29994726055411985/0.32910184787783814/0.37095089156804195/,2/
1,0.23516095200128548/0.2962202067432272/0.4686188412554873/,0.23516095200128548/0.2962202067432272/0.4686188412554873/,2/
1,0.23965993399654756/0.2988979811441624/0.46144208485928995/,0.23965993399654756/0.2988979811441624/0.46144208485928995/,2/
1,0.2986026728897016/0.3285399553653865/0.37285737174491185/,0.2986026728897016/0.3285399553653865/0.37285737174491185/,2/
1,0.4696027305887347/0.36081412376282695/0.1695831456484384/,0.4696027305887347/0.36081412376282695/0.1695831456484384/,0/
1,0.23101689278670706/0.29369942284206363/0.47528368437122925/,0.23101689278670706/0.29369942284206363/0.47528368437122925/,2/
1,0.4162482321228802/0.3592109281967162/0.22454083968040361/,0.4162482321228802/0.3592109281967162/0.22454083968040361/,0/
1,0.35765207018433676/0.3485828179354633/0.2937651118801998/,0.35765207018433676/0.3485828179354633/0.2937651118801998/,0/
1,0.5296958580409774/0.35314805122387993/0.1171560907351428/,0.5296958580409774/0.35314805122387993/0.1171560907351428/,0/
1,0.6831111807544717/0.28644822671911735/0.03044059252641086/,0.6831111807544717/0.28644822671911735/0.03044059252641086/,0/
1,0.21008363307339387/0.2801522335137995/0.5097641334128067/,0.21008363307339387/0.2801522335137995/0.5097641334128067/,2/
1,0.18032111788322222/0.2584308646689333/0.5612480174478445/,0.18032111788322222/0.2584308646689333/0.5612480174478445/,2/
1,0.27454759563277265/0.3176387065781934/0.4078136977890341/,0.27454759563277265/0.3176387065781934/0.4078136977890341/,2/
1,0.5632316123344995/0.34438366633380463/0.09238472133169595/,0.5632316123344995/0.34438366633380463/0.09238472133169595/,0/
1,0.5469857922085473/0.3490359843379906/0.10397822345346219/,0.5469857922085473/0.3490359843379906/0.10397822345346219/,0/
1,0.15909260476845274/0.2410235684518063/0.5998838267797408/,0.15909260476845274/0.2410235684518063/0.5998838267797408/,2/
1,0.29011986779897486/0.3248798657823085/0.3850002664187167/,0.29011986779897486/0.3248798657823085/0.3850002664187167/,2/
1,0.41760349354907633/0.3593475817105247/0.22304892474039906/,0.41760349354907633/0.3593475817105247/0.22304892474039906/,0/
1,0.5675079611164753/0.3430314449140006/0.08946059396952404/,0.5675079611164753/0.3430314449140006/0.08946059396952404/,0/
1,0.5349976392964816/0.351978757434931/0.11302360326858736/,0.5349976392964816/0.351978757434931/0.11302360326858736/,0/
1,0.09818407232469115/0.18042656009990896/0.7213893675753998/,0.09818407232469115/0.18042656009990896/0.7213893675753998/,2/
1,0.2655267714365904/0.3131306878089499/0.4213425407544597/,0.2655267714365904/0.3131306878089499/0.4213425407544597/,2/
1,0.6200647980335038/0.32205652014979536/0.05787868181670102/,0.6200647980335038/0.32205652014979536/0.05787868181670102/,0/
1,0.656690456858189/0.30271984812620617/0.04058969501560482/,0.656690456858189/0.30271984812620617/0.04058969501560482/,0/
1,0.5723762136353501/0.3414271831940629/0.08619660317058712/,0.5723762136353501/0.3414271831940629/0.08619660317058712/,0/
1,0.203670211880337/0.2757224095435794/0.5206073785760836/,0.203670211880337/0.2757224095435794/0.5206073785760836/,2/
1,0.4047375712401234/0.35785055145981276/0.23741187730006386/,0.4047375712401234/0.35785055145981276/0.23741187730006386/,0/
1,0.44078591993238253/0.36091430965221305/0.19829977041540423/,0.44078591993238253/0.36091430965221305/0.19829977041540423/,0/
1,0.5921611094981029/0.3341955973616482/0.07364329314024905/,0.5921611094981029/0.3341955973616482/0.07364329314024905/,0/
1,0.512097672402736/0.3564516769621671/0.13145065063509695/,0.512097672402736/0.3564516769621671/0.13145065063509695/,0/
1,0.10310320517140113/0.18601280201031858/0.7108839928182804/,0.10310320517140113/0.18601280201031858/0.7108839928182804/,2/
1,0.3146593466711985/0.3349258074144065/0.350414845914395/,0.3146593466711985/0.3349258074144065/0.350414845914395/,2/
1,0.579989019826767/0.33877989287554366/0.08123108729768928/,0.579989019826767/0.33877989287554366/0.08123108729768928/,0/
1,0.6471576875591094/0.30811898185726505/0.044723330583625556/,0.6471576875591094/0.30811898185726505/0.044723330583625556/,0/
1,0.46293517575102006/0.3610407250693225/0.17602409917965745/,0.46293517575102006/0.3610407250693225/0.17602409917965745/,0/
1,0.22270703916705006/0.2884858611757044/0.48880709965724545/,0.22270703916705006/0.2884858611757044/0.48880709965724545/,2/
1,0.20717479698844293/0.2781596612100515/0.5146655418015056/,0.20717479698844293/0.2781596612100515/0.5146655418015056/,2/
1,0.3895323230762269/0.3555072300586845/0.25496044686508856/,0.3895323230762269/0.3555072300586845/0.25496044686508856/,0/
1,0.42739269837077276/0.36018709725657133/0.21242020437265594/,0.42739269837077276/0.36018709725657133/0.21242020437265594/,0/
1,0.5042169648852749/0.3576449116129397/0.13813812350178548/,0.5042169648852749/0.3576449116129397/0.13813812350178548/,0/
1,0.2926106883026834/0.3259752558516271/0.38141405584568944/,0.2926106883026834/0.3259752558516271/0.38141405584568944/,2/
1,0.1656479473860175/0.24657926592539867/0.5877727866885838/,0.1656479473860175/0.24657926592539867/0.5877727866885838/,2/
1,0.5242135324948098/0.3542722441914641/0.12151422331372601/,0.5242135324948098/0.3542722441914641/0.12151422331372601/,0/
1,0.3563089637101271/0.3482313643995808/0.29545967189029204/,0.3563089637101271/0.3482313643995808/0.29545967189029204/,0/
1,0.46072584509392206/0.3610886951936181/0.17818545971245991/,0.46072584509392206/0.3610886951936181/0.17818545971245991/,0/
1,0.2362457571342756/0.29687146753635696/0.4668827753293674/,0.2362457571342756/0.29687146753635696/0.4668827753293674/,2/
1,0.3236749667629316/0.33820306971698655/0.3381219635200819/,0.3236749667629316/0.33820306971698655/0.3381219635200819/,1/
1,0.2580002744749319/0.30919096039014476/0.43280876513492333/,0.2580002744749319/0.30919096039014476/0.43280876513492333/,2/
1,0.25107791943400387/0.30542238027065965/0.4434997002953364/,0.25107791943400387/0.30542238027065965/0.4434997002953364/,2/
1,0.4633729351136182/0.36102962000475863/0.1755974448816233/,0.4633729351136182/0.36102962000475863/0.1755974448816233/,0/
1,0.19254528734909934/0.26771588143205866/0.539738831218842/,0.19254528734909934/0.26771588143205866/0.539738831218842/,2/
1,0.30330400634213894/0.33048288629689343/0.3662131073609677/,0.30330400634213894/0.33048288629689343/0.3662131073609677/,2/
1,0.3694083077558091/0.3514529296607317/0.2791387625834592/,0.3694083077558091/0.3514529296607317/0.2791387625834592/,0/
1,0.4015769036067988/0.3574145795843073/0.24100851680889385/,0.4015769036067988/0.3574145795843073/0.24100851680889385/,0/
1,0.31183162129550085/0.3338523650156436/0.3543160136888555/,0.31183162129550085/0.3338523650156436/0.3543160136888555/,2/
1,0.20678077665190664/0.27788764269700567/0.5153315806510876/,0.20678077665190664/0.27788764269700567/0.5153315806510876/,2/
1,0.2440542259194489/0.3014547843471919/0.4544909897333592/,0.2440542259194489/0.3014547843471919/0.4544909897333592/,2/
1,0.3235288762716634/0.33815172216920525/0.3383194015591313/,0.3235288762716634/0.33815172216920525/0.3383194015591313/,2/
1,0.39979109208190805/0.3571563772281058/0.2430525306899861/,0.39979109208190805/0.3571563772281058/0.2430525306899861/,0/
1,0.46893421054205997/0.3608423975858153/0.17022339187212457/,0.46893421054205997/0.3608423975858153/0.17022339187212457/,0/
1,0.26562522896516055/0.31318114459308627/0.42119362644175323/,0.26562522896516055/0.31318114459308627/0.42119362644175323/,2/
1,0.26143343664949714/0.3110083125197086/0.42755825083079424/,0.26143343664949714/0.3110083125197086/0.42755825083079424/,2/
1,0.20851684501800974/0.27908237970737193/0.5124007752746182/,0.20851684501800974/0.27908237970737193/0.5124007752746182/,2/
1,0.4131780226718829/0.35888301050549676/0.22793896682262027/,0.4131780226718829/0.35888301050549676/0.22793896682262027/,0/
1,0.4686998241421271/0.3608520171309221/0.17044815872695077/,0.4686998241421271/0.3608520171309221/0.17044815872695077/,0/
1,0.3118024145698021/0.3338411639987077/0.35435642143149004/,0.3118024145698021/0.3338411639987077/0.35435642143149004/,2/
1,0.3796089360891913/0.3536435232054375/0.2667475407053712/,0.3796089360891913/0.3536435232054375/0.2667475407053712/,0/
1,0.30475155766126477/0.3310688861252515/0.36417955621348375/,0.30475155766126477/0.3310688861252515/0.36417955621348375/,2/
1,0.4833649614925126/0.35995593949995086/0.1566790990075365/,0.4833649614925126/0.35995593949995086/0.1566790990075365/,0/
1,0.3414940711221463/0.3440338122616271/0.3144721166162266/,0.3414940711221463/0.3440338122616271/0.3144721166162266/,1/
1,0.09557332753017679/0.17740323784113332/0.7270234346286898/,0.09557332753017679/0.17740323784113332/0.7270234346286898/,2/
1,0.1508114180218692/0.23376409531588482/0.6154244866622459/,0.1508114180218692/0.23376409531588482/0.6154244866622459/,2/
1,0.48157422236159975/0.36009748936322244/0.15832828827517778/,0.48157422236159975/0.36009748936322244/0.15832828827517778/,0/
1,0.5104590373817541/0.3567143108024482/0.13282665181579778/,0.5104590373817541/0.3567143108024482/0.13282665181579778/,0/
1,0.431823613312697/0.36048169102415817/0.20769469566314475/,0.431823613312697/0.36048169102415817/0.20769469566314475/,0/
