Real_Goal,Cost,Prob,Results
0,0.0028288504824880057/0.0030971942646935828/0.9940739552528184/,0.0028288504824880057/0.0030971942646935828/0.9940739552528184/,2/
0,0.05862280396709885/0.8305911038262863/0.11078609220661477/,0.05862280396709885/0.8305911038262863/0.11078609220661477/,1/
1,4.024414431204954e-06/6.580207582962042e-05/0.9999301735097391/,4.024414431204954e-06/6.580207582962042e-05/0.9999301735097391/,2/
1,3.387148186219907e-07/7.292954009170166e-05/0.9999267317450896/,3.387148186219907e-07/7.292954009170166e-05/0.9999267317450896/,2/
1,0.0002937199637695853/0.014001484211489636/0.9857047958247407/,0.0002937199637695853/0.014001484211489636/0.9857047958247407/,2/
1,0.42935071797747537/0.5498633568219746/0.02078592520055002/,0.42935071797747537/0.5498633568219746/0.02078592520055002/,1/
1,0.35178608071346734/0.6482064972999971/7.421986535681495e-06/,0.35178608071346734/0.6482064972999971/7.421986535681495e-06/,1/
1,6.443745461943648e-05/0.0005467870971536618/0.9993887754482268/,6.443745461943648e-05/0.0005467870971536618/0.9993887754482268/,2/
1,0.5278610341611989/0.1727990851096921/0.29933988072910894/,0.5278610341611989/0.1727990851096921/0.29933988072910894/,0/
1,0.7536863904576139/0.24336926849220195/0.002944341050184082/,0.7536863904576139/0.24336926849220195/0.002944341050184082/,0/
1,0.40000326776134976/0.5997477784587614/0.0002489537798888822/,0.40000326776134976/0.5997477784587614/0.0002489537798888822/,1/
1,0.11729000112143331/0.8802964412666349/0.002413557611931784/,0.11729000112143331/0.8802964412666349/0.002413557611931784/,1/
1,3.786888865623523e-11/3.3999043218838555e-08/0.9999999659630878/,3.786888865623523e-11/3.3999043218838555e-08/0.9999999659630878/,2/
1,9.784257124464889e-11/7.285705313439636e-08/0.9999999270451043/,9.784257124464889e-11/7.285705313439636e-08/0.9999999270451043/,2/
1,8.2579142151102e-08/2.1047189508131036e-06/0.999997812701907/,8.2579142151102e-08/2.1047189508131036e-06/0.999997812701907/,2/
1,0.13422414934575477/0.11981333222280488/0.7459625184314403/,0.13422414934575477/0.11981333222280488/0.7459625184314403/,2/
1,0.9461407139453847/0.053809512756674824/4.9773297940520846e-05/,0.9461407139453847/0.053809512756674824/4.9773297940520846e-05/,0/
1,8.972588463326059e-09/4.137381446706692e-07/0.9999995772892668/,8.972588463326059e-09/4.137381446706692e-07/0.9999995772892668/,2/
1,0.00011307260910270345/0.00010867714565825117/0.9997782502452389/,0.00011307260910270345/0.00010867714565825117/0.9997782502452389/,2/
1,2.7759506143433575e-05/0.00015923796669475865/0.9998130025271619/,2.7759506143433575e-05/0.00015923796669475865/0.9998130025271619/,2/
1,0.0005970315140131088/0.010488009326579428/0.9889149591594075/,0.0005970315140131088/0.010488009326579428/0.9889149591594075/,2/
1,0.04389169417200101/0.5922544873882618/0.36385381843973724/,0.04389169417200101/0.5922544873882618/0.36385381843973724/,1/
1,3.2396713930659905e-09/1.0382132485911621e-06/0.99999895854708/,3.2396713930659905e-09/1.0382132485911621e-06/0.99999895854708/,2/
1,8.939726854191257e-05/0.0003013814055524405/0.9996092213259058/,8.939726854191257e-05/0.0003013814055524405/0.9996092213259058/,2/
1,0.00021943303957911548/0.0032328550047456815/0.9965477119556753/,0.00021943303957911548/0.0032328550047456815/0.9965477119556753/,2/
1,0.004395027611367358/0.05764186142166564/0.937963110966967/,0.004395027611367358/0.05764186142166564/0.937963110966967/,2/
1,0.00445433281322007/0.06599124634800893/0.929554420838771/,0.00445433281322007/0.06599124634800893/0.929554420838771/,2/
1,0.00019532853956940764/0.00010724881379184026/0.9996974226466387/,0.00019532853956940764/0.00010724881379184026/0.9996974226466387/,2/
1,0.40322510004272216/0.050519317966942305/0.5462555819903355/,0.40322510004272216/0.050519317966942305/0.5462555819903355/,2/
1,0.3445940960780985/0.18502306446589117/0.4703828394560104/,0.3445940960780985/0.18502306446589117/0.4703828394560104/,2/
1,0.4253900939439239/0.4925192638833751/0.08209064217270097/,0.4253900939439239/0.4925192638833751/0.08209064217270097/,1/
1,0.5699443908808633/0.42954342381717836/0.0005121853019583928/,0.5699443908808633/0.42954342381717836/0.0005121853019583928/,0/
1,8.275564725191402e-06/1.6208868814439745e-05/0.9999755155664604/,8.275564725191402e-06/1.6208868814439745e-05/0.9999755155664604/,2/
1,0.0002568713820007408/0.00025881558135553134/0.9994843130366438/,0.0002568713820007408/0.00025881558135553134/0.9994843130366438/,2/
1,0.674762763026203/0.034458671085953414/0.29077856588784345/,0.674762763026203/0.034458671085953414/0.29077856588784345/,0/
1,0.6222493076431126/0.36730693223552663/0.010443760121360801/,0.6222493076431126/0.36730693223552663/0.010443760121360801/,0/
1,0.07017549352237569/0.8881024245548335/0.041722081922790734/,0.07017549352237569/0.8881024245548335/0.041722081922790734/,1/
1,1.839135470990749e-05/3.479895045918409e-05/0.9999468096948309/,1.839135470990749e-05/3.479895045918409e-05/0.9999468096948309/,2/
1,0.0046179074369793825/0.004263214336290463/0.9911188782267301/,0.0046179074369793825/0.004263214336290463/0.9911188782267301/,2/
1,0.01953913487007743/0.03248807478731382/0.9479727903426087/,0.01953913487007743/0.03248807478731382/0.9479727903426087/,2/
1,0.005011631202632803/0.09466240046248607/0.9003259683348812/,0.005011631202632803/0.09466240046248607/0.9003259683348812/,2/
1,0.02708570091543507/0.41691263025181796/0.5560016688327469/,0.02708570091543507/0.41691263025181796/0.5560016688327469/,2/
1,0.0004136372716981048/0.00016018781972821952/0.9994261749085737/,0.0004136372716981048/0.00016018781972821952/0.9994261749085737/,2/
1,0.0008071021844531419/0.00010052393332753731/0.9990923738822193/,0.0008071021844531419/0.00010052393332753731/0.9990923738822193/,2/
1,0.3903189015398593/0.0016055678115641995/0.6080755306485764/,0.3903189015398593/0.0016055678115641995/0.6080755306485764/,2/
1,0.9964234776946737/0.0011549548497368615/0.0024215674555894714/,0.9964234776946737/0.0011549548497368615/0.0024215674555894714/,0/
1,0.7928607159098954/0.20555266891227528/0.0015866151778291902/,0.7928607159098954/0.20555266891227528/0.0015866151778291902/,0/
1,0.8585011903801373/0.004163326418362474/0.13733548320150044/,0.8585011903801373/0.004163326418362474/0.13733548320150044/,0/
1,0.9833033316007552/0.003886940547995063/0.012809727851249678/,0.9833033316007552/0.003886940547995063/0.012809727851249678/,0/
1,0.9785220071905146/0.00616398301916957/0.015314009790315851/,0.9785220071905146/0.00616398301916957/0.015314009790315851/,0/
1,0.8448240812724628/0.12595761411439774/0.029218304613139484/,0.8448240812724628/0.12595761411439774/0.029218304613139484/,0/
1,0.33153777020498476/0.5636883326695065/0.10477389712550876/,0.33153777020498476/0.5636883326695065/0.10477389712550876/,1/
1,3.495954328996933e-05/1.845747946161773e-05/0.9999465829772485/,3.495954328996933e-05/1.845747946161773e-05/0.9999465829772485/,2/
1,0.0004819423229637089/9.160236808377334e-05/0.9994264553089526/,0.0004819423229637089/9.160236808377334e-05/0.9994264553089526/,2/
1,0.042965502626893824/0.0012198048717124669/0.9558146925013936/,0.042965502626893824/0.0012198048717124669/0.9558146925013936/,2/
1,0.21772725350749514/0.005492373649222387/0.7767803728432825/,0.21772725350749514/0.005492373649222387/0.7767803728432825/,2/
1,0.5066668821371851/0.10887800722108287/0.38445511064173193/,0.5066668821371851/0.10887800722108287/0.38445511064173193/,0/
1,4.868037267048722e-07/3.702358978524778e-06/0.9999958108372947/,4.868037267048722e-07/3.702358978524778e-06/0.9999958108372947/,2/
1,0.008587939107032145/0.0006411330323927671/0.9907709278605751/,0.008587939107032145/0.0006411330323927671/0.9907709278605751/,2/
1,0.21976801486766534/0.008687432112294667/0.77154455302004/,0.21976801486766534/0.008687432112294667/0.77154455302004/,2/
1,0.5142807012794465/0.110809636550098/0.37490966217045546/,0.5142807012794465/0.110809636550098/0.37490966217045546/,0/
1,0.3054086201906263/0.5916171272798223/0.1029742525295513/,0.3054086201906263/0.5916171272798223/0.1029742525295513/,1/
1,2.1464350487609795e-06/1.3672869254032925e-05/0.9999841806956972/,2.1464350487609795e-06/1.3672869254032925e-05/0.9999841806956972/,2/
1,0.030314305423496373/0.001999120212321482/0.9676865743641822/,0.030314305423496373/0.001999120212321482/0.9676865743641822/,2/
1,0.2210429568777034/0.0262300729723001/0.7527269701499966/,0.2210429568777034/0.0262300729723001/0.7527269701499966/,2/
1,0.39335107365073124/0.03495612983906195/0.5716927965102068/,0.39335107365073124/0.03495612983906195/0.5716927965102068/,2/
1,0.041886279616443825/0.12282842991954498/0.8352852904640112/,0.041886279616443825/0.12282842991954498/0.8352852904640112/,2/
1,1.1265536407953204e-07/1.5921912953308668e-06/0.9999982951533405/,1.1265536407953204e-07/1.5921912953308668e-06/0.9999982951533405/,2/
1,8.442982452359707e-07/2.540366149614644e-06/0.999996615335605/,8.442982452359707e-07/2.540366149614644e-06/0.999996615335605/,2/
1,2.1501199449724445e-06/7.351799780997345e-06/0.9999904980802741/,2.1501199449724445e-06/7.351799780997345e-06/0.9999904980802741/,2/
1,2.6499044548538203e-05/0.0001038240732912538/0.9998696768821602/,2.6499044548538203e-05/0.0001038240732912538/0.9998696768821602/,2/
