Real_Goal,Cost,Prob,Results
1,0.3516585009597438/0.6483165980511799/2.490098907622886e-05/,0.3516585009597438/0.6483165980511799/2.490098907622886e-05/,1/
1,0.2541506084232851/0.7458300993923314/1.9292184383536997e-05/,0.2541506084232851/0.7458300993923314/1.9292184383536997e-05/,1/
1,0.6121194472581665/0.38583046039169605/0.00205009235013755/,0.6121194472581665/0.38583046039169605/0.00205009235013755/,0/
1,0.8804549183743227/0.11954507948264857/2.1430287686060798e-09/,0.8804549183743227/0.11954507948264857/2.1430287686060798e-09/,0/
1,0.9997234687367789/0.0002765312631810024/4.016037824858742e-14/,0.9997234687367789/0.0002765312631810024/4.016037824858742e-14/,0/
1,0.9959501161649537/0.004049883834781289/2.6496549237850133e-13/,0.9959501161649537/0.004049883834781289/2.6496549237850133e-13/,0/
1,0.5889761227040997/0.4110206290292004/3.2482666998043356e-06/,0.5889761227040997/0.4110206290292004/3.2482666998043356e-06/,0/
1,0.0005763898874908422/0.1093456809441516/0.8900779291683575/,0.0005763898874908422/0.1093456809441516/0.8900779291683575/,2/
1,6.356878063884751e-08/0.001035964743965245/0.9989639716872541/,6.356878063884751e-08/0.001035964743965245/0.9989639716872541/,2/
1,1.5489836522383562e-07/0.0011827772399420741/0.9988170678616927/,1.5489836522383562e-07/0.0011827772399420741/0.9988170678616927/,2/
1,0.0005793604383063479/0.0953865054753964/0.9040341340862972/,0.0005793604383063479/0.0953865054753964/0.9040341340862972/,2/
1,0.6601375146957988/0.33984813829081106/1.4347013390001776e-05/,0.6601375146957988/0.33984813829081106/1.4347013390001776e-05/,0/
1,0.11777590163914058/0.8822240979994126/3.614468249042327e-10/,0.11777590163914058/0.8822240979994126/3.614468249042327e-10/,1/
1,0.1815977861901298/0.8022052722094616/0.01619694160040863/,0.1815977861901298/0.8022052722094616/0.01619694160040863/,1/
1,0.001635659058648637/0.589697458612434/0.4086668823289174/,0.001635659058648637/0.589697458612434/0.4086668823289174/,1/
1,0.03460530932906885/0.9627488388571018/0.002645851813829301/,0.03460530932906885/0.9627488388571018/0.002645851813829301/,1/
1,0.00021393029791505743/0.800889628468574/0.1988964412335109/,0.00021393029791505743/0.800889628468574/0.1988964412335109/,1/
1,0.9901523700514258/0.009847628649116603/1.2994576230775696e-09/,0.9901523700514258/0.009847628649116603/1.2994576230775696e-09/,0/
1,0.8882333873705717/0.11176648527309549/1.273563328309525e-07/,0.8882333873705717/0.11176648527309549/1.273563328309525e-07/,0/
1,0.7263606115491744/0.27363904980653314/3.3864429254365213e-07/,0.7263606115491744/0.27363904980653314/3.3864429254365213e-07/,0/
1,0.6738152935244158/0.32568112674173644/0.0005035797338478159/,0.6738152935244158/0.32568112674173644/0.0005035797338478159/,0/
1,0.06378263230182327/0.92918963255043/0.007027735147746701/,0.06378263230182327/0.92918963255043/0.007027735147746701/,1/
1,0.7946901871030526/0.2053098118338415/1.0631059425242874e-09/,0.7946901871030526/0.2053098118338415/1.0631059425242874e-09/,0/
1,0.21253545241824406/0.7874585279776201/6.01960413584545e-06/,0.21253545241824406/0.7874585279776201/6.01960413584545e-06/,1/
1,0.3322174629837451/0.6677177687287398/6.476828751504762e-05/,0.3322174629837451/0.6677177687287398/6.476828751504762e-05/,1/
1,0.17159581050877284/0.8277222728458279/0.0006819166453992941/,0.17159581050877284/0.8277222728458279/0.0006819166453992941/,1/
1,0.2055309920713934/0.7932201259326412/0.0012488819959654335/,0.2055309920713934/0.7932201259326412/0.0012488819959654335/,1/
1,0.16845230415341195/0.8315475791011401/1.1674544790055713e-07/,0.16845230415341195/0.8315475791011401/1.1674544790055713e-07/,1/
1,0.02649044365437905/0.9734975732910132/1.1983054607625442e-05/,0.02649044365437905/0.9734975732910132/1.1983054607625442e-05/,1/
1,0.8596474509822851/0.14035209181024944/4.572074653686027e-07/,0.8596474509822851/0.14035209181024944/4.572074653686027e-07/,0/
1,0.13306480440099322/0.866659555295964/0.00027564030304273154/,0.13306480440099322/0.866659555295964/0.00027564030304273154/,1/
1,0.015104815851344168/0.9847467670784056/0.00014841707025019585/,0.015104815851344168/0.9847467670784056/0.00014841707025019585/,1/
1,0.9460421776386382/0.053957822360712476/6.49302565757922e-13/,0.9460421776386382/0.053957822360712476/6.49302565757922e-13/,0/
1,0.9950221762069484/0.004977823761063721/3.198778790170402e-11/,0.9950221762069484/0.004977823761063721/3.198778790170402e-11/,0/
1,0.8416145876610521/0.15838540966622502/2.6727229191906592e-09/,0.8416145876610521/0.15838540966622502/2.6727229191906592e-09/,0/
1,0.9217307073144131/0.07826929121137319/1.4742138037856545e-09/,0.9217307073144131/0.07826929121137319/1.4742138037856545e-09/,0/
1,0.3337324124818013/0.6662566669988649/1.092051933378223e-05/,0.3337324124818013/0.6662566669988649/1.092051933378223e-05/,1/
1,6.155609808318021e-05/0.007248009205831712/0.9926904346960851/,6.155609808318021e-05/0.007248009205831712/0.9926904346960851/,2/
1,0.008701785676614615/0.8499831076842804/0.1413151066391049/,0.008701785676614615/0.8499831076842804/0.1413151066391049/,1/
1,0.9057625288257934/0.09423727313362755/1.9804057903190021e-07/,0.9057625288257934/0.09423727313362755/1.9804057903190021e-07/,0/
1,0.968745717302028/0.0312542749821236/7.715848335090547e-09/,0.968745717302028/0.0312542749821236/7.715848335090547e-09/,0/
1,0.5763087062947277/0.42368906025894537/2.2334463267679372e-06/,0.5763087062947277/0.42368906025894537/2.2334463267679372e-06/,0/
