Real_Goal,Cost,Prob,Results
0,0.9984911736080674/0.0014913109680219187/1.7515423910700787e-05/,0.9984911736080674/0.0014913109680219187/1.7515423910700787e-05/,0/
0,0.9986495249052613/0.001350469905121201/5.189617749206366e-09/,0.9986495249052613/0.001350469905121201/5.189617749206366e-09/,0/
0,0.9999979847303885/2.0152209997646893e-06/4.861158142241695e-11/,0.9999979847303885/2.0152209997646893e-06/4.861158142241695e-11/,0/
0,0.9999986993764102/1.2988591377295953e-06/1.7644520632116813e-09/,0.9999986993764102/1.2988591377295953e-06/1.7644520632116813e-09/,0/
0,0.996593169963527/0.001265293667528398/0.002141536368944585/,0.996593169963527/0.001265293667528398/0.002141536368944585/,0/
0,0.8537391089902202/0.14541129820258897/0.0008495928071909829/,0.8537391089902202/0.14541129820258897/0.0008495928071909829/,0/
0,0.9996585056756188/0.0003414942542024721/7.017865915740765e-11/,0.9996585056756188/0.0003414942542024721/7.017865915740765e-11/,0/
0,0.9998397609105442/0.00016023903493554896/5.4520412936598586e-11/,0.9998397609105442/0.00016023903493554896/5.4520412936598586e-11/,0/
0,0.9941558015869898/0.005839950534444997/4.247878565204352e-06/,0.9941558015869898/0.005839950534444997/4.247878565204352e-06/,0/
0,0.9959344767706181/0.0040496320712581765/1.5891158123659942e-05/,0.9959344767706181/0.0040496320712581765/1.5891158123659942e-05/,0/
0,0.9974341415813736/0.0025594591865107505/6.39923211580227e-06/,0.9974341415813736/0.0025594591865107505/6.39923211580227e-06/,0/
0,0.9180855820098979/0.08190961705030944/4.800939792589488e-06/,0.9180855820098979/0.08190961705030944/4.800939792589488e-06/,0/
0,0.9898131163322236/0.01017892223697474/7.96143080180793e-06/,0.9898131163322236/0.01017892223697474/7.96143080180793e-06/,0/
0,0.9981257241849161/0.0011337916149351307/0.000740484200148846/,0.9981257241849161/0.0011337916149351307/0.000740484200148846/,0/
0,0.7041642906907283/0.2911296265746059/0.004706082734665906/,0.7041642906907283/0.2911296265746059/0.004706082734665906/,0/
0,0.5527275660006175/0.4465239792858912/0.000748454713491274/,0.5527275660006175/0.4465239792858912/0.000748454713491274/,0/
0,0.7076819801141131/0.28933018432408775/0.002987835561799109/,0.7076819801141131/0.28933018432408775/0.002987835561799109/,0/
0,0.9995130217977416/0.0004869702823243869/7.919933951327768e-09/,0.9995130217977416/0.0004869702823243869/7.919933951327768e-09/,0/
0,0.9974882386573185/0.002464389397857082/4.737194482424196e-05/,0.9974882386573185/0.002464389397857082/4.737194482424196e-05/,0/
0,0.999951307595061/4.8665878009364394e-05/2.652692976706939e-08/,0.999951307595061/4.8665878009364394e-05/2.652692976706939e-08/,0/
0,0.9997875314149113/0.0002123769016799555/9.168340885185933e-08/,0.9997875314149113/0.0002123769016799555/9.168340885185933e-08/,0/
0,0.9883770768627023/0.011622757096041303/1.6604125627252634e-07/,0.9883770768627023/0.011622757096041303/1.6604125627252634e-07/,0/
0,0.9994313037953614/0.0005686948994009363/1.3052378057267805e-09/,0.9994313037953614/0.0005686948994009363/1.3052378057267805e-09/,0/
0,0.9995444169725815/0.0004555565253809831/2.6502037422124977e-08/,0.9995444169725815/0.0004555565253809831/2.6502037422124977e-08/,0/
0,0.8783308270592425/0.11184954230961111/0.009819630631146417/,0.8783308270592425/0.11184954230961111/0.009819630631146417/,0/
0,0.09810658576074216/0.8962396174455004/0.005653796793757634/,0.09810658576074216/0.8962396174455004/0.005653796793757634/,1/
0,0.6907479265290878/0.30918773946496275/6.433400594961807e-05/,0.6907479265290878/0.30918773946496275/6.433400594961807e-05/,0/
0,0.9953964375686509/0.0046032170198279584/3.454115211466763e-07/,0.9953964375686509/0.0046032170198279584/3.454115211466763e-07/,0/
0,0.999333521442487/0.0006637304827345659/2.7480747784631023e-06/,0.999333521442487/0.0006637304827345659/2.7480747784631023e-06/,0/
0,0.9995891754772095/0.0004017943440936555/9.030178696632781e-06/,0.9995891754772095/0.0004017943440936555/9.030178696632781e-06/,0/
0,0.9687582242953752/0.030862451262331704/0.00037932444229316846/,0.9687582242953752/0.030862451262331704/0.00037932444229316846/,0/
0,0.9699696547244228/0.030017929087895398/1.2416187681898024e-05/,0.9699696547244228/0.030017929087895398/1.2416187681898024e-05/,0/
0,0.9993509148517054/0.0006490759149864054/9.233308124126937e-09/,0.9993509148517054/0.0006490759149864054/9.233308124126937e-09/,0/
0,0.9998153883695962/0.00018459822586257377/1.3404541209950135e-08/,0.9998153883695962/0.00018459822586257377/1.3404541209950135e-08/,0/
0,0.9998643876477892/0.00013509748767079663/5.148645398764341e-07/,0.9998643876477892/0.00013509748767079663/5.148645398764341e-07/,0/
0,0.9981993336159889/0.0017835590967954617/1.7107287215641455e-05/,0.9981993336159889/0.0017835590967954617/1.7107287215641455e-05/,0/
0,0.9777825520079642/0.022215200095970174/2.247896065519593e-06/,0.9777825520079642/0.022215200095970174/2.247896065519593e-06/,0/
0,0.9997710125380729/0.00022713223873237892/1.8552231947105083e-06/,0.9997710125380729/0.00022713223873237892/1.8552231947105083e-06/,0/
0,0.9965798475502535/0.002989661113324738/0.00043049133642171424/,0.9965798475502535/0.002989661113324738/0.00043049133642171424/,0/
0,0.786887698431866/0.20545512589229983/0.00765717567583404/,0.786887698431866/0.20545512589229983/0.00765717567583404/,0/
0,0.8688900424058571/0.12885766186355777/0.002252295730585122/,0.8688900424058571/0.12885766186355777/0.002252295730585122/,0/
0,0.8452844175772208/0.15469266155649003/2.2920866289162042e-05/,0.8452844175772208/0.15469266155649003/2.2920866289162042e-05/,0/
0,0.9979714733374776/0.0020245386395037175/3.98802301881221e-06/,0.9979714733374776/0.0020245386395037175/3.98802301881221e-06/,0/
0,0.9993528479863655/0.0006448487815948473/2.3032320396828175e-06/,0.9993528479863655/0.0006448487815948473/2.3032320396828175e-06/,0/
0,0.969732208441683/0.028935420078801143/0.001332371479515983/,0.969732208441683/0.028935420078801143/0.001332371479515983/,0/
0,0.9966587882374623/0.0033088776626759076/3.2334099861815966e-05/,0.9966587882374623/0.0033088776626759076/3.2334099861815966e-05/,0/
0,0.9964689143883966/0.003531059391088862/2.622051458689797e-08/,0.9964689143883966/0.003531059391088862/2.622051458689797e-08/,0/
0,0.9999912921217131/8.707439599941311e-06/4.386867878632682e-10/,0.9999912921217131/8.707439599941311e-06/4.386867878632682e-10/,0/
0,0.9774542889091258/0.020791033492346407/0.0017546775985278552/,0.9774542889091258/0.020791033492346407/0.0017546775985278552/,0/
0,0.9754114185473957/0.022419730167731064/0.002168851284873241/,0.9754114185473957/0.022419730167731064/0.002168851284873241/,0/
0,0.9815461835532503/0.01834056563211393/0.00011325081463592143/,0.9815461835532503/0.01834056563211393/0.00011325081463592143/,0/
0,0.8327143809231519/0.16724963780781285/3.598126903515857e-05/,0.8327143809231519/0.16724963780781285/3.598126903515857e-05/,0/
0,0.9972784641181479/0.0027215153200587767/2.0561793141325868e-08/,0.9972784641181479/0.0027215153200587767/2.0561793141325868e-08/,0/
0,0.9624415755254507/0.0375405135554596/1.7910919089674765e-05/,0.9624415755254507/0.0375405135554596/1.7910919089674765e-05/,0/
0,0.9897601777181262/0.010234472449849423/5.349832024428695e-06/,0.9897601777181262/0.010234472449849423/5.349832024428695e-06/,0/
0,0.20450455721888824/0.7514163422173696/0.04407910056374217/,0.20450455721888824/0.7514163422173696/0.04407910056374217/,1/
0,0.980961961591075/0.019037670067916096/3.683410090941755e-07/,0.980961961591075/0.019037670067916096/3.683410090941755e-07/,0/
0,0.9998139405565314/0.00018579313117471845/2.663122939818356e-07/,0.9998139405565314/0.00018579313117471845/2.663122939818356e-07/,0/
0,0.9927152727290434/0.006987601385794832/0.0002971258851618237/,0.9927152727290434/0.006987601385794832/0.0002971258851618237/,0/
0,0.9887312480375449/0.009746899215582904/0.0015218527468719826/,0.9887312480375449/0.009746899215582904/0.0015218527468719826/,0/
0,0.9077676661514896/0.08873572851417982/0.0034966053343305757/,0.9077676661514896/0.08873572851417982/0.0034966053343305757/,0/
0,0.9300866589787938/0.06990607490570012/7.2661155060179045e-06/,0.9300866589787938/0.06990607490570012/7.2661155060179045e-06/,0/
0,0.9946187346457072/0.005380545359014447/7.19995278483832e-07/,0.9946187346457072/0.005380545359014447/7.19995278483832e-07/,0/
0,0.9775774606863377/0.022194789545126072/0.0002277497685362785/,0.9775774606863377/0.022194789545126072/0.0002277497685362785/,0/
0,0.9907524519530916/0.009242260158823113/5.2878880853536995e-06/,0.9907524519530916/0.009242260158823113/5.2878880853536995e-06/,0/
0,0.9741487761136176/0.02574142821766801/0.00010979566871431836/,0.9741487761136176/0.02574142821766801/0.00010979566871431836/,0/
0,0.9685775617425386/0.031420936222680926/1.5020347805021314e-06/,0.9685775617425386/0.031420936222680926/1.5020347805021314e-06/,0/
0,0.9993866427669345/0.0006131638213420481/1.934117235508677e-07/,0.9993866427669345/0.0006131638213420481/1.934117235508677e-07/,0/
0,0.9699591111351494/0.029345718965186507/0.0006951698996641182/,0.9699591111351494/0.029345718965186507/0.0006951698996641182/,0/
0,0.9570931052951642/0.03905204086774785/0.0038548538370879507/,0.9570931052951642/0.03905204086774785/0.0038548538370879507/,0/
0,0.9799789295834223/0.019977149827576618/4.3920589001009424e-05/,0.9799789295834223/0.019977149827576618/4.3920589001009424e-05/,0/
0,0.814501701866826/0.1854861686756648/1.212945750914138e-05/,0.814501701866826/0.1854861686756648/1.212945750914138e-05/,0/
0,0.9963028251058347/0.003696075412561183/1.0994816040898452e-06/,0.9963028251058347/0.003696075412561183/1.0994816040898452e-06/,0/
0,0.9855014861152684/0.01449064878927983/7.865095451855455e-06/,0.9855014861152684/0.01449064878927983/7.865095451855455e-06/,0/
0,0.9973527349036733/0.002514059079694611/0.0001332060166320837/,0.9973527349036733/0.002514059079694611/0.0001332060166320837/,0/
0,0.9810820592784818/0.01788931859894855/0.001028622122569794/,0.9810820592784818/0.01788931859894855/0.001028622122569794/,0/
0,0.7531961579980522/0.24677471184803/2.9130153917900954e-05/,0.7531961579980522/0.24677471184803/2.9130153917900954e-05/,0/
0,0.9987455772120256/0.0012543724718155045/5.031615867727302e-08/,0.9987455772120256/0.0012543724718155045/5.031615867727302e-08/,0/
0,0.9998567293334552/0.00014317141308329073/9.925346155641438e-08/,0.9998567293334552/0.00014317141308329073/9.925346155641438e-08/,0/
0,0.9983564800215482/0.0016221626305956637/2.135734785621932e-05/,0.9983564800215482/0.0016221626305956637/2.135734785621932e-05/,0/
0,0.978728866343482/0.0210210305279914/0.00025010312852674654/,0.978728866343482/0.0210210305279914/0.00025010312852674654/,0/
0,0.9997689282899473/0.00023106446762489078/7.2424278855309455e-09/,0.9997689282899473/0.00023106446762489078/7.2424278855309455e-09/,0/
0,0.9999986241879514/1.3757239798473435e-06/8.806886018978612e-11/,0.9999986241879514/1.3757239798473435e-06/8.806886018978612e-11/,0/
0,0.9999890754993864/1.0922526910351413e-05/1.973703148411283e-09/,0.9999890754993864/1.0922526910351413e-05/1.973703148411283e-09/,0/
0,0.9993149855621738/0.0006766531431276208/8.361294698442897e-06/,0.9993149855621738/0.0006766531431276208/8.361294698442897e-06/,0/
0,0.9349918172417204/0.06490573893466256/0.00010244382361686169/,0.9349918172417204/0.06490573893466256/0.00010244382361686169/,0/
1,0.05412231571356899/0.8083537462299171/0.13752393805651406/,0.05412231571356899/0.8083537462299171/0.13752393805651406/,1/
1,0.8480637098357726/0.15192765333159083/8.636832636461318e-06/,0.8480637098357726/0.15192765333159083/8.636832636461318e-06/,0/
1,0.9863635159110838/0.013625971471356163/1.051261755999513e-05/,0.9863635159110838/0.013625971471356163/1.051261755999513e-05/,0/
1,0.10887689654775455/0.8289442295799485/0.062178873872296994/,0.10887689654775455/0.8289442295799485/0.062178873872296994/,1/
1,0.17265394172182166/0.8023845165791492/0.024961541699028946/,0.17265394172182166/0.8023845165791492/0.024961541699028946/,1/
1,0.9985218328298799/0.0014781661832168492/9.869031743709787e-10/,0.9985218328298799/0.0014781661832168492/9.869031743709787e-10/,0/
1,0.9999999962919768/3.7080231485114318e-09/5.906258265396857e-18/,0.9999999962919768/3.7080231485114318e-09/5.906258265396857e-18/,0/
1,0.9954182372117957/0.004380237294800534/0.00020152549340382028/,0.9954182372117957/0.004380237294800534/0.00020152549340382028/,0/
1,0.1738070484296048/0.7942073955758576/0.03198555599453764/,0.1738070484296048/0.7942073955758576/0.03198555599453764/,1/
1,0.10557053277672135/0.7754708727409113/0.11895859448236752/,0.10557053277672135/0.7754708727409113/0.11895859448236752/,1/
1,0.9022084183499345/0.097791023876207/5.577738585375349e-07/,0.9022084183499345/0.097791023876207/5.577738585375349e-07/,0/
1,0.9999997742827919/2.2571713514745123e-07/7.303347725157657e-14/,0.9999997742827919/2.2571713514745123e-07/7.303347725157657e-14/,0/
1,0.9385667006937006/0.05454598664389979/0.00688731266239941/,0.9385667006937006/0.05454598664389979/0.00688731266239941/,0/
1,0.0065657498794760285/0.09798192122967052/0.8954523288908535/,0.0065657498794760285/0.09798192122967052/0.8954523288908535/,2/
1,0.6908121873364848/0.30575978006970084/0.0034280325938142904/,0.6908121873364848/0.30575978006970084/0.0034280325938142904/,0/
1,0.9901809276961185/0.009819068365200034/3.9386816247609775e-09/,0.9901809276961185/0.009819068365200034/3.9386816247609775e-09/,0/
1,0.9999995592445128/4.4075355058234054e-07/1.936750506582952e-12/,0.9999995592445128/4.4075355058234054e-07/1.936750506582952e-12/,0/
1,0.9985570566373315/0.0013885151182853044/5.442824438315484e-05/,0.9985570566373315/0.0013885151182853044/5.442824438315484e-05/,0/
1,0.7331669366955581/0.146235881890312/0.12059718141413003/,0.7331669366955581/0.146235881890312/0.12059718141413003/,0/
1,0.8313789794274205/0.162951488022243/0.005669532550336578/,0.8313789794274205/0.162951488022243/0.005669532550336578/,0/
1,0.9749362021445216/0.02506183528667765/1.962568800720461e-06/,0.9749362021445216/0.02506183528667765/1.962568800720461e-06/,0/
1,0.9999920018203189/7.997259668638249e-06/9.200124030579135e-10/,0.9999920018203189/7.997259668638249e-06/9.200124030579135e-10/,0/
1,0.9999854548502268/1.4538228000191439e-05/6.92177311224361e-09/,0.9999854548502268/1.4538228000191439e-05/6.92177311224361e-09/,0/
1,0.15864613858003038/0.4054552115453837/0.43589864987458593/,0.15864613858003038/0.4054552115453837/0.43589864987458593/,2/
1,0.6273365920609402/0.3714210797334944/0.0012423282055653074/,0.6273365920609402/0.3714210797334944/0.0012423282055653074/,0/
1,0.9998509225465512/0.00014907739651950469/5.692932167374426e-11/,0.9998509225465512/0.00014907739651950469/5.692932167374426e-11/,0/
1,0.9999840516314411/1.5947937398629963e-05/4.3116012961801337e-10/,0.9999840516314411/1.5947937398629963e-05/4.3116012961801337e-10/,0/
1,0.985124827112296/0.012169767378646043/0.002705405509057847/,0.985124827112296/0.012169767378646043/0.002705405509057847/,0/
1,0.6040076923974239/0.34417564738959683/0.051816660212979315/,0.6040076923974239/0.34417564738959683/0.051816660212979315/,0/
1,0.28530039213319525/0.639714020515003/0.07498558735180173/,0.28530039213319525/0.639714020515003/0.07498558735180173/,1/
1,0.8765626456997146/0.12343647362514289/8.806751424823627e-07/,0.8765626456997146/0.12343647362514289/8.806751424823627e-07/,0/
1,0.9998691344183569/0.00013086512343402459/4.582091913462145e-10/,0.9998691344183569/0.00013086512343402459/4.582091913462145e-10/,0/
1,0.999229365790571/0.0007704865334058418/1.4767602332235425e-07/,0.999229365790571/0.0007704865334058418/1.4767602332235425e-07/,0/
1,0.7710486285929343/0.22581871154356128/0.0031326598635044527/,0.7710486285929343/0.22581871154356128/0.0031326598635044527/,0/
1,0.6162055316190841/0.38140771849491045/0.002386749886005301/,0.6162055316190841/0.38140771849491045/0.002386749886005301/,0/
1,0.9994992592479836/0.0005007406921772831/5.983922437764228e-11/,0.9994992592479836/0.0005007406921772831/5.983922437764228e-11/,0/
1,0.9999998806905741/1.1930942586389674e-07/9.25379062605184e-17/,0.9999998806905741/1.1930942586389674e-07/9.25379062605184e-17/,0/
1,0.9999999533705604/4.662940061958599e-08/3.9187445442484925e-14/,0.9999999533705604/4.662940061958599e-08/3.9187445442484925e-14/,0/
1,0.9986191175421664/0.001134327615991677/0.00024655484184209686/,0.9986191175421664/0.001134327615991677/0.00024655484184209686/,0/
1,0.7996270400859464/0.2002340912527605/0.00013886866129318197/,0.7996270400859464/0.2002340912527605/0.00013886866129318197/,0/
1,0.826409837820883/0.1735004328858837/8.97292932332721e-05/,0.826409837820883/0.1735004328858837/8.97292932332721e-05/,0/
1,0.9963910344054127/0.0036083748135423885/5.907810448232708e-07/,0.9963910344054127/0.0036083748135423885/5.907810448232708e-07/,0/
1,0.9977235212287072/0.002274355521850372/2.1232494424873623e-06/,0.9977235212287072/0.002274355521850372/2.1232494424873623e-06/,0/
1,0.9994601348006539/0.0005395762659506416/2.8893339557554974e-07/,0.9994601348006539/0.0005395762659506416/2.8893339557554974e-07/,0/
1,0.039717791022482955/0.09224873848095022/0.8680334704965668/,0.039717791022482955/0.09224873848095022/0.8680334704965668/,2/
1,0.718343400878335/0.28162309542511127/3.3503696553694296e-05/,0.718343400878335/0.28162309542511127/3.3503696553694296e-05/,0/
1,0.9999518168924943/4.8183024523850875e-05/8.298176334353254e-11/,0.9999518168924943/4.8183024523850875e-05/8.298176334353254e-11/,0/
1,0.999964933903197/3.503535755344734e-05/3.073924968635339e-08/,0.999964933903197/3.503535755344734e-05/3.073924968635339e-08/,0/
1,0.0002003960076478528/0.010984709334949052/0.9888148946574031/,0.0002003960076478528/0.010984709334949052/0.9888148946574031/,2/
1,0.06467265671411124/0.6694320834668398/0.26589525981904893/,0.06467265671411124/0.6694320834668398/0.26589525981904893/,1/
1,0.8863940971564364/0.11360582992859987/7.291496368131699e-08/,0.8863940971564364/0.11360582992859987/7.291496368131699e-08/,0/
1,0.9999794485665847/2.0551433053586243e-05/3.6175346537634274e-13/,0.9999794485665847/2.0551433053586243e-05/3.6175346537634274e-13/,0/
1,0.9999750951116817/2.490486785522834e-05/2.0463186327106467e-11/,0.9999750951116817/2.490486785522834e-05/2.0463186327106467e-11/,0/
1,0.000271502718753089/0.20815092954285563/0.7915775677383913/,0.000271502718753089/0.20815092954285563/0.7915775677383913/,2/
1,0.02481929508368482/0.9672989655705224/0.007881739345792674/,0.02481929508368482/0.9672989655705224/0.007881739345792674/,1/
1,0.9518904772276836/0.048105115363099145/4.407409217301092e-06/,0.9518904772276836/0.048105115363099145/4.407409217301092e-06/,0/
1,0.9837352645683844/0.01625915367831879/5.581753296817348e-06/,0.9837352645683844/0.01625915367831879/5.581753296817348e-06/,0/
1,0.9836336124164724/0.015919325986598894/0.00044706159692874917/,0.9836336124164724/0.015919325986598894/0.00044706159692874917/,0/
1,0.7373907705841722/0.11548547590652924/0.14712375350929843/,0.7373907705841722/0.11548547590652924/0.14712375350929843/,0/
1,0.18286226167444483/0.7244763280586493/0.09266141026690594/,0.18286226167444483/0.7244763280586493/0.09266141026690594/,1/
1,0.9714490622415837/0.02855075985501891/1.779033974315769e-07/,0.9714490622415837/0.02855075985501891/1.779033974315769e-07/,0/
1,0.9971568028581367/0.0028431910470034113/6.094860042990542e-09/,0.9971568028581367/0.0028431910470034113/6.094860042990542e-09/,0/
1,0.9909201798680136/0.009040172326187689/3.964780579864001e-05/,0.9909201798680136/0.009040172326187689/3.964780579864001e-05/,0/
